start	end	text
1385592	1391383	Now all of that would be put at risk by what we've heard are Labour's absolutely reckless spending plans.
1391864	1395090	They would wreck the economy, the debt would be higher,
1395070	1404327	And unlike our plans to cut taxes for the lowest paid, we now know that Labour would raise taxes on millions of ordinary working families up and down this country.
1404367	1406631	Rebeccah Lamb Bailey, reckless, he says.
1406711	1408154	And the numbers are simple, aren't they?
1408534	1411019	His party says they'll spend about £3 billion more.
1411460	1415627	You say you'll spend about £83 billion more, which is double what you were promising at the last election.
1415607	1417809	I think there's two points I'd like to come back on there.
1417849	1420992	I think Rishi talked about Labour crashing the economy.
1421332	1431180	We suffered a world banking crisis, and it's important to note that your chancellor was working at Deutsche Bank, selling the very derivatives that caused the banking crash in the first place.
1431521	1444652	Secondly, when you talk about reckless spending plans, I think you were referred to recently in the media talking about the figure of 1.2 trillion spends, which is a fabricated lie that the Conservative Party have been perpetrating over the last few weeks.
1444632	1449519	We're the only party with a credible and detailed costing plan to outline our plans.
1449559	1451902	I haven't seen any costings from your party whatsoever.
1451922	1452783	Well, let him answer that.
1452803	1454726	Rishi Sunak, she says you're lying about our plans.
1455286	1458491	No, our plans are the most detailed and costed plans that have ever been there.
1458511	1464679	But you look at people like the IFS, respected think tanks, they've described the Labour plans as simply not credible.
1464880	1470387	They said that they're wholly unprecedented in terms of the scales and the scale of... Nicola Sturgeon?
1470367	1471790	it on the scale of spending.
1471891	1477705	But they have also said very clearly it will be ordinary working families that pay the price in higher taxes.
1477905	1479168	Nicola Sturgeon, you were trying to get in.
1479249	1481995	What were you trying to say to the Chief Secretary?
1482076	1487228	I was pointing out that the IFS said that neither Labour or the Tories' spending plans
1487208	1487829	We are credible.
1488230	1503563	Let me be candid, my party is not going to be running the Treasury after this election, but we might hold the balance of power and therefore we will want to see investment in the right priorities, investment in the National Health Service, an end to the welfare cuts that have caused misery.
1503543	1509392	more investment in the transition to a net zero economy, pension justice, particularly for WASPI women.
1509412	1510654	And how will we help to ensure that?
1510714	1513478	We'll bring to bear the experience we have in government.
1513598	1517945	In Scotland, the SNP has reformed the income tax system, making it more progressive.
1517965	1521670	Those at the top pay a bit more, those at the bottom pay a bit less.
1521751	1525656	And we'll also argue that we shouldn't be spending money on the wrong priorities.
1525717	1530664	Why should we be investing £200 billion in new Trident nuclear weapons, for example?
1530644	1531325	Thank you very much.
1531345	1532767	Jo Swinson to keep us safe.
1532787	1533869	Jo Swinson then Richard Duff.
1534129	1551133	What neither Labour nor the Conservatives are telling you is that their plans don't add up because they both want to leave the European Union and they both know, the government's analysis says and all the respected economic analysis says, that if we leave the European Union
1551113	1552075	We will be poorer.
1552375	1553377	There will be less money.
1553798	1555702	So we won't be able to have these wish lists.
1556203	1558787	And I have to say Peter you ask such a good question.
1558807	1559889	You put your finger right on it.
1560230	1562174	How can you guarantee it.
1562594	1571451	Because both of them are trying to say that you can have this in the case of labor with somebody else paying for it and the case of the Conservatives saying that taxes won't have to go up.
1571431	1585070	Do you know, if you're listening to that and you think in your heart of hearts you just know that's not true, then you need to look for parties that are going to set out where they will get the money from and we're saying very honestly we think the NHS needs more money and we're going to raise income tax by a penny in the pound in order to do so.
1585311	1586813	You have to say where you're going to get the money from.
1586833	1592781	Jo Swinson, given that you're being honest with the British public, what does a penny on income tax cost the average family in Britain?
1592761	1595474	Well, it obviously depends on what their earnings are.
1595494	1601522	Well, the official estimates are £175 a year, so wouldn't it be better to say we're putting income tax up by £175 a year?
1601688	1606255	Well, I mean, people can make their own calculations based on what income tax they pay.
1606295	1614707	Richard Tice, the very essence of Peter's question is that people no longer trust and respect what politicians say.
1614787	1619614	Manifestos, frankly, has become synonymous with fibs and nonsense.
1619654	1628387	I mean, let's remember the Labour Party manifesto in 2017 when they promised that they would respect the referendum and get Brexit done.
1628367	1633455	This is a question about the spending and the economy, Richard Tice.
1633595	1635638	It's about trust.
1636019	1638062	It's about trust in politicians.
1638162	1638703	That's the point.
1638964	1641888	And that's why... That may be about trust, but this question is not.
1641908	1645734	This question is about spending, Richard Tice, and how you can guarantee your spending.
1645774	1650542	That's why we called it a contract, which is a business-like word, because I come from the world of business.
1650582	1653126	I've been three decades in business.
1653106	1662666	In order to get the economy moving, we need to invest over £100 billion building road and rail projects all across the regions that have been so left behind.
1662987	1670423	And the truth is that with a proper Brexit, we can cut prices, we can raise wages with a sensible immigration policy,
1670403	1673247	and that will grow the economy faster.
1673307	1674148	Nicola Sturgeon.
1674188	1677292	I was just chuckling at Richard saying that he doesn't like manifestos.
1677312	1680597	I think the Brexit Party prefer putting their spending commitments on the side of a bus.
1680757	1684803	He used to say we've got £350 million a week extra for the NHS.
1684823	1686986	It's people like him that the public don't trust.
1687006	1690370	OK, let's resist the temptation to get onto Brexit at this stage.
1690390	1692293	OK, Caroline Lucas for the Greens.
1692273	1706190	Well, you say resist the temptation to get onto Brexit, but the reality is that neither Richard nor Rishi can guarantee that they're going to be able to make any spending pledges, not that Rishi's got very many, as far as I could see, because Brexit is going to make a real difference to our economy.
1706210	1707552	It's going to absolutely trash our economy.
1707572	1708833	It's going to make us wealthier, yes, that's right.
1708853	1715381	Every single analysis shows that it is going to trash our economy, it's going to throw people out of work, it's going to be a disaster.
1715461	1716863	So, what you need...
1716843	1720631	is a set of policies, first of all, to remain inside the EU.
1720671	1723337	And that is what the Green Party is proposing at this election.
1723417	1727345	But also, we are proposing a significant investment in a Green New Deal.
1727626	1729230	And we're completely upfront about that.
1729530	1731955	That would cost 100 billion pounds a year.
1732015	1733960	We want to do that for the next 10 years.
1734160	1735543	Who will pay for that, Caroline Lucas?
1735523	1750613	94 billion of that will come from borrowing and we're not afraid to say that because interest rates are low and if you are investing in assets and in jobs then the money comes back into the Treasury through higher taxes.
1750593	1756181	the global sum that has been offered by either of the big Westminster parties.
1757042	1761569	It is how much of that cake, the share of the cake that is going to come to places like Wales.
1761889	1764092	We have had crumbs over generations.
1764152	1768078	Labour and Conservative governments have seen the gap in wealth
1768058	1772822	between places like Wales and the rich southeast of England growing ever large.
1772842	1774684	I'll give you just one example, Nick.
1774704	1778908	We've got 11% of the railway track of the UK in Wales.
1779168	1781670	How much of the government investment do we get?
1781951	1782571	1%.
1783152	1784893	Below even our population share.
1784913	1788036	And that's been repeated by Labour governments, by Conservative governments.
1788056	1788977	We should reverse that.
1788997	1793901	We should be investing more in the areas like Wales that need it best.
1793921	1796243	That's the only way that we'll close the economic gap.
1796283	1798065	We're bumping at the bottom of the economic gap.
1798045	1799750	and we need to change that.
1799770	1803199	Now, Rebecca Long-Bailey, you started to talk about your spending plans.
1803219	1805906	We didn't get particularly on to how you pay for them.
1806568	1811802	Who will pay for Labour's manifesto, which is double the size of your one two years ago?
1812288	1823702	Well, we're 10 years into a Conservative government who ignored the advice of the IMF, CBI and other business organisations to invest in the critical infrastructure that businesses need to prosper.
1823722	1825544	We're short of time, so what's the answer to the question of what we pay?
1825565	1834836	So the answer to the question is, our fund, our transformation fund of £400 billion, it will be paid for with government bonds, but we're investing in things that will see a lot of... What about the tax back?
1834816	1837140	You mean debt, you mean bankrupting the country?
1837160	1843132	This has been advocated by the IMF and the OECD to trigger productivity and growth within the economy.
1843172	1851087	We will see an economic return, it will improve tax receipts and it's good for the economy overall.
1851067	1867894	can pay for it.
1867874	1869356	going to pay in higher taxes.
1869656	1877504	Millions of pensioners on low incomes are going to pay in higher taxes, and millions of small businesses are going to pay in higher taxes.
1877584	1881729	The cost of Corbyn is a bill that Britain simply can't afford.
1881749	1882329	Rebecca Long-Bailey.
1882350	1890979	You're the Chief Secretary to the Treasury, and you've made it very clear there that you don't know the difference between capital expenditure, investment in infrastructure, and day-to-day spending.
1891239	1893181	We will keep them very, very, very separately.
1893481	1896905	What we bring in in tax receipts, that's what we spend on our public services.
1896945	1897746	It's simple as that.
1897726	1906981	What we invest in critical infrastructure, we will borrow to invest.
1907943	1923008	What every independent forecaster has said, you have so many reckless plans for spending, they can't be funded by tax receipts.
1922988	1924071	There's really no point.
1924091	1925535	Rishi's in act talking over each other.
1925575	1926317	Nobody can hear.
1926337	1927640	It's very frustration at home.
1927660	1929405	So we all get the chance to speak.
1929425	1930087	Let's just stop.
1930267	1932312	We're going to wind up and move on to the next question in just a second.
1932613	1937145	Nicola Sturgeon, there's one thing you raised in your intervention, which I wanted to ask you about.
1937165	1939832	You talked about the WASP women, the women whose pension age was changed.
1939812	1942455	Are you with Labour, if you're supporting them in a hung parliament?
1942475	1947561	You want to spend £58 billion to give Theresa May £22,000 as compensation?
1947581	1951265	I'm not keen on giving Theresa May personally very much, but that's another matter altogether.
1951906	1958293	The SNP did some work some months back, where we set out five different options to compensate the WASPI women.
1958433	1963139	It went from restoring the pension age to 60 to slowing down the pace of change.
1963339	1969566	We certainly would want to talk to other parties to make sure that that justice is delivered, because this is the question.
1969546	1976675	You know, these big parties, I think we've seen tonight a glimpse of the dreadful choice between these two main parties that people have.
1976715	1979559	But they can always find things for the wrong priorities.
1979639	1983944	Let's make a change and find things for the right priorities in compensating WASP women.
1984044	1985246	I think it's a top one.
1985506	1989812	Lots to talk about, but we do have to move on to the next subject, a subject that's already been raised.
1989832	1993797	You won't be entirely surprised, ladies and gentlemen, that the subject is Brexit.
1993817	1998102	And the person who's asking about it, Melissa Calder-Matthews, who's from here in Cardiff.
1999313	2004300	I was a Remain voter but feel that we're so far along the Brexit journey now that it has to go ahead.
2004840	2009947	How do those of you here this evening feel about talk of a second referendum or revoking Article 50?
2010468	2019860	Is this not going against the wishes of the 52% of people that voted to leave and a waste of a huge amount of time and money that has already been spent to enable this process to take place?
2019880	2020220	Thank you.
2020240	2026529	Jo Swinson, Melissa Arse isn't a huge amount of time and money and she voted like you for Remain.
2026689	2026789	Yeah.
2027225	2037025	I suppose what I would say, Melissa, is having looked at the last three and a half years, is there anyone seriously who thinks this is going well for our country?
2037626	2038768	It is a mess.
2039430	2046043	And it's a mess because back in 2016, they weren't straightforward about what it would mean.
2046023	2057396	And, you know, we know that remaining in the EU is going to be better for our public services, it's going to be better for our NHS, for our economy, for jobs, for our environment, for workers' rights.
2057417	2065146	And I think it's right that people have the chance to choose a different path now that all of that is so much clearer.
2065286	2066808	And, you know, we're in an election.
2066868	2070572	Liberal Democrats are absolutely standing to stop Brexit.
2070612	2075558	We've led the campaign for a people's vote and we want to stop Brexit.
2075538	2079622	And the final thing I would just say is, you know, you said that we're so far along.
2080843	2081524	I'm sorry...
2081544	2085488	I'm sorry to have to say this, but we are so not far along on this Brexit journey.
2085708	2093817	You know, the idea that Brexit is going to be done, we're like in episode one of a ten-season box set, and if you don't like what you've seen up till now, you don't have to watch the rest.
2094217	2097600	Carol Lucas, the question, just to remind you, is not, what do you think about Brexit?
2098101	2104988	It's, why would you spend, to use the questioner's words, a huge amount of time and money having another vote?
2105727	2114504	Well Melissa I kind of sympathize first of all with what I sense is a feeling of frustration and lots of us you know are fed up of talking about Brexit and I completely sympathize with you on that.
2114945	2124563	But the truth is that if we go along with the Brexit plans we are going to be locked into this process for an awful lot longer because we can't just get Brexit done.
2124543	2127186	It's going to take years to make a new trade agreement.
2127206	2128588	We are just at the beginning of this.
