start	end	text
779282	789902	The other thing, Mary, that we absolutely need to do is to get the waiting lists down in the NHS, because very many people aren't able to work or to work in the way they want.
789882	795967	because they're waiting for an operation because of the catastrophic level of waiting lists under this government.
796008	801873	So let's hear your first response, Rishi Sunak, to Mary's question.
802273	804515	What are you going to do to get people off benefits?
804535	810020	Mary, there's a clear choice for you and everyone who believes, like you do, the situation isn't right.
810260	813964	Because if you want lower taxes and lower welfare, that's what I'll deliver.
813984	817167	If you want higher taxes and higher welfare, that's what Keir Starmer will do.
817187	819889	So I strongly agree that people are better off in work.
819869	828104	It's not just for the financial security it brings you, it's about the purpose, the dignity that it brings to people which you alluded to and I strongly agree with.
828705	832532	The number of people currently out of work on ill health and disability benefits is too high.
833254	837321	It's gone up by 800,000 since the pandemic, it's gone up by 60% the bill.
837301	838343	in the last few years.
838583	839966	We've got to do something about that.
840287	841950	I made a speech about this a few months ago.
842331	849064	I set out a comprehensive plan to reform the welfare system, to tighten it up so that those who can work do work.
849304	852050	We're stricter about those eligibility criteria.
852410	855216	That's fair for all of you who are working hard paying your taxes.
855496	857761	It's better for those people and that's what I'll do.
857881	859444	But when I announced that,
859424	866610	And just again recently, Keir Starmer and the Labour Party opposed every single thing that I set out to deliver what you want.
866911	867832	Every single thing.
868292	872936	They do not think that you can save a single penny in the growing welfare bill.
873296	875859	That's what their numbers show, and that's what they've said.
875879	877380	So the choice for you is clear.
877420	881244	If you want lower welfare and lower taxes, I will deliver that for you.
881544	884587	Higher taxes and higher welfare is what you will get with Keir Starmer.
884647	886669	We actually have a related question.
886709	889431	So I'm going to bring in Beverley McKenzie now.
892820	897386	I've worked all my life, but had to stop due to illness.
898187	907979	Disabled people like me get hit in the worst way when we want to get back to work and help, but often we can't.
908760	915930	How will candidates ensure we're not punished by benefit sanctions?
916430	917131	Thank you very much.
917191	919895	Rishi Sunak, so you've said you'd tighten the system, you'd be stricter.
919915	921797	What does that mean for people like Beverly?
921878	922960	Yes, sorry, what was it?
922980	923681	I couldn't quite hear.
923761	924582	Is it Beverly?
924902	925283	Beverly.
925543	931332	Beverly, I actually believe in a compassionate welfare system that supports everyone who genuinely needs it.
931432	935498	And you saw me do that during COVID, making sure that we've got support to the most vulnerable.
936159	939263	That will always happen under a Conservative government, always happened under me.
939704	941727	But what we won't do,
941707	945774	is have a system where people are not supported into work if they can work.
945794	950862	So what we're going to do is make sure that we reform the fit note, sick note process, which isn't working.
950902	953707	It's signing far too many people off as not fit for work.
954067	958955	We're going to look at, when you asked about benefits and sanctions, we're going to provide active support for people into work.
959036	964204	But I also think that if people have been offered jobs that they can do,
964589	967934	and that they don't take them, then that's not okay.
967954	971419	So after 12 months, what I've said is, we will do something about that.
971499	984798	If your job coach says to you, look, there's work that you can do, that everyone agrees you can do, there's a job for you, that you're fit enough and well enough to do, and you refuse to take it, I don't think that's fair on everyone else after 12 months of support, so we will tighten that up.
984859	990647	I think that's fair for everybody, because fundamentally, I think that those people who can work, should work, that's, I think,
990627	993912	fundamental tenet of fairness in our system, which most people would agree with.
994212	1000501	That's why I think we can save money in the welfare bill, because it's forecast to grow at an extraordinary rate over the next few years.
1000762	1004087	And I want to use that money to support people and to cut your taxes.
1004167	1011758	What is wrong, if you believe it is wrong, what Rishi Sunak is saying, that if someone is offered a job and they can do that job, and they turn it down, that's wrong?
1012042	1014771	No, there's nothing wrong with that, and I just want to address Beverly's point.
1014791	1016195	Hang on, you opposed it when I announced it.
1017339	1018503	You literally opposed it.
1019325	1024642	If you listen to people in the audience across the country more often, you might not be quite so out of touch.
1024662	1025224	Beverly.
1029305	1045720	Beverly, can I just address the point you make, because it's a really important point, which is very many people with illness or disability do want to get back into work for the very reason that was alluded to before, the respect for dignity and, you know, the support that it gives them.
1046101	1053728	But it's difficult to do so because they're worried about whether they can do it and whether, you know, they'll last a period of months.
1054008	1058232	So what a number of firms are doing, businesses, and I've been to see this myself and I support this,
1058212	1066941	is having a supported scheme where people can be supported back into work for a number of months to make sure they can make that transition and get back into work.
1066961	1068222	I think that's a really good scheme.
1068503	1070465	That's what we would put into place.
1070625	1072947	But I do have to address this question.
1073107	1076611	The Prime Minister keeps saying he's going to cut taxes.
1076891	1079934	He has raised tax 26 times.
1080235	1082397	Nobody's raised more tax than this Prime Minister.
1082377	1084520	This is not a question about tax.
1084640	1087304	This is a question about getting people back to work.
1087324	1090668	So the numbers have risen considerably since the Covid pandemic.
1090688	1096035	The numbers of people economically inactive due to long-term sickness has risen to 2.8 million.
1096095	1101503	So how would you, you are seeking power, what would you get those numbers down to through the approach you are talking about?
1101583	1102804	We want to get the numbers right down.
1102824	1103505	To what?
1103586	1105448	With a plan to get people back into work.
1105428	1130119	partly that's supported, partly it's the changes we want to make to the job centres to make sure that where businesses and public services, the NHS doesn't go to the job centre when it's got vacancies, they should do so we want to merge those two services but the other thing if we're going to get people back into work is we have to tackle these terrible waiting lists because nearly 8 million people are on the waiting list and so it's not their fault
1130099	1132763	that they can't get back into work.
1132783	1136128	It's the fault of the government that's put us in this terrible position.
1136288	1137710	We have to address these bases.
1137731	1143499	Fundamentally, there's a very clear choice and a very clear dividing line.
1144060	1147365	I think you've got to change the eligibility criteria in the welfare system.
1148003	1150567	You've got to make it clear that people who can work should work.
1150587	1168371	That means looking at all the gateways we have and actually being more rigorous about asking people to provide medical information when they're making these claims, reforming the sick note process, being stricter about saying to people who don't accept a job after 12 months that that's not OK. Those are all the practical things that I've set out.
1168552	1169573	I think that's fair.
1169553	1171876	Now, Keir Starmer can stand here tonight and say what he wants.
1172036	1176902	When I made that speech, and you can all go and read it and see what they said, they opposed every single measure.
1177243	1179446	Just two weeks ago, they were asked about it.
1179466	1181268	They said, we oppose all those measures.
1181589	1183631	So it's one thing to stand here and say all these things.
1183651	1185293	You should at least be upfront with people.
1185534	1187236	You don't think my approach is the right one.
1187436	1192042	You are going to have higher welfare under you, and that's why you can't deliver tax cuts the way that I can.
1192242	1194345	And people should not surrender to this.
1197818	1200682	Will the welfare bill be higher?
1200702	1203726	They have been in power for 14 years.
1203966	1207972	Why has he only just thought of this with a week to go before the general election?
1208052	1215101	Honestly, if there is that much wrong with the system, who is the guy in charge of the system over the last 14 years?
1215141	1216123	Why is it so bad?
1216864	1220609	You want to be in charge but you have nothing to say to people about what you would do about it.
1220929	1222932	This election is about the future.
1228109	1230717	Will the welfare bill be higher under you, Keir Starmer?
1230757	1231760	No, it needs to come down.
1232261	1236634	It needs to come down by getting people back into work with a clear plan, and it needs to come down...
1236884	1263381	we're tackling the waiting lists so that more people can get back into work, which is why one of the first things that we will do if we're elected in to serve our country, serve being the word I choose, is to put in place 40,000 extra appointments, NHS appointments, each and every week, that's two million a year, to drive down those waiting lists, to give people the comfort and operations that they need, and to allow them to get back into the economy so that we can
1263361	1268335	grow the economy, which is the thing that's been missing so desperately over the last 14 years.
1268676	1278163	What Keir Starmer is not telling you is actually most of the people who we're talking about, who Sue asked about originally, aren't on an NHS waiting list.
1278363	1281187	So talking about that isn't an answer to this problem.
1281207	1281708	Nearly 8 million.
1281728	1294106	The answer to this problem is actually being stricter about the eligibility criteria, making sure that everyone who can work does work, because that's fair to everyone like Sue who is working very hard and putting in, that's what I will do.
1294667	1296109	I promise you I will deliver on it.
1296349	1296810	We will.
1296790	1299052	cut the welfare bill, the growth in the welfare bill.
1299092	1300354	It is unsustainable.
1300594	1301535	We spend too much on it.
1301635	1302836	I set out a plan to do so.
1303136	1304137	Labour oppose all of it.
1304157	1305339	So the choice for you is simple.
1305599	1309142	If you want higher taxes and higher welfare, that's what Keir Starmer will do.
1309383	1312225	If you want lower taxes and lower welfare, that's what I will do.
1312386	1317271	Do not surrender our welfare system to the Labour Party and Keir Starmer.
1317291	1319513	I'm going to turn to our next question on that note.
1319573	1321735	And this one comes from Steve Curtis.
1322660	1324123	Good evening, all.
1324163	1324964	We're an island.
1325285	1327408	Why can't we easily close our borders?
1328711	1330414	Thank you, Steve, for that question.
1330674	1331736	Keir Starmer.
1331756	1339369	Steve, the biggest threat to our borders at the moment is the very many people arriving by small boat over the Channel.
1340031	1341754	And there are record numbers.
1341994	1347604	Since Rishi Sunak became Prime Minister, 50,000 people have come across by small boat.
1347584	1351008	and the government has effectively lost control of our borders.
1351308	1360059	And that means it's not just a border security issue, it's actually a national security issue, because the government's lost control of who's coming and what their background is.
1360399	1365325	Now, I think that nobody but nobody should be making that journey across the Channel.
1365706	1369330	And we have to smash the gangs that are running this vile trade.
1369630	1375397	There are gangs that are making a fortune putting people into boats across the Channel, an absolute fortune.
1375377	1377020	and I think they can be taken down.
1377281	1391310	And Steve, before I was a politician, I was the chief prosecutor for England and Wales, so I ran all criminal prosecutions in England and Wales, in all of our criminal courts, and we had to deal with terrorist plots and other plots, drug plots,
1391290	1395034	and gun plots, which were across various other countries.
1395295	1400841	We grouped together with police and law enforcement across Europe, and we took down those terrorist gangs.
1401302	1402083	I've seen it done.
1402103	1404446	I've been part of the operations to do it.
1404526	1411574	I do not accept, I will never accept, that the only gangs that apparently can't be taken down are the gangs that are putting vulnerable people in boats to go across the Channel.
1411594	1418783	Let's turn to Rishi Sunak, because we haven't heard from him yet on Steve's question, which was, we're an island, why can't we easily close our borders?
1418898	1420541	Steve, you're right to highlight the issue.
1420581	1422444	It's completely unfair what's happening.
1422465	1432523	When people come here illegally, jump the queue, it not only puts pressure on public services and not only threatens our security, it's an affront to that sense of fairness, which is fundamental to our national character.
1432783	1435148	And that's why I've made it a priority to stop the boats.
1435348	1436230	We have made progress.
1436590	1440197	The numbers have come down over the past 12 months compared to the 12 months before.
1440177	1444001	But, in order to fully solve this problem, you need a deterrent.
1444021	1449668	We need to make it crystal clear to people that if they come to our country illegally, they won't be able to stay.
1449688	1460840	And that's why, if I'm your Prime Minister on July 5th, the flights will go to Rwanda, we will build that deterrent that multiple other European countries now agree is the right way to deal with this problem, and that's how we solve this problem.
1460920	1465485	If Keir Starmer is your Prime Minister, all those illegal migrants will be out on our streets.
1465666	1466827	And that is the choice for you.
1466887	1469610	Do not surrender our borders to the Labour Party.
1469590	1474560	On the numbers, Keir Starmer, just one moment.
1474580	1475662	I want to clarify something.
1475682	1480211	Small boat arrivals did come down last year, but arrivals so far this year are at a record high.
1480231	1482275	It's more than 13,000 people.
1482295	1484459	Have you lost control, as Keir Starmer has said?
1484619	1485000	No.
1484980	1487723	The numbers have come down over the past month, as you acknowledge.
1487783	1491546	But the way to solve this problem is to have a deterrent.
1491606	1492407	And look, I'll tell you this.
1492647	1494569	The Rwanda plan is a deterrent.
1494589	1498213	You just have to listen to what the illegal migrants themselves are saying.
1498233	1502316	One of them just said, most of us are still in France due to the fear we have about Rwanda.
1502517	1507001	Another one said, I won't cross the channel until the Rwanda plan is destroyed.
1507361	1511765	If Labour win, the people smugglers are going to need a bigger boat.
1511785	1514548	Don't surrender our borders to the Labour Party.
1515271	1516914	You would scrap the Rwanda plan.
1516934	1521402	Record numbers have come under this Prime Minister's watch.
1521723	1523787	Record numbers coming across the channel.
1523987	1525891	And he says it's a deterrent.
1525911	1531862	There are a few hundred that would go on a flight to Rwanda, a huge expense to the taxpayer.
1531842	1538293	There are tens of thousands, 50,000 people have come since Rishi Sunak has been Prime Minister.
1538313	1539194	50,000 across the channel.
1539434	1546125	A few hundred going every year means there's a 99% chance you're not going to Rwanda.
1546306	1548349	Now, I've worked with criminal gangs, Rishi Sunak.
1548329	1553136	I know that they are telling the people they're exploiting, there's a 99% chance of not going to Rwanda.
1553236	1555319	That is not a disincentive.
1555339	1557963	That is not a deterrent, and it's not working.
1557983	1561869	If it were working, why are record numbers still coming under your watch, Prime Minister?
1562029	1563551	How on earth can you say it's working?
1563732	1566215	You put the scheme in place, the flights could go off.
1566235	1572104	I noticed you called the election, by the way, before any flights could actually get off, and it could be tested in interesting timing.
1572645	1577712	But if this was such a deterrent, why is it obviously, obviously not working?
1577692	1581156	You spend all this time, when I first got this job, saying, call an election, call an election.
1581176	1584499	And then when we call an election, you spend all your time saying, why did you call an election?
1584799	1585140	I'm just curious.
1585160	1586221	This is about the future.
1586241	1590205	I can tell everyone what I'm going to do with illegal migrants who come to our country.
1590345	1593428	They will be on planes, be sent away, because they shouldn't be here.
1593708	1596831	What will you do with the illegal migrants that arrive to the UK?
1597072	1597953	What will you do with them?
1597973	1599474	You've had three weeks to think of an answer.
1599754	1600235	What is it?
1600355	1603378	We've got tens of thousands of people here who've come unlawfully.
1603358	1605841	The Prime Minister says he'll send them all to Rwanda.
1606141	1607743	The Rwanda scheme takes a few hundred.
1607763	1612649	It would take literally 300 years to get all the people here unlawfully to Rwanda.
1612689	1613530	So they're going to stay here.
1613550	1614511	If elected, what would you do?
1615132	1617935	At the moment, they're not being processed.
1617955	1620498	So they're sitting in hotels, which you are all paying for.
1620978	1622060	They're not processed.
1622080	1628387	And as a result of not being processed, that means not a single one, even those that shouldn't be here, could be returned anywhere.
1628519	1632583	So once they've got here under the Prime Minister's scheme, they're here for life.
1632603	1634885	That's an absurd situation to have got into.
1635126	1637028	So yes, we do need to process the claims.
1637048	1637788	But what will you do with them?
1637949	1639430	We've got to process the claims.
1639450	1642293	You're sitting there with tens of thousands of people.
1642393	1642613	But what?
1642653	1643134	Just let me finish.
1643154	1647078	When illegal migrants come to our country, what will you do with them?
1647118	1648499	It's a very simple question.
1649981	1651582	I can tell people what I will do with them.
1651622	1654305	I will put them on planes to Rwanda because they shouldn't be able to stay.
1654325	1654505	How long?
1654525	1655286	300 years?
1655367	1658812	What will you do with illegal migrants who come from our country?
1659653	1660694	What will you do with them?
1660794	1661735	It's a simple question.
1662016	1663578	His plan is to take... What will you do with them?
1663758	1665380	They need to be processed at the moment.
1665420	1665941	Processed?
1665961	1667063	They're not...
1667083	1668484	These claims are not being processed.
1668505	1671208	Which, to be clear, will mean most of them will be given asylum.
1671228	1673772	They will get the right to remain in this country.
1673792	1675654	At the moment, 100% of them
1675634	1679562	are effectively being granted asylum in this country because they can't go anywhere.
1679863	1680804	They can't go anywhere.
1681065	1682127	The Prime Minister knows this.
1682468	1683951	And if he thinks I'm wrong, he should say so.
1684352	1688059	Because they're not being processed, they cannot be returned to where they came from.
1688139	1688981	Can they, Prime Minister?
1689061	1691386	If he wants to correct that, now's his chance to do it.
1691446	1692228	They cannot be returned.
1692248	1693330	I'm very clear about where we'll send them.
1693430	1694653	Well, do you know where these people come from?
1694673	1695735	No, he's not answering the question.
1695755	1696917	Do you know where they come from?
1696937	1697338	Iran?
1697318	1699445	Syria, Afghanistan.
1699806	1703076	So when Keir Starmer says he's going to return people, is he going to sit down?
1703096	1705002	Are you going to sit down with the Iranian ayatollahs?
1705324	1707089	Are you going to try and do a deal with the Taliban?
1707310	1711142	It's completely nonsensical what you are saying, right?
1712422	1717072	You are taking people for fools, right?
1717092	1719197	I think that these people should not stay in our country.
1719217	1720840	They will be on planes to Rwanda.
1720861	1723025	That's what I will do with them.
1723186	1724729	You still can't answer the question.
1724749	1727415	What will you do with them?
1727435	1732506	All illegal migrants who arrive will be processed and put on planes to Rwanda.
1732486	1733788	That is the choice for you.
1733929	1738878	If you think illegal migrants should not be in our country, they should be sent somewhere else to build the deterrent.
1738898	1740160	I will deliver for that for you.
1740220	1743626	Do not surrender our borders to Keir Starmer and the Labour Party.
1743826	1745690	This situation will just get worse.
1745890	1747613	We will become the soft touch of Europe.
1747633	1753043	And as I said the other night, they are queuing up in Calais waiting for a Keir Starmer to be in charge.
1753765	1759136	So you will send tens of thousands of people who are here and out of the asylum system at the moment.
1759156	1761340	You are promising to send them all to Rwanda.
1761380	1764386	We will have a number of flights from July through to build this deterrent.
1764406	1765508	That's what I've always said.
1765568	1770137	The principle here is I don't think people who come here should be able to stay.
1770117	1772941	OK, you talk about this as if you care about the issue, but this is...
1772961	1786860	When you ran for the Labour leadership, which wasn't very long ago, you promised to protect free movement, you said you would close, you promised to close detention centres for illegal migrants, and you boasted in that letter of getting illegal migrants more welfare.
1787040	1791026	Like, that's what you actually believe, and that's why you can't trust him on this issue.
1791246	1795011	So I say it again, do not surrender our borders to the Labour Party.
1794991	1800152	I'm very clear that what we need to do here, we need to get our security, our borders back.
1800173	1801016	They've lost control.
1801036	1802542	50,000 people have come.
1802563	1805575	We've got to smash the gangs that are doing this in the first place.
1805825	1806926	Smash the gangs.
1806946	1807527	You know what?
1807587	1808868	I really want to address this, Michelle.
1808888	1810089	We passed a law in Parliament.
1810109	1811150	People have to bear in mind, right?
1811371	1811731	You're right.
1811771	1813052	We do have to smash the gangs.
1813072	1813573	What does that mean?
1813813	1815195	We passed a law in Parliament.
1815655	1819319	We passed new laws so that our law enforcement agencies could use them.
1819379	1819679	You know what?
1819699	1823063	They've arrested 1,000 criminals and people smugglers.
1823263	1826746	They've sentenced them to hundreds of years, exactly as you would expect us to do.
1826967	1827647	That's what we did.
1827848	1828388	Do you know what?
1828809	1831191	The Labour Party voted against that law.
1831171	1839424	So when you stand there and say, smash the gangs, like on every other issue, you say one thing, you do another, you just don't know which Keir Starmer you're going to get.
1839444	1839805	I've done this.
1839825	1841047	You can't trust him on this issue.
1841067	1842830	Do not surrender our borders to him.
1842850	1844513	This is the difference between me and the Prime Minister.
1844533	1847557	Before I did this job, I was running the Crown Prosecution Service.
1847577	1849180	I was the Director of Public Prosecution.
1849160	1856234	And it was my responsibility to take down criminal gangs on behalf of everybody in this room, everybody watching to protect the country.
1856515	1857817	So I know that this can be done.
1857837	1860202	You share the data, the analysis, the intelligence.
1860403	1863589	You have to have a strategy to arrest everybody at exactly the same time.
1863849	1869160	You need to know what evidence is going to be used in which court, where, and which country is going to have a lead on the prosecution.
1869140	1871883	We did it to take down really dangerous terrorist gangs.
