start	end	text
439372	463617	is do we build on that foundation and build a really strong country where you can get a job, you can keep more of your own money to spend as you choose, you get that apprenticeship, we can build houses for people to buy and own, or do we go right back to the start with Ed Miliband potentially propped up by the SNP who want even more borrowing, even more spending, even more debt, all the things that landed us in that mess in the first place.
463737	465919	I never want us to go back there again.
471468	478421	Clearly there are some people who are worried that you have a plan to cut child credit and tax credits.
478601	482028	Are you saying absolutely as a guarantee that you'll never happen?
482428	484713	First of all, child tax credit we increased by £450.
484993	486195	And it's not going to fall?
486356	487678	Not going to fall.
487698	488700	Child benefit?
488680	491345	to me is one of the most important benefits there is.
491485	494109	It goes directly to the family, normally to the mother.
494129	496914	£20 for the first child, £14 for the second.
497034	500941	It is the key part of families' budgets in this country.
500961	502464	Now that's not what we need to change.
502724	505249	What we need to change is, again, what did I inherit?
505649	506571	A system
506551	515000	where if you worked an extra hour or an extra shift, you could sometimes find you actually lost money from that extra hour or that extra shift.
515020	522588	So universal credit that we're introducing, coming in now, means every hour you work, you keep more of the money that you earn.
522628	524650	And we're going to introduce that right across the country.
524951	528254	That will save money and form part of the welfare savings we need to make.
528294	529856	Let me bring a couple more people in.
530297	531698	The woman there, and then I'll come to you.
531728	540422	If things are so fantastic and we've all got more money to spend, why are more families relying on food banks and why are more people and more children in poverty than ever before?
547169	549251	I think you ask an absolutely key question.
549391	551133	I'm not saying everything is perfect.
551233	553395	I'm saying we have not finished the work.
553976	564387	That's why I'm so keen to do another five years of continuing to get the country back to work, to build a strong economy, to pay down our debts, and to hand on a really good country to our children.
564507	565968	That's what this is all about.
566029	567510	I'm not saying we fixed it.
567570	571774	It takes a long time to fix the mess that I was left to clear up.
571814	575218	But what I would say is we're halfway through a building job.
575198	584706	Now, you can keep the team that are building the strong economy or you can go back to the team, frankly, the ones that designed the building that fell down in the first place.
584827	585970	I think that would be a terrible mistake.
585990	587796	You want to come in and I'll come to you and then we'll go on.
587976	588297	Yes.
588428	591432	You talk about the sort of country we want to hand on to our children.
591792	599543	I don't want to hand on a country to my child where there are a million use in food banks, where people have been hit by really punitive benefit sanctions.
599603	603188	People have died, you know, from the bedroom tax.
603488	614062	We've got cases where people have a disabled... A woman has had a disabled daughter die and then receive a demand for bedroom tax for the spare room that disabled daughter has left behind.
614463	618368	That is not a country I want to hand on to my child.
620913	627142	First of all, let me say, I don't want anyone to have to rely on a food bank in our country.
627162	630608	It's important that they're there, but I don't want anyone to have to rely on them.
630628	636196	The most important thing we can do is to get more people into work.
636256	637858	That's the best route out of poverty.
638199	642525	Now, two million more jobs is more than the rest of Europe put together.
642786	644288	But have we finished the job?
644268	645570	Someone said zero-hours contract.
645850	648574	One in 50 jobs is a zero-hours contract.
648975	651879	Two-thirds of the jobs we've created are full-time jobs.
651899	657688	Now, if you're saying the job isn't finished, I absolutely agree, and that is why I'm so passionate about completing the job.
657708	660853	And, madam, you asked, what country do you want to pass on to our children?
661434	670427	I don't want us to go on borrowing year after year, racking up debts that we then ask our children to pay because we didn't have the courage to pay them off ourselves.
670407	676557	And this goes to the heart of the election campaign because Ed Miliband will stand here in a few minutes time.
676958	680123	He is saying go on with the budget deficit forever.
680784	685492	I'm saying once the economy starts to grow you should be putting money aside for a rainy day.
685612	688677	Otherwise we will burden our children with too much debt and that's not right.
689459	690601	What was that?
690621	695048	Why don't you debate with him directly instead of pointing fingers at him?
700124	705073	We debate in the House of Commons 146 times.
705194	706917	And I would have voted for you.
706937	708059	We debate 146 times in the House of Commons.
708179	709221	It's not always that instructive.
709241	713730	Actually, I think this is giving you the chance to ask questions directly.
713870	716735	I actually think this is more powerful than a television debate.
716775	718238	And let's go on to another question.
718599	720262	It's a similar subject, really.
720282	721484	Lorna Jasper, please.
721945	723027	Lorna Jasper.
723952	733000	OK. Is needing a law to guarantee your no tax rises promise an acknowledgement that you were in the habit of lying in your pre-election promises?
734887	739975	This, of course, is the announcement yesterday that you're going to pass the law.
739995	743079	The reason for making this pledge is I really want to be clear with people.
743540	745884	Over the last five years, we've made difficult decisions.
745924	747266	We've talked about some of that tonight.
747646	750491	It hasn't been easy, I know, for many people in Britain.
750551	752213	But it's, I think, been the right thing to do.
752874	754417	I now know what is in the books.
754717	755859	I know what needs to be done.
756219	760025	And I know we can finish the job without putting up people's taxes.
760426	761407	And my fear is this.
761427	762649	Those people
762629	772922	who've opposed every step that we've taken, every cut we've had to make, I think they will make a cut of their own, which is to put up taxes to reach into your pay packet and to cut your pay.
773062	773983	I don't want to do that.
774443	786358	So if you want a government that finds more efficiencies in government spending, that goes on reforming welfare and doesn't put up taxes for working people, indeed cuts taxes for working people, that's me.
786338	793717	If you want a government that goes on with unreformed welfare, that doesn't find savings in government spending and puts up taxes, that's the other guy.
793797	794559	That's the choice.
794579	795561	But why do you need a law?
795601	797647	Exactly, the question is why do you need a law?
797667	800714	And I would cite to you what your Chancellor said.
800774	802980	I want to put it absolutely beyond doubt.
802960	810456	I really want hard-working people in our country who work every hour, who want to have a better future for themselves and their families.
810997	821239	I want them to know that we're not going to put up VAT or national insurance or income tax because we know we can make the remaining savings without having to attack their wallets.
821219	822723	That's the pledge I make.
823023	836155	When Alistair Darling tried the same thing, your Chancellor said no other Chancellor in the long history of the office has felt the need to pass a law in order to convince people he has the political will to implement his own budget.
836195	838661	Why do you suddenly need to pass a law?
838681	839363	Because that was at a
839343	841026	Which can be changed anyways, we know.
841046	846317	Because that was at a time when the budget deficit was forecast to be bigger than the deficit in Greece.
846337	847239	That's what we inherited.
847560	850366	So making that sort of promise then was meaningless.
850526	855917	Now, having spent five years as Prime Minister, knowing what needs to be done, and let me be clear about...
855897	856959	what still needs to be done.
857079	862307	We've got to save one out of every £100 the government spends for each of the next two years.
862668	864831	That's the extent of the efficiencies that are needed.
865171	874166	And then we can start to see public spending growing again to make sure that we go on putting money into our schools and hospitals and all the important public services that we have.
874186	874586	We may come back.
874606	876569	Laura Jasper, do you want to come back on this question?
877150	878833	I more or less was going to say what you said.
879774	881056	Oh right, OK.
881076	882158	The woman there.
882138	884229	I don't want to have you repeating things.
884249	889819	You say that you know what needs to be done, so why aren't you announcing where those benefits cuts are coming from?
892330	896797	What we're saying, very precisely, is that we need to make another £30 billion of savings.
896817	898540	That's the one in £100.
898801	903969	So £5 billion of that should come from the tax evaders and the aggressive tax avoiders.
903989	905892	We've gone after them every year in government.
906093	907235	We'll continue to do that.
907595	913545	We then need to go on making savings in government departments through efficiencies, and then the welfare savings that I've talked about.
913525	917032	That's my plan, and that gets us to a budget surplus.
917092	923103	It means we're paying down the debts, we're passing on a better country to our children, and crucially, we're not putting up taxes.
923143	925227	Indeed, I want to cut people's taxes.
926049	927271	People talk about the cost of living.
927572	931399	The biggest element of the cost of living is the tax you pay at the end of the month.
931379	937426	and I say you should be able to earn £12,500 a year before you start paying income tax.
937446	942292	That would take people on minimum wage working 30 hours a week out of tax altogether.
942572	948439	We should stop taxing poor people in this country in the way that we do today and that's part of our programme for the future.
948459	950241	But that wasn't my question, Mr Cameron.
950261	953845	Alright, let's have another question from Chair Dear Hoolikin, please.
954306	955227	Chair Dear Hoolikin.
956202	959367	Why do you think voters don't trust your party with our NHS?
959427	961490	It's another question on trust, David Cameron.
961510	964434	Why do you think voters don't trust your party with the NHS?
964735	967218	All I can say is what I think and what I believe.
967739	973227	And when my disabled son was desperately ill, I went to the NHS night after night.
973528	974609	I went to different hospitals.
974689	975751	I was in different places.
976072	980438	But I got the most fantastic care, support, and I'd say love
980418	983064	from those people in the NHS for my family and for my son.
983465	988616	It was always there for me and I will always make sure it is there for other families in our country.
988636	992726	Now, I showed you that note about we had no money when we became the government.
992746	998258	When we got that note, we still made a very big decision, which is we said, yes, we're going to have to make cuts
998238	1003525	in some areas of government spending, but the NHS is going to get more money every year I'm Prime Minister.
1003786	1014160	And it has had more money, and that's why there are, compared with when I became Prime Minister, 9,000 more doctors, there are 7,000 more nurses, we're carrying out millions more operations every year.
1014480	1015602	Do I think it's perfect?
1015962	1017985	No I don't, and I've got a big ambition.
1017965	1027614	for the next five years, which is to deliver a seven-day-a-week NHS, including seven-day opening, eight in the morning, eight in the evening, for GP surgeries.
1027794	1032238	I know we can do that, because we're already delivering it to about eight million people in our country.
1032598	1039184	If you elect me as Prime Minister, I'll finish the job and make sure we have seven-day opening for GP surgeries right across our country.
1039204	1045710	That will really help working people to access the NHS that we all want.
1046686	1053654	Why spend three billion or so on what was described as damaging and distracting reorganisations of the NHS by the King's Fund?
1053674	1066990	The changes we've made actually are saving money in the NHS and because we got rid of 20,000 administrators and bureaucrats in the NHS, that's one of the ways we've been able to fund the extra doctors and the extra nurses.
1067371	1068272	Again,
1068252	1076209	I don't want to hark on about what I inherited, but when I became Prime Minister, the growth in the number of bureaucrats was going up four times as fast as the number of nurses.
1076229	1078875	But I make the point because it's been a recovery job.
1078895	1079537	That's the point.
1079717	1084708	And the NHS is stronger today than it was five years ago.
1084688	1086170	Good evening Mr Cameron.
1086912	1098832	The fact that Jeremy Hunt has promised an extra £8 billion for the health service is very welcome, but surely anybody with half a brain can see that the NHS isn't sustainable in its present form, just pouring more and more money into it.
1099413	1100394	What are your thoughts on that?
1100574	1101176	How do you mean?
1101256	1102558	That it needs more money?
1102578	1104501	Well you can't just keep pouring more and more money.
1104521	1108688	We already put a sixth of GDP into the health service, don't we?
1108668	1110895	You can't keep putting more and more money into it.
1110935	1112500	It's very dangerous in elections to disagree with people.
1112540	1114145	But I don't agree with you, sir.
1114225	1115348	I actually think... Well, you're wrong.
1115449	1120283	Well, OK.
1120303	1120664	I should be there.
1120684	1121046	I should be there.
1121066	1121226	APPLAUSE
1122488	1137238	I think actually if you look at our health system and compare it with others in the world it comes out very strongly on its performance and it also comes out very strongly on how cost effective it is and as we become a wealthier country we should put more money into our NHS so it's always there for us.
1137539	1138962	Look there's a lot we can do
1138942	1168662	to take pressure off the NHS, we've got to do better in terms of public health, we've got to do better in terms of health education, there are all sorts of things about diabetes and smoking and other things where public health issues can really take the pressure off the NHS, but I'm a profound believer that our model is the right one and if as long as I'm Prime Minister it will be free at the point of use, available to all on the basis of need and we will go on putting the money it needs into it, not least because we have taken the difficult decisions elsewhere that
1168642	1169844	some people have been talking back to me.
1169864	1171287	The lady behind me here.
1171367	1172329	Good evening Mr Cameron.
1172349	1172990	Good evening.
1173090	1179182	I'd just like to ask, is it really so difficult to achieve the accident emergency waiting times?
1179643	1181085	Have we found a best way?
1181526	1183189	And what are the actual blockers?
1183249	1190042	Because it just seems that, you know, every week in the media that, you know, we're not hitting these four hour targets, so what are your plans moving forward?
1190022	1191465	I think you make a really good point.
1191966	1203148	Actually that local hospital here does meet the target of seeing 95% of people within four hours and it's important to have that target because we want to know that we're getting the best out of our NHS.
1203509	1210984	The problem we've had recently is just the numbers of frail elderly in our country and the growth of the population of our country has put a lot of pressure on the NHS.
1210964	1221201	And I think my solution of having this seven-day opening for GPs and making sure GP surgeries are easier to access for people, I think that will take pressure off the NHS.
1221541	1232699	I also think making sure social care works together better with the NHS, so we combine the budgets and make sure we help to get elderly people out of hospital, often blocked in beds when they could be looked after at home.
1233080	1235203	Those things, I think, will keep the pressure off.
1235243	1238068	But it's always going to be hard work to make sure we deliver these
1238048	1243937	Just before we leave it, do you have an answer to the question, which is why don't people trust the Conservatives on the NHS?
1243997	1245419	All the polling shows that.
1245439	1247563	I mean, to me, it is my life's work.
1247643	1252290	I profoundly believe that the NHS grows with a Conservative government like what I've been leading.
1252330	1253151	We put the money in.
1253432	1254613	I care about it passionately.
1254954	1260242	And I've got seven days left to prove to people that the NHS, to get... Also, I'd make this point.
1260222	1263888	You only ultimately have a strong NHS if you have a strong economy.
1264129	1266913	We've got that strong economy now, don't put that at risk.
1267735	1268937	You know where they cut the NHS?
1269518	1272663	Portugal, terrible economy, cut the NHS 17%.
1273184	1276129	Greece, catastrophic economy, cut the NHS 13%.
1276790	1282520	It's the economies that tank and bomb where you can't support the health service that our country needs and I think we all deserve.
1282540	1285285	Alright, let's go on.
1286328	1289176	Bob Wilson, a question from Bob Wilson.
1289377	1290741	Sorry to those of you who have your hands up.
1290761	1292084	I can't bring everybody in, obviously.
1292285	1293147	Yes, Mr Cameron.
1293609	1299405	I'd like to ask, if we remain in the EU, how will you and how can you control immigration?
1299927	1300107	Right.
1300589	1301772	Very important question, Bob.
1303355	1315069	We can control immigration from outside the EU in the way we do now by closing down these bogus colleges, and we've closed down about 800 of them, and we can do it by having a cap on migration for economic reasons coming into the country.
1315089	1315890	What can you get that done?
1315970	1317732	I'm going to do it inside the EU.
1318092	1321136	The key changes that I'm going to make, if you re-elect me, are these.
1321316	1326742	First of all, anyone coming from an EU country cannot claim unemployment benefit while they're looking for a job.
1327303	1331708	Second, if they're here after six months and haven't got a job, they have to go home.
1331688	1338639	Third, you'd have to work here for four years paying into the system before you get tax credits and other benefits out of the system.
1339019	1345650	And fourth, if you're living here but your family's back at home, you will no longer be able to send the child benefit home to your family.
1345690	1348274	Now, those four changes are big changes.
1348354	1350898	They'll make a real difference and help us to control immigration.
1350918	1353662	And if I'm prime minister, that's what you'll get.
1356342	1360273	I'm sure a lot of people have questions on this, but a couple of points.
1360614	1362239	First of all, we looked at the figures of this.
1362560	1368396	Under 6% of EU nationals living in this country claim benefits of any kind.
1368818	1371465	Under 6%.
1371445	1373568	stopping that is going to hugely reduce the number.
1373608	1376411	And the other thing is... Let me answer that one because that's important.
1376431	1378514	The point I'm saying is it's the in-work benefits.
1378594	1384281	At the moment, someone coming from an EU country is effectively getting around £8,000 to come and work here.
1384702	1386784	Now I'm not saying they shouldn't be able to come and work here.
1387085	1389868	British people can go and work in other European countries.
1390169	1394915	But we do have a benefit system that skews it in favour of people coming to work here.
1394935	1395996	That needs to change.
1396016	1400001	Now that needs change in Europe and so you need a Prime Minister that's prepared to get change
1399981	1400482	in Europe.
1400502	1402326	We may come to Europe.
1402407	1403229	I hope we do.
1403269	1404632	One other thing.
1404712	1410726	How much do you want to get the net migration from outside the EU down to?
1411007	1416880	The combined figure, I want to see net immigration into the EU come down under 100,000.
1416920	1418985	The reason I set that target
1418965	1436991	It's back in the 1990s, we were members of the EU, we had an open and successful economy, but before Labour got in and opened the doors, we did have net migration in the tens of thousands, not the hundreds of thousands, so I believe that's the right ambition.
1436971	1438934	You made similar promises in 2010.
1438954	1440157	You lied.
1440277	1441118	Immigration rules.
1441298	1442360	How can we believe you now?
1442921	1444224	Well let me answer that very directly.
1444484	1448210	I made the promise and outside the EU we did get immigration down.
1448571	1458388	Inside the EU, partly because the rest of the EU's economy has not performed and we've created more jobs than the rest of the EU put together, it's been very difficult to meet that target.
1458368	1464919	I now need to make these benefit changes, these welfare changes, the things I've just described, and I need to negotiate those in Europe.
1464939	1467343	Now I would argue I've got a track record of that.
1467484	1470689	I cut the European budget, first Prime Minister ever to do it.
1471030	1474335	I vetoed a European treaty because it wasn't in our national interest.
1474576	1474656	I've
1474636	1476318	kept Britain out of the Euro.
1476819	1487153	I can deliver these things in Europe, but I need your mandate, sir, in seven days' time to get out there and win a good deal for Britain that controls immigration and gets us a better position in Europe and with me.
1487613	1494282	You'll get that in-out referendum, you the British people deciding, before the end of 2017.
1497350	1498592	Good evening Mr Cameron.
1499253	1503260	I work in housing and I deal a lot with the homeless that live in Bradford.
1503961	1510572	A lot of those come from Eastern European countries who are not able to access those types of benefits that we're talking about.
1511293	1519948	What can the community do in relation to dealing with that because it does cause problems with relation to crime and drug substance misuse.
1519928	1527741	Well I think we need to go back to a system, much more, where of course you are free to travel around Europe to work in a different European country.
1528042	1531768	But you're not free simply to travel around Europe in order to claim benefits.
1531988	1535715	Freedom of movement was always meant to be about the freedom to go and take a job.
1536035	1538119	It was not freedom to go and claim benefits.
1538139	1539922	So those rules need to be tougher.
1539982	1543067	That's not what our benefits system is there for.
1543891	1552710	Yes, Mr Cameron, all of these questions you're being asked have a moral dimension and you keep answering them in terms of economics.
1553733	1558423	I'd like you to engage a little bit more with the moral dimension that these questions are asking.
1565542	1569708	To me, helping someone to get a job has a moral dimension.
1569808	1572772	It gives them the dignity and pride that comes with work.
1572792	1575416	Helping someone to get an apprenticeship, that has a moral dimension.
1575436	1578019	It gives someone the chance of a career and success.
1578480	1585069	Building a house that a young family can afford to buy and own, that's got a moral dimension because it gives them a stake in the country they live in.
1585049	1586751	That's the country I want to build.
1586791	1602665	These plans I've got for the next five years are about taking this economic foundation that we've built these last five years, all the shared sacrifice that we've been through, but not putting that to waste, but saying let's now turn that into jobs, into pay, into houses, into good school places.
1603005	1615056	And yes, also, into that sense at the end of your life that this is a country where if you work hard, you save and you do the right thing, you should get that dignity and security in retirement that I think is the right of everyone who lives in our country.
1615036	1630463	If you're in a situation where you have to team up with another party, what policies would you be willing to compromise?
1633902	1648924	I'm going to disappoint you because look we've got seven days to go and I'm going to fight everything I've got those next seven days to get an overall majority and the reason why I think that's right is look I think a strong decisive a more accountable government
1648904	1651327	where you're not trading away, that's the trouble with coalition.
1651627	1660739	You've got a great manifesto, you don't quite win the election, you go into some dark room with Nick Clegg or someone else and you start giving away some of the things that were in your programme.
1660759	1661921	I don't want to do that.
1662181	1669410	I think I've got a great programme about building these houses, creating these jobs, funding these apprenticeships, helping people with pensions.
1669390	1675801	And crucially, this European referendum, which I've said absolutely that is a red line, I don't want to give any of these things away.
1675962	1686420	So I'm going to spend the next seven days flat out for victory, and if enough people watching this programme are back at home, back me, we can have that victory and have the whole of the manifesto rather than have it bartered away in a darkened room.
1686400	1688423	But you talk about a darkened room.
1688463	1694113	What you said five years ago, we must sort things out as quickly as possible for the good of the country.
1694513	1698380	So I want to make a big, open, comprehensive offer to the Liberal Democrats.
1698440	1702947	Now it's getting closeted in a dark room with Nick Clegg.
1702967	1706333	That's what's happened.
1706971	1708954	I think it's completely consistent.
1708974	1711297	What I'm saying is that the last election wasn't decisive.
1711558	1717647	I believe I did the right thing by forming a coalition and having a decisive government to deal with the mess that we left.
1717727	1720151	But I'm saying this time I think we can go one better.
1720892	1731848	So I'm saying let's have a decisive outcome and these things don't have to be compromised on and we can have a really decisive government, more accountable government for you as a citizen.
1732469	1742081	Winning by a mile is a good hope, but say you don't, then what if you have to be in a coalition with somebody else?
1742942	1747127	Let me give one specific example of something I've been very clear about.
1747388	1755198	I think the British people really do deserve a referendum on whether to stay in a reformed European Union or leave.
1755218	1758662	And I've been very clear that I will not lead a government
1758642	1760284	that does not deliver that pledge.
1760325	1762348	So I couldn't be clearer about that red line.
1762368	1766354	Because I think people, frankly, have been let down too many times about this issue.
1766694	1777370	And I want everyone holding that stubby pencil in their hands in the voting booth in a week's time to know, if you get me as Prime Minister, you get that chance to have that in or out referendum.
1777651	1783479	So if you couldn't govern without the Liberal Democrats on those grounds, you wouldn't govern with them either?
1783499	1785062	Because they're not in favour of that.
1785082	1787265	You've correctly interpreted what I've said.
1788072	1790916	So what happens to the government of the country?
1791257	1808062	I'm saying, if I'm to form a government, and I hope to win the election in seven days' time, we're 23 seats short of an overall majority, and so I hope to govern the country as a majority, but if I don't, for whatever reason, I've been very clear, I would not lead a government that did not contain that pledge.
1808202	1808843	Couldn't be clearer.
1809004	1809945	Briefly you, sir.
1810145	1823487	I don't think you'd be more likely to actually win that overall majority if you treated voters with the intelligence they have and answered their questions in terms of what ifs and what might happen if there was a coalition that needed.
1823948	1825630	Treat people with their intelligence.
1825771	1827934	I think that it's fair
1827914	1831138	in the last seven days to do everything you can to try and win.
1831178	1839267	I want to use the limited time I've got, including the 28 minutes tonight, to explain why a Conservative majority government would be good for Britain.
1839287	1844894	I think we'd go further and faster in clearing the deficit, in building those homes, in providing those pensions.
1845114	1845915	That's what I want to do.
1846316	1848338	You've had your 28 minutes.
1848578	1849780	Let me make this point.
1849800	1852403	People know with me, if we fall short,
1852383	1853885	I will do the right thing for the country.
1853926	1867387	I did last time, I would again, but I would still plead with people with seven days to go, particularly when you're faced with the alternative of a Labour government backed by the SNP, people who don't even want our country to succeed or even exist.
1867688	1873878	When that's the alternative, put your trust in 23 more seats for the Conservatives and we can have a very strong and very clear government.
1873918	1876382	David Cameron, thank you very much indeed.
1888462	1894227	So, our next party leader is from the Labour Party.
1894247	1903016	The leader of the Labour Party, would you welcome Ed Miliband, please?
1903036	1910583	Thank you very much.
1910603	1910823	Thank you.
1910843	1913686	Mr Miliband, the first question is from Elizabeth Moody, please.
1914266	1915127	Elizabeth Moody.
1915630	1916992	Good evening, Mr Miliband.
1917733	1922039	Five years ago, the outgoing Labour Treasury Minister left a message.
1922480	1923661	There's no money left.
1924462	1927707	How can we trust the Labour Party with the UK economy?
1928067	1929209	We just saw it, by the way.
1930771	1934637	David Cameron carried it in his pocket and produced it.
1934657	1936980	I think it's his regular prop.
1936960	1940265	Let me directly address you, Elizabeth.
1940626	1942309	There was a global financial crisis.
1942549	1943791	There was a high deficit.
1944051	1945594	That deficit hasn't been cleared.
1945994	1950462	It will be the mission of my government to cut the deficit every year and balance the books.
1950762	1952084	And let me tell you how I'm going to do it.
1952585	1953987	First of all, we'll have fair taxes.
1954428	1958755	So we'll reverse David Cameron's tax cut for the richest in our society, millionaires.
1959235	1963963	I can't justify a £43,000 tax cut for every millionaire in Britain.
1963943	1972232	Secondly, we'll protect key areas like health and education, but outside those key areas there will be falls in spending because we've got to get the deficit down.
1972673	1974955	But the final thing concerns your living standards.
1975456	1977478	We've seen living standards fall over this Parliament.
1977898	1983504	As a result, lower living standards means lower tax revenues for government, and that's why the deficit hasn't been cleared.
1983885	1986728	So it's a three-part plan to make sure we balance the books.
1986708	1999306	But if you look back, and the question was looking back, why should we trust Labour in the light of what happened before, for six years before the crash, you increased borrowing, year on year on year on year.
1999847	2001730	So why should people believe that they're going to get it done?
2001810	2006877	The debt and the deficit were both lower before the financial crisis, but let me direct... Of course they were, but you were increasing
2006857	2009864	Well, let me address directly the issue about the financial crisis.
2009884	2011447	We got it wrong on bank regulation.
2011688	2016679	Look, the mistake we made, and I absolutely say this to this audience, was the banks weren't properly regulated.
2017120	2018143	We made that mistake.
2018584	2023755	Now, the question you've got to consider for the future is who's going to get it right for the future.
2024217	2025760	Now, we've learnt that lesson.
2025740	2029448	So happens David Cameron was saying there should be less bank regulation at a time, but leave that to one side.
2029729	2031633	We've learnt that lesson for the future.
2032194	2037425	And look, I'm the first Labour leader, David, going into an election saying spending in key areas is actually going to fall.
2038167	2045082	That's because I'm so determined, back to Elizabeth, that we live within our means.
