start	end	text
538335	548465	Either you believe illegal migrants should not be in our country, they should be removed to somewhere else, or, with Keir Starmer, they're all going to be released, all the people we've detained, and they'll be out on the streets.
548585	549806	And that's the choice for everyone.
550026	554871	Do you want illegal migrants on planes going elsewhere, or do you want illegal migrants out on your streets with Labour?
555011	556993	That is the choice facing everyone at this election.
556973	560538	We're going to open up to the floor in a moment, but there's a huge amount of scepticism about your Rwanda plan.
560578	564924	If you were so confident in doing it, why did you call an early election before the flights were taking off?
564944	576721	I've been told by several sources, both legal and in Whitehall, that shortly before you called the election, you were told that the prospect of flights taking off in July was going to be severely hindered by massive amounts of legal action.
576901	579364	Is that part of the reason that you decided to go early?
579384	581527	People have tried to frustrate this, starting with the Labour...
581547	582789	But quite successfully, right?
582849	583730	..for a long time.
583790	585613	That's why people don't believe the flights are going to go.
585593	586375	And what have I done?
586415	589280	Every time when someone has tried to block it, I've kept going.
590442	591765	I've put new laws on the table.
591805	592847	We've passed those laws.
593047	594430	We've got a deal done with Albania.
594450	595713	But this is about the future.
596093	596775	I've got a plan.
597496	601524	If you think this is an issue, I've not heard from anyone an alternative plan.
601564	604870	And by the way, the last time we were having this conversation, what had just happened?
605271	607315	15 other European countries
607295	612100	all agreed that our approach of removing people to a safe alternative was the right one.
612241	613722	It's the only way you can stop this problem.
614003	616766	You've got to remove the incentive for people to come in the first place.
616826	623714	That's my plan, that Labour Party are going to release everyone we've detained, leave them out on the streets... Keir Starmer will be here.
623734	625416	..and that is not going to solve this problem.
625436	625736	Surely.
625756	626477	Let's have a question.
626517	630982	Jonathan Taylor, The Sun's Cabinet's Home Secretary.
631002	632864	Former detective, what do you have to say to the Prime Minister?
633064	633725	Thank you, Harry.
633865	635327	Yes, Prime Minister,
635307	643243	Interesting what you've just said about that, and we know that the election tends to centre around money, expenditure, where you're going to get money from, what cuts you're going to make.
644346	652422	And on migration, we know that over 700,000 skilled, necessary migrants now are employed in the UK.
652925	657452	But we've also got 4 million people in receipt of health benefits to stay at home.
657892	660156	Surely this is sort of financially counterproductive.
660817	662018	So, Jon, I completely...
662038	662639	It was Jon, wasn't it?
662659	662980	Jonathan.
663000	664482	Jonathan, completely agree with you.
664842	668528	We've had a massive spiral in the welfare bill since Covid.
668808	670731	It's gone up by 60%.
670880	676328	almost 800,000 more people who are of working age are now been signed off sick.
676348	677129	I don't think that's right.
677470	680935	We were making great progress before the pandemic and we need to get back to that.
681075	691791	So we set out a plan to reform the system to do that, have people provide more medical evidence, reform how the sick note, fit note process works because it's not working, make it clear that if you don't accept a job,
691771	698361	when your job coach tells you there's a sensible job for you, you won't be able to keep receiving your benefits, all very common sense things.
698742	701526	And that's going to help us make savings in our welfare budget.
701827	705172	And we can use those to help cut your taxes and support people into work.
705192	708738	Because I completely agree with you, everyone who can work should work.
709119	710401	Our reforms are going to deliver that.
710461	713205	And in contrast, again, because all elections are a choice,
713185	714868	What has the Labour Party said?
715309	718795	We think we can make savings in a welfare bill that's gone up as much as it has.
718815	725566	£69 billion today we spend on people with ill health, disability benefits, a working age.
725967	730114	The Labour Party think that you can't make one penny of savings from that bill.
730094	735281	They don't think you can make one penny of savings, and that tells you the choice ahead of you at this election.
735681	739506	If you think we can do something about this, we're the only people who are going to do that for you.
739526	743090	Prime Minister, the other part of Jonathan's question was about the record rate of legal migration.
743471	756928	Do you regret not doing more when people in your own Cabinet, take Isabella Braveman, for example, or Robert Jenrick, were encouraging you to go further and faster on stopping legal, on capping legal migration, two years ago, and now...
756908	760036	In your manifesto, you're promising a cap on migration.
760076	762040	Why didn't you do it when you had the opportunity to do it?
762060	765008	So we got on and delivered lower migration.
765028	767895	I'm not going to defend the levels that I inherited, because they were just too high.
768095	768396	Yeah.
768416	770060	But you could have done more earlier, right?
770080	770461	Well, hang on.
770581	773027	Again, I've been Prime Minister for 18 months.
773007	779939	Numbers were down last year, and this year, the number of visas that we issued for all the key categories were down by 30%.
780159	788434	If you look at the forecast, independent forecast, not mine, we're forecast to halve net migration in 12 months because of the measures that I've already taken.
788795	790638	By the way, the Labour Party opposed all of those.
791099	792501	And I want to go further.
792481	797366	So I want to give all of you the certainty that it's going to keep coming down year after year, and that's why we're going to have...
797386	801671	But it would have been coming down... ..a legal cap voted on in Parliament every year to guarantee that the numbers keep coming down.
801691	803133	Prime Minister, why didn't you do it when you had the chance?
803153	806476	And, as Jonathan says, reform the welfare system and get people into work instead.
806496	807878	That is the right approach for our country.
807898	810421	If it's the right approach for our country, why didn't you do it 18 months ago?
810441	811602	Because we've got the numbers down.
811622	814766	We passed new rules that have kicked in to bring the numbers down.
814786	819791	Not in any meaningful way compared to the 745,000 people that came last year.
819811	820712	Harry, let migration leave.
820732	822454	Can you name me a single other year
822991	826167	ever where we have reduced the number of visas by 30%.
826383	830447	These numbers are on your watch, but it's clear that you were coming into slightly late to this.
830467	832248	No, you just said... You just said...
832609	834871	So, whose fault is it that it's so high?
834991	836592	I've been Prime Minister for 18 months.
836612	837533	So, Lestrade's fault?
837553	838334	Was it Boris's fault?
838534	839995	The numbers were too high.
840336	840916	Whose fault was it?
841116	842578	Well, the numbers were too high.
842958	843498	Oh, go on.
843619	844940	If it's not your fault, whose fault was it?
844960	845140	Hang on.
845760	847922	Well, obviously, the numbers are too high.
847962	850144	I've got the job and I've brought them down.
850184	856390	And you just said, oh, no, you haven't done very much, and said, tell me another year where someone has reduced the number of visas issued by 30%.
856370	859596	Never happened in our country before, because I took strict action.
859716	860618	I'll give you one example.
860898	864645	We raised the salary that you need to earn to be able to come here to work to £38,500.
866268	872640	We've made the very reasonable point that actually if you're going to bring your family dependents to this country, you should be able to support them.
872620	876046	Economically, again, I think that's a relatively common-sense, reasonable approach.
876366	881354	We've tightened up the social care visa, the student visa, where people were bringing lots of dependents to our country.
881695	882496	They weren't working.
882737	883838	They weren't accounted for.
884199	885181	I made all those changes.
885421	889007	The numbers are forecast to halve in 12 months as a result of them, right?
889368	893815	And I want to go further with a legal cap and give you the guarantee that they will keep coming down.
893935	898122	Again, the choice for you at this election is everything that I've just said,
898102	906917	or a Labour party that opposed all of those things, no cap, and Keir Starmer, who, back in the day when he was running to be leader, said he wanted to bring back free movement of people.
907437	911584	Right, Keir Starmer will be here shortly, and I'm sure we're going to talk about that.
911945	914209	Let's open up and change to a different direction.
914870	916032	Where's Fliss, Miss Gilbert?
916152	917494	Fliss, your question to the Prime Minister.
917474	917714	Hiya.
918716	925565	So my dad passed away six weeks ago yesterday due to a massive failure from the NHS.
925966	927808	I believe the NHS is broken.
928329	935799	We waited nine months for a cancer diagnosis and a further nine months for a metastatic cancer diagnosis.
936300	939364	Before we got the diagnosis, he passed away.
939344	941427	There was no treatment, no nothing.
942189	943731	We feel like we've been let down.
943771	947397	We feel like there are many more families that are struggling.
947498	949220	We've been through 18 months of hell.
949841	953407	What are you going to do to stop people suffering like we've had to?
953628	956172	What are your pledges for the NHS?
956573	957054	Prime Minister.
957154	967526	Fliss, I'm so sorry to hear about your dad and if you let me know afterwards which trust it was, I'll make sure that we look into it and someone gets in touch with you so we can find out what went wrong.
967987	970770	I can't imagine how difficult that's been for you and your family.
970791	973574	I think as probably most of you know, I grew up in an NHS family.
973634	975096	I know how important healthcare is.
975176	979341	I've worked for my mum in the pharmacy, helping people myself.
979321	987973	When it comes to cancer, the most important thing we can do is, as you highlighted, just diagnose it as soon as possible.
988353	993500	And that's the best chance we've got of helping someone, getting them the treatment they need and make sure that they survive.
994021	998147	And one of the ways we're doing that is by rolling out things called community diagnostic centres.
998447	1002152	So we've done 160, and if we're re-elected, we'll do many more.
1002473	1007860	And these are units in your local community where you can get all your checks, tests and scans done.
1007840	1010344	and that way get your diagnosis much quicker.
1010724	1016292	We're hiring more oncologists, we're using technology as well and new forms of testing to identify things.
1016893	1019937	But fundamentally, what happened to you and your family isn't acceptable.
1020618	1022380	And I can only apologise.
1023041	1025785	You know the challenges we're dealing with with COVID.
1026246	1029190	Cancer in particular was one where for two years,
1029507	1037140	lots of people didn't present with symptoms and we're catching up with that now and that's an awful tragedy, one of the many tragedies of Covid.
1037721	1047778	The key thing now is to just keep working through the backlog and as I said more oncologists, more community diagnostic centres and new technology is going to help us build on what we're doing which is improving the survival rates.
1048119	1050182	Bliss has that allayed some of your concerns?
1050449	1051330	Not really.
1052091	1063385	My dad, we actually referred him in the January and it was the August that he, I actually took him myself to hospital and I said, we cannot go through any more of this.
1063425	1066469	He's lost nearly eight stone in weight, other symptoms.
1067129	1068211	I am not moving.
1068391	1069352	I said, I'm so sorry.
1069392	1074218	I know you're under pressure, but I am not moving until you take this seriously and you deal with my dad.
1074578	1078363	And within a week, he was in, operated on,
1078343	1080828	bits removed that were cancerous.
1081389	1082291	So, yeah.
1082492	1087542	Prime Minister, we have readers sending in questions like this by the bucket load, I'm afraid.
1087683	1089286	It's a real feeling.
1089306	1090288	What has gone wrong on your watch?
1090308	1094557	I know, obviously, the pandemic, but, you know, the buck does have to stop somewhere.
1094617	1096401	And again, whose fault is this?
1096541	1098445	And what can you do to turn this around?
1098425	1099487	in any meaningful way?
1099507	1103433	Obviously, it's my responsibility, because I'm the one in charge, and I've been very clear.
1103453	1106277	We haven't made as much progress on waiting lists as I would have liked.
1106297	1107719	I mean, you talked about the pandemic.
1107739	1111044	It's, I think, important for everyone to just understand the scale of what happened.
1111565	1118475	During the Covid years, six million referrals that normally would have happened didn't happen.
1118495	1120298	Just think about that, six million.
1121172	1128021	Now, the NHS today, because of the money we've put in, the doctors and nurses we've hired, is doing more than it's ever done.
1128462	1133909	It's working flat out, the amount of treatments, checks, test stands, operations, all of that is at record levels.
1134489	1144142	But obviously, it is just a challenge to work through the fact that we've got this six million missed referrals that obviously now are coming into the system and we're catching up on.
1144122	1145684	and it's going to take time to work through that.
1145724	1153335	I'm not going to pretend it can be fixed overnight, but I can assure you that the NHS budget will continue to increase ahead of inflation in the next Parliament.
1153355	1154517	It's already at record levels.
1154957	1162207	We've got more doctors and nurses, and we're hiring more, and we're using new technology and new innovations to get you the health care that you need.
1162267	1169117	So we're doing all the right things, but when you've had six million referrals that were missed and are going to take time to come back, it's just going to take a bit of time.
1170127	1170708	Thank you, Phyllis.
1170728	1171509	Let's move on.
1171529	1172211	Is Rehan here?
1172451	1173413	A question for Rehan.
1173433	1173493	Hi.
1173513	1174515	Thank you, Harry.
1174535	1175176	Hi, Prime Minister.
1175677	1180164	I'm a student about to enter the world of work and I'm deeply worried about the housing crisis.
1180645	1185874	Can you look me in the eye and tell me that you are comfortable with young people being forced to rent until they're in their 40s?
1186951	1188373	No, of course I'm not.
1188974	1192158	I want you to own your own home, because it's an incredibly special thing.
1192378	1193239	I remember what it felt like.
1193259	1201389	I want everyone to feel like that, because owning your own home is part of what allows you to build a life, build a family, and gives you a stake in your community.
1201449	1204053	It's something I passionately believe, and I want to make it easier for you.
1204133	1209640	I'll tell you two very specific things that I will do for you and everyone else if I'm your prime minister on July 5th.
1210180	1214005	One is to reintroduce a new form of help to buy.
1213985	1216749	which means you won't have to save up as much for the deposit.
1216809	1218772	It will save you tens of thousands of pounds.
1218812	1222557	So that's a big issue, waiting till you're 40 to save up for the deposit.
1222757	1223979	It will help solve that problem.
1224219	1229046	And the second thing we're going to do is abolish stamp duty for first-time buyers, effectively.
1229567	1231730	There'll be a cap, but most people will be covered by it.
1231930	1236656	And then again, that's going to save you thousands of pounds, and it's going to get you on the housing ladder far quicker.
1237037	1242945	Because the challenge that I see when I talk to everyone of your age is, actually, they could probably afford the mortgage.
1242925	1247073	The challenge, I can see you nodding, the challenge is how long will it take me to save up the deposit?
1247493	1254246	And the combination of a new help to buy and actually abolishing stamp duty means that you'll be able to get on the housing ladder far quicker.
1254306	1257211	So it's two very specific things so you can own your own home.
1257271	1262721	And again, I'll point this out, because all elections are a choice, the Labour Party have said no to both of those things.
1263122	1265406	So you're only going to get those things if I'm your Prime Minister.
1265723	1267747	Talking of homeowners, is Linda here?
1267767	1269451	A question about mortgages, I think.
1269471	1269711	Yes.
1270252	1271435	Good evening, Mr Sooner.
1271555	1271916	Hi, Linda.
1272517	1279992	How do you feel about the very many people with mortgages struggling to pay bills or who have lost their homes because of the hike in the interest rates?
1280473	1281455	Yeah.
1281475	1284422	Linda, look, we talked about it right at the beginning of this interview.
1284722	1287107	That was my number one priority when I got this job.
1287442	1289464	Interest rates are at a very high level.
1289604	1290886	And why were they at a high level?
1290926	1292187	Because inflation was at 11%.
1292447	1295371	I haven't experienced anything like that in this country for decades.
1295631	1302138	That's why I made it my number one priority to bring inflation down, because that's what will then allow interest rates to come down.
1302598	1308385	And as you've seen, inflation just got back to target just last week, which is very, very promising news.
1308425	1313790	You heard from the Bank of England, so we're now on track to start seeing interest rates and mortgage rates be cut.
1314111	1316233	And that's how I give you financial security.
1316213	1325920	How's that going to help the people who have lost their homes because the interest rate rises have gone so high they can't keep up with their bills, not just their mortgages but regular bills?
1326203	1333173	Well, all of this is about giving you financial security, which is why I want to keep cutting people's taxes so they have more money in their pockets at the end of every month.
1333513	1337779	Now that we've got the economy in a better place, we started that at the end of last year.
1337799	1343467	So this year, everyone in work is getting a tax cut that's worth about £900 on average.
1343507	1347372	So that will really help people with their bills as well as inflation coming down.
1347673	1349916	And if I'm re-elected, we're going to go further.
1349896	1352562	And we're going to keep cutting your taxes at every stage in your life.
1352623	1355048	So if you're in work, you'll keep getting more tax cuts.
1355369	1359439	If you're self-employed, we're going to abolish national insurance, self-employed people.
1359659	1364331	So all of that is going to put more money in everyone's bank account, give you financial security.
1364772	1366977	But crucially, again, this is a choice.
1366957	1368299	This election is a choice.
1368600	1377133	We can build on the progress we've made, keep cutting taxes, or as I've been pointing out, if Keir Starmer is your Prime Minister, all of you are going to face higher taxes.
1377173	1384283	That is not going to help anyone with any of the bills, Linda, that you're talking about if the Labour Party is taking more tax out of your bank account every month.
1384303	1388610	With respect, could I just say, it's not just the bills.
1388590	1393658	for regular everyday living.
1394159	1396502	It's keeping a roof above your head.
1397223	1402772	In the first quarter of this year, upwards of 97,000 people were in arrears with their mortgage.
1402792	1406818	That's getting on for 100,000 people who could potentially be on the streets.
1407406	1413998	So to help people with mortgages, if you go and talk to your bank, what we put in place is a mortgage charter that covers the industry.
1414358	1424436	So if you talk to your bank, what we've organized is for you to be able to get a holiday on your mortgage, move to an interest-only mortgage, stretch out the term,
1424416	1427140	All of that you can do without affecting your credit rating.
1427261	1436436	It can save you potentially hundreds of pounds a month in mortgage costs, which is really practical support, and your bank has to do that all for you if you like it.
1436476	1438639	So that's the solution that we've put in place.
1438920	1449697	The combination of those things, extending your term, moving to interest only, those types of things will save you hundreds of pounds, enable you to keep your house, and the bank can't repossess your house.
1449817	1450879	We've made that clear.
1450859	1455166	for a very prolonged period of time after you first told them that you're struggling.
1455406	1458010	So all of those predictions, we didn't have them in the past.
1458030	1462056	They're new, something that the Chancellor negotiated with all the lenders in our country.
1462277	1463579	So it's called the Mortgage Charter.
1463819	1469288	For anyone struggling with that, please talk to your bank and say that I said that that's what you're entitled to, because that's what you should be able to get.
1469308	1470690	Prime Minister, we're talking about solutions.
1470710	1471671	Let's step back a little bit.
1471771	1478622	I think a lot of the anger that people feel about this Government, do you feel some responsibility for inflicting Liz's trust on the voters?
1478888	1479349	Excuse me?
1479469	1482634	Do you feel any responsibility for inflicting Liz Truss on the voters?
1482674	1484857	Look, we started this interview with that, right?
1485498	1490126	I spent a summer, a couple of summers ago, saying that what Liz Truss was proposing was wrong.
1490907	1494212	And I was behind and everyone said to me, why are you bothering?
1494272	1495414	Why are you still talking about this?
1495474	1496816	No-one wants to hear what you have to say.
1496876	1499540	I kept talking about it every day of that campaign...
1499560	1500221	But why didn't people believe...?
1500241	1502565	..because I believed in what I was saying, right?
1502645	1505790	And I said very clearly I didn't think that was right for our country.
1505770	1509817	And I was very clear on the first day I got this job that mistakes had been made.
1510178	1512241	I was right then when I warned about Liz Truss.
1512301	1519113	And that's why all of you can trust me now when I also warn about the damage that Keir Starmer would do to our economy.
1519474	1521858	In that election, everyone said I was going to lose.
1522138	1523841	I was saying something that no one wanted to hear.
1524282	1526125	But I was saying it because I believed it.
1526105	1534741	And I'm telling you again now, all seems a bit familiar, if Keir Starmer is your Prime Minister, the economy is going to suffer and all of you are going to suffer.
1534801	1536084	I don't want to see that happen.
1536324	1538568	That's why I'm carrying on going every day in this election.
1538688	1542155	I believe in what I'm saying and I want to stop those tax rises happening for all of you.
1542175	1543337	Do you ever wish you were...
1543553	1554534	Do you ever wish, though, you were still the incredibly popular Chancellor that you were before, you know, serving in the most electorally successful Conservative government since Thatcher?
1554714	1555215	Was it worth it?
1556037	1558822	Well, I'm very proud of what we did in government.
1558842	1561427	I was proud to have served in government, but I can't really
1561407	1564391	Would you do the same... Would you do exactly the same over again?
1564431	1571541	If you had your chance, would you take out Johnson and run the same campaign you ran against Truss and done the same things you've done since then?
1571581	1573183	Or what would you like to change about your time?
1573203	1574725	Harry, I am focused on the future.
1574965	1577449	Ah, but people have a right to know whether you've made...
1577469	1577569	I am.
1577589	1579712	You said you've made mistakes and hear their frustrations.
1579732	1581875	And I am focused on the future, right?
1581895	1590807	Because this election, as I said, of course we can talk about the past and we have done, but for all of you, the choice for you is who do you want to run the country for the next five years?
1590787	1594653	Who is placed to deliver the security that you and your families want?
1594693	1600262	You have to ask yourself, as Kate said in the intro, I don't think any of you can tell me what Labour are going to do if they're in power.
1600883	1604369	And when governments and politicians don't tell you, it's because they think you probably won't like it.
1604990	1607113	And I'm telling you, your taxes are going to go up.
1607193	1608656	It's as simple as that.
1608896	1609898	And that's the choice for you.
1609918	1613183	Can you afford £2,000 worth of tax rises?
1613163	1614665	Can your family, can your loved ones?
1614705	1616547	We heard from Linda about the challenge of bills.
1616887	1619631	Because that's what's coming down the track if Labour are in power.
1619731	1621453	And that's why I want to fight very hard.
1621473	1622654	That's the choice of this election.
1622694	1627740	Last October, you were the one that said there'd been... You attacked in a speech 30 years of failed political consensus.
1628201	1631004	The Tory party have been in power for half of that 30 years.
1631504	1635389	You've opened up the door to your record, to the government's record.
1635970	1637972	It doesn't bear much scrutiny, though, does it?
1637952	1639894	Yeah, Harry, it really does.
1639934	1643218	Look, you've asked me this for another five years, but you're saying that the last 30 have been a failure.
1643238	1644320	We went over this earlier, right?
1644380	1646222	So I'm not going to pretend that we've got everything right.
1646242	1647343	Of course we didn't, right?
1647563	1648444	No government does.
1648945	1651488	Of course I'd wish we'd made more progress on areas.
1651548	1655493	And I know the last few years have been particularly frustrating, given everything that's happened.
1655833	1659417	But I'm not going to sit here and say that 14 years hasn't made this country a better place.
1659638	1661800	Let's just go back 14 years, what happened.
1662301	1667487	We were left a note by the Labour Party laughing about the fact that there was no money left in this country.
1667467	1669889	They have bankrupted this country, and what have we done since then?
1670330	1674253	We've delivered the third highest growth rate of all the large major economies in the world.
1674594	1676075	We've created 800 jobs a day.
1676295	1677516	We talked about our children.
1677957	1680299	We've halved crime, and there's more to do on all these things.
1680319	1683282	We've increased defence spending so that we can stand tall in the world.
1684062	1685984	I mean, I could go on and on and on, right?
1686004	1688026	The point is, that's 14 years.
1688246	1694352	There's lots of things that would have made a difference to you, some things you would have wished we'd have done differently, but this election is about the future.
