start	end	text
738917	748474	Well, maybe if he'd had his suspicions about that guy, there'd been local community officers that he could have talked to, maybe he might have talked to them about his feelings.
748454	756526	We know that that guy was already on the radar of the security services, so maybe the security services might have put two and two together.
756847	759951	So we don't think we need more powers.
759971	761894	We don't think we need more draconian powers.
762255	770968	There's lots of powers that the police and the security services have that they're not using at the moment, but we need to make sure that they use them effectively.
770999	772903	Okay, lady here in the front row, hello.
773304	775689	My name is Maria, I'm 21, I'm from Manchester.
776691	789598	Just going off of what you were saying and what you were just saying just now, due to the colour of my skin in the wake of the awful terror attacks that have just happened in Manchester, I am genuinely afraid to go out to the city, my city,
789578	791120	It has been my home for countless years.
794004	812151	Mostly afraid of hate attacks, not even terrorist attacks, from people not knowing, maybe even young people, not just online, but actually being in public, I take the tram to uni, I'm afraid to take the tram now, just afraid that someone might say something to you and you don't want to engage in conflict or confrontation.
812171	818640	What are the different political parties, what are they doing about this now?
818620	822405	Some of it has got to be about understanding what is going on here.
822705	835583	These people who are carrying out these terrorist attacks, they believe in a violent political ideology that wants to overthrow democracy, that wants to overthrow our liberal values.
836123	839548	That is completely different from the Muslim religion.
839528	842151	Muslim religion isn't about overthrowing democracy.
842211	848498	Muslim religion is, you know, is about worshipping Allah and living a good life and so forth.
848518	862935	And so part of it, you know, we've had instances in the past where people following an Islamist attack, you know, this violent political ideology, people have started attacking Sikh good warriors because they don't even know the difference between Muslims and Sikhs.
863375	867460	So we've got to clamp down on all sorts of hate crime.
867440	870144	Let me bring in David Curtin from UKIP.
870184	873609	How do you respond to this lady here and her fears about hate crime?
873629	887148	I'm glad you did mention the word Islamist and Islamism because this is the root of the problem and we have to be honest about that and this is an ideology, it's an idea and there are some writings, Islamic writings that are problematic.
887448	888570	We have to admit that.
888550	891974	There are some writings that appear to advocate violence.
892014	895037	And Nadeem, you mentioned the Ahmadiyya Muslims earlier.
895077	901184	I'm glad you mentioned them because they are a very peaceful group of Muslims and they practice Islam in a very peaceful way.
901244	913697	But we do have Wahhabis, Salafists and other groups that I would call Islamists who would take all of these writings which are problematic and say that they have to be applied literally in all times and all places.
913677	918802	not just 7th century Arabia, but 21st century Britain and France and Germany and Russia.
918822	922185	And everywhere else there have been Islamist terrorist attacks.
922205	923666	And we need to deal with the problem.
924007	926089	And we do need to put police back on the street.
926149	936559	As Brian said, I would agree, we need 20,000 more police to do community policing because that's a big hole that's been left after the 20,000 police that have been cut.
936819	943465	But we do need to deal with Saudi Qatari funding of Wahhabi and Salafist Islamist mosques.
943445	944727	and to stop the radicalisation.
944747	953039	So just deal with this lady here who lives here and wants to know what she should do because she fears going out because of the colour of her skin and how she's doing.
953059	953720	Yeah, well, absolutely.
953760	957645	I mean, I would say to anybody watching, you know, it's an ideology, it's an idea.
957705	961711	It's nothing to do with the colour of your skin, and everyone needs to realise that.
962172	968321	You have Hindus and Sikhs as well, same colour skin, but completely different religion, different ideology.
968361	972827	We need to deal with Islamism, and we've got to be honest about that.
972807	982490	David, can you understand, though, that when a mainstream party like UKIP is putting out its so-called integration policy, which says that... We need to integrate.
982510	983172	Sorry, can I speak?
983212	988625	Which says that Muslim women shouldn't be able to wear headscarves... No, we didn't say that.
988705	989848	Burqas and niqabs.
989968	990630	Get it right.
991606	992187	OK.
993590	1001465	It also says that children, basically non-white children, when they come back to school should be checked to see if they've had genital mutilation.
1001485	1002447	Well, we need to stop FGM.
1002467	1003349	Which creates segregation.
1003389	1004050	We've got to stop FGM.
1004291	1008799	But by humiliating and separating children, do you think that that is an acceptable way forward?
1008919	1011104	Diane put that forward in 2014.
1011144	1014390	So, you know, David, I could possibly speak.
1014370	1023139	Can you see that a mainstream party saying that is actually exacerbating and normalising hate crime, which is why young people feel terrified?
1023199	1023700	It's not hate crime.
1023720	1032029	Everyone should be able to be free to criticise an ideology, to talk about writings in the Quran and the Hadith, to talk about Sharia law.
1032289	1033731	We need to talk about these things.
1033751	1035833	And internally Muslims, you are saying you're going to burn Muslims.
1035853	1043601	We need to talk about the ideas there and how they affect people and how they encourage Islamism, which has led to violent mass murders.
1043581	1045323	We need to talk about that.
1045343	1045964	We need to be honest about it.
1046024	1046965	Would you like to reply?
1047006	1055837	Well, sorry, just from what you're saying, I feel like you may not have actually answered what I said, personally, going into the depths of the different categories of Islam.
1056618	1058521	I mean, you obviously are aware of them.
1059702	1066151	I was just talking about, in general, my safety, my well-being, not talking about my religion or the different categories.
1066411	1068694	Just in general, how can we stop
1068674	1072318	other individuals attacking other individuals in the wake of something like this.
1072398	1074821	I mean, there's been a lot of unity and I've seen that.
1074841	1079245	But I feel like there's also been a sort of permission for people to start attacking others.
1079826	1085572	Whereas I didn't see it before, but my Facebook is now full of people and now just attacking each other.
1085612	1087053	And that's just on social media.
1087114	1091178	I'm not talking about being out in the public and just people just yelling at you.
1091198	1097044	I don't want to go out because my parents were afraid that I'm going to have to hear something that I wouldn't have had to had someone controlled that.
1097024	1101371	The best way to deal with that is to make sure that we don't have another terrorist attack.
1101391	1105718	And that means we need to deal with what causes these things to happen.
1106499	1117377	Could I come in here, just because, Laura, I think it feels to me like over the last 20 years in this country, we've had a lot of politicians pandering to rhetoric around migration.
1118118	1121884	And we've allowed the debate to go way too far in one direction.
1121864	1139205	And when I think we reached a low point in the referendum, and I'd like David to address this if possible, when Nigel Farage stood in front of that breaking point poster with pictures of Syrian refugees which had a remarkable similarity to Nazi propaganda, I think that was abominable.
1139266	1142910	And I would like David to condemn that because we need to call that out when it happens.
1142890	1145395	Yeah, well, this is a poster, you know, it's about immigration.
1145416	1146257	It's a real picture.
1146658	1151128	It was in The Guardian in October 2015, I believe.
1151830	1157963	People have real concerns about the level of immigration that we've had over the last 20 years.
1157943	1161788	If I can answer, I will finish if you'd let me, you did ask me a question.
1161809	1170581	We need to address the rapid mass immigration that we've had over the years of Blair, Brown, Cameron and May, which is far, far higher than it was before.
1170881	1176109	People are concerned about the effects on integration in our country.
1176149	1183900	People are also concerned about the effects it's having on housing and on our public services, on our hospitals being overstretched, schools being
1183880	1185663	But there's a big political question here.
1185783	1188607	But people do want it to be brought back into balance.
1188667	1192033	OK, so the blaming of migrants is a cover-up.
1192293	1193795	I'm not blaming migrants at all.
1193815	1194496	Please get it right.
1194556	1198262	The blaming of migrants is a cover-up for policy failure.
1198603	1201467	We've had successive governments that have not invested.
1201447	1202028	migrants.
1202068	1215104	Have not invested in the NHS, have not invested in our public services, have given us the lie of austerity and in return they said actually it's the migrants that are to blame for our housing crisis, it's the migrants to blame for the pressure on social services.
1215364	1221632	That is a lie and we need to call that out as much as we need to call out the racism.
1224667	1230280	Many people are worried because we have had three attacks in three months.
1230861	1238659	If we can hear from Giles who lost a friend in the Manchester attack, who do you trust to keep you safe and what do you feel needs to be done?
1238825	1248078	I think that there's a common thread throughout this that most politicians here are missing, and that we're not looking at a religious issue here as such, but we're looking at a criminal one.
1248539	1261558	And I think that we need to look at methods going forward, whether that be more policemen and policewomen in our communities, monitoring the things that are going on, but there are resources in place for people to put forward threats and issues that are going forward.
1261538	1273017	I need to ask the politicians here, for young people as well, to not make this issue about extremism in the sense of it being an inherent part of Islam, but to look at it as a criminal thing as well.
1274400	1277505	What would make you feel safe going about your day-to-day business?
1278194	1282383	I suppose more police presence is something that has definitely helped here in Manchester.
1282965	1287655	Seeing so many police forces out protecting us is something that visually helps.
1287675	1294390	But equally more work done amongst politicians to work together to find a common solution that isn't looking for divisive politics.
1294911	1295933	That's the way forward.
1296571	1298835	OK, Nadeem Zahawi from the Conservatives.
1299817	1309676	Under Theresa May as Home Secretary, there was a 20% cut in police funding, 20,000 fewer police officers on the streets, fewer armed officers compared to last year.
1309976	1312180	So how can people trust you to keep them safe?
1312421	1313162	Giles.
1313260	1322228	So as you saw on the program, on the clip earlier, the 2015 police budget was protected.
1322789	1326432	But that came after five years of deep cuts.
1326452	1327153	That was on the program.
1327193	1327933	I'm not disputing that.
1327953	1333598	I'm just saying that on counterterrorism, the police asked for more funding, and we delivered that.
1333778	1337802	On cyber, another $1.9 billion is going to cyber security.
1338643	1343267	I think the lady in the front mentioned what's happening on social media and so on.
1343247	1368394	And your very good point about the criminal aspect to this, what Theresa May wants to do is work with other countries to get to a place so that actually our security agencies, our security services can work with the online platforms so that we can have a way where your information is secure and you can talk to your friends and everyone else in a secure place.
1368374	1372098	But those people who are using those safe places can't use them anymore.
1372259	1374030	We need to make sure there are no safe places.
1374483	1376866	on the internet for these people.
1377307	1379429	And that's a big area that we want to focus on as well.
1380110	1389102	We want to look at legislation in terms of how do you, if you know someone's about to be radicalised, how do you try and bring them back away from that?
1389502	1391104	How do you curtail their movements?
1391144	1395230	How do you deport those who shouldn't be here in the first place?
1395610	1400997	Those are the sort of things that we want to look at if we are back in government after Thursday.
1400977	1403120	Kate Forbes from the Scottish National Party.
1403140	1403741	Thank you very much.
1403801	1409390	I mean, the police force is devolved in Scotland, which means it's within the competence of the Scottish Government.
1409991	1414177	And we have been maintaining our police numbers over the last few years.
1414618	1417242	And ultimately, cuts are a political choice.
1417843	1427558	And that's why in the aftermath of the atrocities and the hearts of everybody in Scotland is with Manchester and has been with Manchester over the last two weeks.
1427538	1432045	There are questions to be asked about where we best deploy our resources.
1432787	1439738	And we believe that law enforcement at every stage of the process needs to have the resources to do their job properly.
1440139	1443224	We have legislation there, but they need resources.
1443624	1454322	And in Scotland, we have made the decision over the last, the SNP hasn't been in government since 2007, to increase the number of police on
1454302	1458990	on the beat, as it were, and to make sure that we have the resources we need.
1459050	1474858	So in the aftermath of the atrocities, whilst we were very grateful for the offer of the armed forces to come in and patrol our streets, we did not need to call on that resource and we were able, we had enough capacity within the police force to do that.
1474838	1476924	OK, Flair, Ellen from Plaid Cymru.
1477345	1485346	Plaid Cymru would like to see policing devolved to Wales so that we can better invest in our policing and to keep our communities safe in Wales.
1485386	1491362	But what we also do need to do, as you were saying, is prevent extremism of all forms from happening.
1491342	1517569	so that we can tackle this and investing in youth services, in community services, so that we are, you know, promoting community cohesion rather than division is crucial and politicians have such a responsibility here when you have a public platform not to, you know, target individuals or target a specific religion because by doing that we are increasing the division and hate within our communities and within society and we have to be so careful
1517549	1525382	We also need to look at how we are combating extremism, so the Prevent Agenda which is currently being run by the Conservatives.
1525702	1527806	Many people say that they are feeling targeted.
1527846	1535338	That is not going to promote community cohesion and that is not going to help bring people who maybe are feeling isolated back into community.
1535318	1536760	OK, we're going to have to leave it there.
1536840	1546774	Just to let you know, our audience here tonight has been selected by an independent external organisation to ensure all parties have fair representation.
1547255	1553884	Now, we will hear from people around the UK as well tonight, because Nick is looking at what people have been saying on social media.
1553982	1554924	Yes, thank you, Tina.
1554944	1559491	I may be up in the cheap seats, but I am armed with question and queries from you.
1559571	1565721	You guys have been using the hashtag BBC debate all day to rant, to rage, and to raise concerns.
1565781	1571591	Now, I want to pick up on a point that was made on the floor about the nervousness and anxiousness on the streets at the moment.
1571972	1577641	Luke has been in touch, saying, having raised, then lowered the threat level, London was hit by an attack.
1577981	1580766	Does this mean that security is underfunded?
1580746	1582130	Josh has also tweeted us.
1582230	1588166	He says our security services should receive more funding to allow for better digital protection.
1588466	1590672	That's something that Theresa May has been mentioning this week.
1591354	1595104	Sharon says deport and detain anyone on the terrorism list.
1595666	1596628	And John,
1596608	1599912	raises a question that a lot of people have been talking about this week.
1599932	1602115	Should all our police be armed?
1602616	1608985	Now, with events in London and here in Manchester, it's perhaps no surprise that security has moved up the election agenda.
1609045	1613631	But you guys have been telling us that the NHS is still a massive issue for you too.
1613971	1624545	Be it nursing bursaries or waiting lists, you've been sharing your stories, like Ellie, who says, we should be working to maintain the phenomenal NHS service rather than trying to destroy it.
1624986	1626548	Tina, I'd be interested to hear what the party
1626528	1627473	have to say about that?
1627935	1632920	Well, doctors, nurses, hospitals, mental health services is what we're going to talk about next.
1632940	1634749	The future for the NHS.
1636130	1638693	We spend more on health than ever before.
1639313	1644418	In fact, 30p out of every pound that the government spends on services goes on health.
1644839	1647622	Yet the NHS is still struggling.
1648262	1648603	Why?
1648903	1651806	Well, we're getting older, and we're living for longer.
1651826	1655249	13 years longer, in fact, than since the NHS was formed.
1655650	1657912	And older people cost more to look after.
1658292	1663858	Caring for the average 85-year-old costs six times as much as a 25-year-old.
1663838	1665099	But there are other factors too.
1665460	1669605	We're getting fatter and new drugs are getting more expensive.
1669625	1671427	Then there's social care.
1671767	1678354	Cuts to local services for the elderly mean more are ending up in A&E for treatment, which puts more pressure on hospitals.
1678835	1687805	And although, like we said at the start, NHS spending is at record levels, year-on-year increases in that spending are at a historic low.
1689087	1692090	OK, let's get your views on the NHS and health.
1694062	1698290	Hi, my name's Amrita and I'm a pharmacy student studying at the University of Manchester.
1698330	1703860	So as a pharmacy graduate I'll be working for the NHS next year and hopefully many more years to come.
1704080	1710552	I believe that the NHS is a great asset to our country and I'm very excited to be part of the workforce.
1710532	1731882	However, reading about the recent pay rise cuts in the media and the increasing pressures on NHS staff, unfortunately I've had to think about other ways that my future, other things that I've had to do in the future in terms of my career, and one of them was looking at working abroad, because obviously
1731862	1734947	the pay is a lot better and pressure on staff is a lot less.
1735368	1740195	And I know amongst other healthcare students this is a current theme that they're also thinking about doing.
1740816	1748588	So my question is, how would you ensure that the NHS remains attractive for future generations to work for?
1749149	1750832	Sarah Champion, Labour.
1750812	1768720	This is genuinely the biggest problem that we have at the moment and all of us all of the parties here are coming out with different figures of how much we're going to invest in the NHS and in social care and I just to say that Labour has the biggest figure but it's still a drop in the ocean.
1770674	1772277	But it's still a drop in the ocean.
1772597	1777405	All the independent people are saying that what we need is more investment than we're able to financially commit.
1777825	1782152	So what Labour is looking at is, as well as putting the money in, we're looking at overhauling the service.
1782533	1789204	So we're looking at making sure that staff are both recognised, respected and rewarded, not demonised as they've been in the last couple of years.
1789684	1793931	We're looking at how we can integrate social care and the NHS.
1793911	1810259	so that both of them have parity, because to be quite honest, if you go into hospital for an operation and you can't get home again because there's no one in the community nursing to take care of you, or there's no health worker to come and take care of you, you then get stuck in hospital, which is the worst place for you, and then bed blocking begins.
1810740	1812443	We're looking at
1812423	1813386	very actively.
1814429	1816836	Labour created the NHS, we're still incredibly proud of it.
1817156	1823956	We're looking at making sure that we get back down to the 18 weeks to have your appointment, to have your operation.
1824277	1827546	We're looking at getting back to four hours wait in A&E.
1827526	1830730	And we do that by radically trying to rethink.
1830750	1833112	We do that by talking to the staff.
1833132	1840741	We do that by having an independent regulatory body that looks at the budgeting and that makes the right decisions for the NHS.
1840761	1844565	So whether that's, well you all know, community pharmacy is being cut to the bone now.
1845186	1848089	Whether that's negotiating the best deals on the price of the drugs we get.
1848510	1855778	And to be quite honest, unless we take the politics out of this and get really grown up, we're not gonna have an NHS left.
1855758	1866772	And the one thing that we're particularly passionate about, and I'd love to hear Nadine's views on this, is the Tories are going for something called the Naylor Report, which is looking at selling off land and assets for the NHS.
1867653	1868935	We paid into this.
1869355	1870457	We created this.
1870617	1871578	We own this.
1871718	1878067	It should be us, the population of the UK, that makes the decisions about what we do with our NHS, not just the politicians.
1878207	1880770	You're promising a large amount of money.
1880750	1882852	30 billion over five years.
1882872	1884233	How is Labour going to pay for that?
1884974	1885975	Well, we all pay our taxes.
1886175	1893502	So we have a pot of money and we've based the projections that we've made on the figures that the government are using at the moment.
1893783	1896485	And then we've made specific sort of recommendations.
1896525	1900990	So one of them is the top 5% earners in this country will pay 5% more.
1901310	1902992	The 95% rest of us won't.
1903352	1908597	And we're also looking at getting corporation tax back to levels that it was before.
1908577	1910160	2010, it was at 28%.
1910380	1913046	The Tories last year brought it down to 17%?
1913086	1913226	19%.
1913246	1913847	19%.
1913987	1921722	We're looking at putting it back up to 26% because, to be quite honest, we all need to be investing in our country.
1921883	1922744	Conservative Party.
1922825	1931361	That sounds all very reasonable and wonderfully reasonable until I tell you that when we dropped corporation tax from 28% down to 19%,
1931341	1934990	We actually brought £7 billion more into the Exchequer.
1935010	1936554	Labour obsessed about tax rates.
1937155	1941185	We care about tax take what comes into the Exchequer so we can spend it on our NHS.
1941666	1946498	You need a strong economy if you are going to have a strong NHS.
1946478	1949764	your leaders, some political heroes, a man called Hugo Chavez.
1949844	1955434	Now, if you know anything about Venezuela, that country is one of the wealthiest countries in Southern America.
1955694	1956837	It floats on a lake of oil.
1957337	1959862	It has the second largest oil reserve after Saudi Arabia.
1960363	1961385	Today, it's bankrupt.
1961445	1961685	Why?
1961745	1965512	Because like your leader, Hugo Chavez promised everything to everyone.
1965793	1971102	Today, if you're sick in Venezuela, no matter what class you're from, unless you can leave the country, you're dead because there's no medicine.
1971082	1972143	People are starving.
1972204	1974467	There's nothing moral or decent about crashing an economy.
1974787	1979974	What I'm saying to you is, when you tell people that you're going to raise corporation tax, you also have to tell them it doesn't raise any more money.
1980435	1987164	The independent IFS looked at your figures and said, actually, you won't raise that money, so where is it going to come from?
1987184	1988967	That was the question, too, that was put to you.
1989507	1991250	And you must be honest about these things.
1991731	1994274	We, like the other parties, are saying we're going to invest in the NHS.
1994294	1995476	But you haven't provided any costings in your manifesto.
1995516	1996397	Where are you going to get the money from?
1996377	1998460	Well, no, we've said we've put $10 billion in.
1998740	2001845	We've put an additional $2 billion into the challenge around social care.
2002346	2005710	And we're committing another $8 billion by 2022 into the NHS.
2005750	2009015	But you need a strong economy to be able to do that.
2009075	2010177	Can we just nail this once and for all?
2010217	2011499	Hang on, hang on.
2011619	2012640	I just want to hear from you.
2012660	2014082	You've been nodding furiously.
2014283	2016185	But can we get a microphone to this guy here?
2017467	2020832	Tell me why you're nodding, just here in front of you.
2021538	2024282	I'm nodding because it makes sense.
2024402	2027847	Because how can you spend money you don't have?
2028168	2030852	Young people are being burdened with debt, student debt.
2031112	2036119	House prices are at astronomical levels compared to when they were when you guys bought houses.
2036139	2038382	And they're all political choices being made by this government.
2038402	2039684	But Labour want to borrow even more money.
2039905	2040966	So who's going to pay that back?
2040986	2043590	It's going to be my generation that's going to have to start paying those debts back.
2043730	2047095	Why are you borrowing more money when we're going to have to be the ones paying it back?
2047155	2048457	We've been very clear.
2052098	2053199	We've been very clear.
2053219	2054240	No, I'm sorry, you haven't been clear.
2054260	2056763	Diane Abbott can't add her sentence up.
2057064	2057564	I'm not Diane Abbott.
2057584	2058886	I'm not Diane Abbott.
2059546	2060267	Can I answer?
