start	end	text
448831	456383	I didn't ask him about that specific question, but we went through all the normal processes and procedures that you would with appointing a minister.
456704	460570	Proper checks, including checks by the Inland Revenue into someone's
460550	463414	tax affairs, and so it was properly dealt with.
463815	470825	If you want to raise the issue of Jeremy Clarkson, I said very clearly I didn't know what had happened, and so I wasn't going to comment extensively.
470885	476854	I just simply answered a question I was asked, explaining he was a friend of mine, he's a talent, and I hope it could be resolved.
477155	481721	But I'm absolutely clear, look, treating the people you work with badly is not acceptable.
482002	485507	The BBC have made their decision, and that's absolutely right for them.
485567	488852	So I think the aspersion you're trying to cast
488832	490433	I think he's completely ridiculous.
490453	498761	What I have done for the last five years is lead a government that has got the economy growing, has got people back to work, has cut the taxes of the poorest people in our country.
499121	503785	I'm not saying we've achieved everything we've set out to do, but the country is immeasurably stronger.
503825	505687	Let's come to the question of the economy, then.
505827	511572	Apart from broken Britain, one of your slogans last time was that the country was overwhelmed in debt.
511833	513494	Overwhelmed was the word you used.
514855	516797	How much money have you borrowed?
516997	520343	Well, we have cut the budget deficit in half as a share of GDP.
520383	521586	How much money have you borrowed?
522888	526916	The key thing is the amount of money you borrow every year, the deficit... Do you know what it is?
526936	527837	..that is down in half.
527877	532366	I know that we have borrowed a lot of money because the deficit adds to your debt every year.
532386	533488	Do you know what the figure is?
533648	534931	Well, you're going to tell me, Jeremy.
534951	535171	I am.
535672	539359	It's a mere £500 billion.
539339	543150	Well, that is a lot less than the previous government was borrowing.
543270	546359	No, it's more than the previous government borrowed.
546379	554361	Look, the annual overdraft, the deficit, has come down by one half as a share of GDP and debt, the total stock
554341	557724	The debt as a share of our national income is now falling.
557964	559226	Now, we haven't finished the job.
559286	572038	We have been working to a plan, and the British people have been working incredibly hard to that plan of turning the economy around, getting the deficit down, having public services that we can afford, and creating jobs and livelihoods for all our people.
572118	573519	That is what we have been doing.
573819	582087	Now, if you're saying we haven't gone fast enough to cut the deficit, I would agree we need to complete the job, but all my political opponents
582067	585995	have been saying we should borrow more, we should spend more, we should tax more.
586395	589682	That's the alternative that you face with Ed Miliband and his approach.
589702	593770	My point is merely the chasm between what was said and what was actually done.
593810	594631	Let's take another one.
594651	595573	Let's take immigration.
596275	602026	You promised at the last election that you would reduce immigration to the level it was at in the early 1990s.
602286	604210	Tens of thousands a year.
604190	606193	Do you know how many people you actually let in?
606213	606794	No.
606814	609098	Immigration has not been cut to the tens of thousands.
609258	609659	No, it hasn't.
609679	610220	You failed.
610440	614307	What we did is we cut immigration from outside the European Union.
614387	616069	That is down by 13%.
616170	621979	We closed down about 800 bogus education colleges, which were really visa factories.
621959	625763	But inside the European Union, immigration has increased.
625783	632211	I'm afraid not least because we've actually created more jobs in Britain than the rest of the European Union put together.
632291	636195	The European Union's economy has been so stagnant that people have come here to work.
636516	641742	So what we need to do now is keep the economy working, but fix the broken welfare system.
641762	644084	And I'm going to just make this point, if you'll let me.
644365	651713	There are some key changes I'm going to make, which is that if you come from Europe to Britain, you cannot claim unemployment benefit.
651693	655519	If you don't have a job in six months, you'll have to return to the country you came from.
655819	662189	You'll have to work here for four years paying into the system before you get tax credits or benefits out of the system.
662209	667918	And while you're here, you can't send child benefit home to the family if they're living in another country.
667978	672705	Now, those changes taken together, key welfare changes, will reduce
672685	675149	It's not what you said last time.
675249	676471	It's not what you said last time.
676711	685625	You said, quote, no ifs, no buts, we make a promise to the British people that we will reduce immigration to the level it was at in the early 1990s.
685925	687167	You've not done it.
687267	692235	Well, I believe that is still the right ambition, and we achieved a cut from outside the EU, but inside the EU...
692255	694158	It was a no ifs, no buts promise, not an ambition.
694178	699486	Inside the EU, we haven't achieved it, but we need to make these welfare changes in order to do it.
700867	703640	But you accept you haven't met the promise there?
703660	705609	We've not met the commitment that I made.
705709	706553	I fully accept that.
706975	707417	Right.
708595	710638	There's a whole credibility problem here, isn't there?
710658	717609	Because one of the other things you said, and you repeated it again this week, yesterday, I think, you said, we're not going to raise VAT.
717889	721054	You said exactly the same thing before the last election.
721455	723598	We have no plans to raise VAT.
723979	727284	You said it to my face twice at the time of the last election.
727945	731751	And then the moment you got into government, you did raise VAT.
731731	734635	Well, there is a crucial difference on this occasion.
734695	735476	We are the government.
735837	738100	We've been able to look very carefully at the books.
738160	740904	We know what is necessary in the next Parliament.
741264	748173	And our plans do not involve tax increases on VAT or national insurance or income tax.
748213	749375	It's very clear about that.
749395	750356	We know what needs to be done.
750376	754482	And let me explain, because I think people watching at home want to know, what is the scale?
754462	755444	of what needs to be done.
755484	760431	We need to save, for the next two years, one out of every £100 that the government spends.
760852	771288	Now I think it is the right approach to try and find £1 of waste in £100 of government spending, rather than to put up everybody's taxes, which is what my political opponents want to do.
771328	772089	So you've got a choice.
772811	777979	Bear down on waste and get public spending under control, or put up taxes with my opponents.
778019	778900	That's the choice.
780162	783848	But again, you said one thing, and you did another.
784389	793243	Well, we said that the most important task for the government was to get the economy growing, was to get jobs growing, and was to get the deficit down.
793323	797429	And I would say on any analysis, and we've had to take, we had an appalling inheritance.
797750	802457	We inherited a situation where Britain's budget deficit was forecast to be bigger than Greece's.
802437	804022	Now, we had to take difficult decisions.
804222	806368	I will defend all of those decisions.
806408	811021	Difficult ones, ones that were hard to take, but the right thing for the country.
811062	817881	And the result, there's a connection between the difficult decisions we had to take and the fact that we now have the fastest growing economy
817861	819804	of any major Western economy.
820144	822487	We've created 2 million private sector jobs.
822788	824791	We've got 750,000 more businesses.
824831	826854	The British economy is working.
826914	832101	Now we need to make sure that people can... What I want is an economy that doesn't just look good on the page.
832221	840392	I want people to feel that they can get a job, they can have a livelihood, they can buy a home, they can get a good school place for their children, they can enjoy a retirement.
840433	841174	Those are the things.
841194	844078	But that's what this plan, Jeremy, is all about.
844098	846501	In the spirit of transparency,
846818	852004	Can you tell us where this £12 billion in welfare cuts is going to come from?
852285	853246	Well, let me explain.
853726	860615	We've said that there's a £30 billion adjustment that needs to be made, and the other political parties have voted for this too.
861035	873090	And we've said that breaks down into £13 billion that needs to be saved in government departments, £12 billion in welfare, and £5 billion from cracking down on tax evasion and aggressive tax avoidance.
873110	875813	Now, when it comes to the welfare, we've identified
875793	882561	for instance, freezing in-work benefits, like unemployment benefit, for two years to raise some of that money.
882942	887768	But the £12 billion, right, that, the £12 billion... £10 billion of which you've yet to explain.
887788	894676	That compares with £20 billion that was saved in the last parliament, in this current parliament, by this government on welfare.
894696	900263	So this is well within the range of what we can do if we continue with the sort of plans that we put in place.
900283	902526	Do you know where these cuts will fall?
902506	907518	Well, we know that it is possible to make the savings in welfare, like we made.
907538	909042	We made 20 billion in welfare savings.
909062	914475	I'm sorry, I don't want to be rude, but do you know and you're not telling us, or do you not know?
914535	920650	We know there will be difficult decisions, and we'll have to go through every part of the welfare budget.
920630	928986	but we believe just as we saved £20 billion in welfare in this Parliament, we will be able to find a further £10 billion of welfare savings in the next Parliament.
929006	930710	Let me give you some more examples.
930750	938805	We're going to cut the welfare cap we put in place, saying no family should get more than £26,000 a year in welfare.
938825	940228	We're going to reduce that to £23,000.
940569	941811	That's not within
941791	944478	We think that's the right thing to do.
944879	958635	We're going to say when it comes to young people that young people when they leave school they should be either earning or learning, they should be doing an apprenticeship, looking at higher education, they shouldn't be able to go straight on to unemployment benefit and housing benefit.
958615	962300	All of these things... Changing welfare, Jeremy, isn't just about saving money.
962340	962581	No.
962741	965344	It's about trying to help people's lives.
965364	965985	You give no deep.
966025	970652	It's about trying to... Talk about transparency and you don't tell us what you're going to do.
971313	976199	Let me ask you a very simple question about something else, about foreign policy, because we're going to be out of time shortly.
977441	980185	What do you think has been your biggest foreign policy disaster?
980992	985697	Other people, I'm sure, will highlight difficult things that we've had to deal with.
985838	987580	But what did you find the greatest reverse?
987860	1000094	Well, I would argue that some good things we've done are cutting the European budget, first government to achieve that, getting out of the Euro bailout scheme so British taxpayers aren't giving money to Greece.
1000114	1001496	Those, I would say, are successes.
1002057	1005360	I think we've got a very challenging situation today in Libya.
1005561	1007623	I think it was right to get rid of...
1007603	1011811	Do you regret going to Libya and promising the people... You promised.
1011831	1013174	You used the word promise.
1013214	1018725	The people of Britain and France will stand by you as you build your country and your democracy.
1018745	1019707	Those were your words.
1019867	1020909	Do you regret saying that?
1020949	1021170	No.
1021190	1022813	You haven't even got an embassy in Libya.
1022893	1023975	I don't regret saying that.
1023955	1024255	that.
1024276	1032048	First of all, I think it was right, with France and America, to stop Colonel Gaddafi when he was going to butcher his own people in Benghazi.
1032088	1041123	If we had not stepped in, if I hadn't ordered those aeroplanes into the sky, we would have seen a massive catastrophe in Benghazi of people butchered.
1041143	1042145	It was the right thing to do.
1042806	1043888	I don't accept
1043868	1046330	that we left the Libyan people after that.
1046410	1050514	We put in aid, we put in military training, we put in political assistance.
1050754	1056118	It just hasn't been possible to date to get the different parties in Libya... Christians are being beheaded on the beach.
1056158	1067568	Well, it hasn't been possible to get the different Libyan parts of government together, to get the warlords to put down their weapons, but we're still trying, even now, with people out there, trying to bring that about.
1067608	1071051	But it has been, I accept, a very difficult situation.
1071071	1073453	Can I ask you one quick question about Europe?
1074125	1082839	What would it take for you to vote no in a referendum on our continued participation in the European Union?
1082859	1089229	Well, if I didn't think it was in Britain's interest to stay in the European Union, I wouldn't argue for our membership.
1089609	1095238	And I think the situation today is that what we need is a reform of the European Union.
1095218	1104034	and then a referendum where the British people, not me, but the British people watching at home, they have the choice in an in-out referendum by the end of 2017.
1104575	1108382	By implication then, surely our current membership is intolerable.
1108402	1111928	No, what I think is we need to improve on our current membership.
1111908	1120325	This organisation works to an extent for us, we get the trade, we get important cooperation, but Europe isn't working properly.
1120345	1122069	That's why we need the renegotiation.
1122109	1127841	That's why I think those who say just have a referendum straight away, I think would be giving the British
1127821	1128883	people a false choice.
1128903	1133030	I want to give a proper choice, stay in a reformed organisation or leave.
1133230	1134773	But it will be the British people's choice.
1134793	1144750	I will make this point Jeremy, there's only one way to get a referendum and that is to make sure I'm Prime Minister after the next election because none of my principal opponents will promise a referendum.
1145438	1147902	You've said you're not going to stand for a third term.
1148684	1167818	That means that a vote for Cameron is a vote, if you're successful, for Cameron as leader of his party and Prime Minister, perhaps, for two, three, four years, after which it's Boris Johnson or George Osborne or Theresa May or Sajid Javid or Uncle Tom Cobley.
1167798	1173686	If you vote Conservative, I've said I will serve every day of a full second term.
1174027	1180936	What I was doing in that interview was just giving an honest answer to an honest question, because I think people need to know that sort of thing.
1181257	1185182	Are you one of those leaders who, like Chairman Mao, thinks you can go on and on and on and on?
1185563	1189048	Or actually, do you think, look, I'm really passionate about what I'm doing.
1189068	1190510	I think we're turning this country around.
1190530	1194295	I'm passionate about having another term, completing this vital work.
1194275	1202805	But after that, 10 years, two terms, I think politicians do have a date by which they need to say, well, I think it's time for someone else to take over.
1202886	1206090	I'm not some person who thinks that you just, you're indispensable.
1206310	1207131	We're not indispensable.
1207191	1208132	It's important to remember that.
1208512	1209574	David Cameron, thank you.
1209974	1220367	Now coming next, questions to Mr. Cameron from our studio audience.
1472695	1476261	Welcome back to Cameron and Miliband live, the battle for number 10.
1476642	1483674	The Prime Minister has been interviewed by Jeremy Paxman and now it's the turn of our studio audience to put their questions to him.
1484014	1485998	So without further ado, Prime Minister, here we go.
1486038	1488342	Let's start with Matthew Brown.
1488362	1489404	Where are you, Matthew?
1489464	1490926	There's Matthew.
1490966	1492389	Let's have your question, Matthew.
1492769	1496155	Prime Minister, what do you think are Ed Miliband's best qualities?
1498126	1500891	Well, that's a tricky one to start with, but thank you, Matthew, for the question.
1501552	1509327	Look, I think all of us who put ourselves forward all actually believe in serving the public, in trying to do the right thing.
1509748	1520067	We disagree with each other, sometimes passionately, sometimes, as yesterday in the House of Commons, rather noisily, but we all believe in public service and trying to do the right thing for our country.
1520047	1539760	One thing I admire about Ed is that when we had to take difficult decisions about sending British forces in to help with others to try and defeat ISIL, the murderous death cult in Iraq, he stepped forward and said, yes, this is the right thing to do, David, let's do that together and vote together in the House of Commons, and I admired that.
1539740	1541605	But you did call him weak and despicable, didn't you?
1541885	1548963	We do sometimes in the House of Commons use phrases that perhaps afterwards we think perhaps was a bit over the top.
1548983	1550306	Was that over the top?
1550326	1553333	Well, I remember the same day he called me dodgy and something else.
1553393	1554055	So sometimes...
1554336	1556922	I took my children yesterday and...
1556902	1564972	Nancy and Elwyn, they're 9 and 11, and they said afterwards, you know, Dad, if we behave like that at school, you know, it wouldn't be so good.
1565112	1567114	So I try to explain, sometimes it gets a bit heated.
1567235	1574283	There is a point to it, though, which is it's the time of the week when the Prime Minister's got to demonstrate that you're across all the issues.
1574403	1581832	And so it does make the government accountable to Parliament in a way that if you're not across the issues, then things will change pretty quickly.
1581872	1584816	So it does have a point, but we don't always behave as well as we should.
1584796	1587661	OK, let's bring in Bridget Sam Bailey next, should we?
1587681	1589524	I think Bridget's there in the front row.
1589544	1589765	Thank you.
1589785	1590185	Hi, Bridget.
1590205	1594473	Prime Minister, in a few months' time, I would be 79.
1594733	1597478	I'm a retired professional.
1598881	1606534	Following a road traffic accident, I've been left with physical challenges, yet I remain proactive in the community.
1606514	1616030	I'm passionate about the provision of care for the elderly, and I feel that we should be treated with dignity and respect.
1616752	1628472	Would you, Prime Minister, consider it appropriate to appoint a cabinet minister for older people, one who would show empathy with older people?
1628688	1633816	Well, Bridget, first of all, thank you for your advocacy for these causes, because they do really matter.
1634277	1643633	And I think making sure we treat retired people with dignity and security in their old age, after a full working life, is one of the most important things we can do as a country.
1643733	1652367	And that's why I've been so clear that the pensioner benefits, like the free TV licences, the free prescriptions, the winter fuel payments, they will continue for everybody.
1652347	1655656	I think it should be your right and we need to make that very clear.
1656118	1662355	I was asked this question the other day about should we have a dedicated older person's representative in the cabinet.
1663800	1666467	I will think about it but I'm a little bit worried about it on this basis.
1666868	1667470	I don't want
1667450	1672054	older people's concerns to be sort of restricted to one person in the cabinet.
1672114	1677179	I want every one of my ministers to be thinking, how do we treat senior citizens properly?
1677199	1682103	I want my health minister to be thinking, how do we treat people in our hospitals and in our care homes?
1682123	1683084	Are we doing this right?
1683524	1690391	I want to make sure that our education minister is thinking about through life education that some people want to continue with forever.
1691031	1697457	I want to make sure that our defence minister is thinking really carefully about veterans and their needs as they grow older.
1697437	1704967	So I'd be worried about possibly having one person and saying they were the only person who thought about older people.
1705027	1716022	In the end, as I said to this meeting the other day, if we're not doing right by older people, don't blame all my men, blame me, because I lead the government and I think we've got to get this right.
1716402	1725334	But pensioners have been absolutely key to this government about uprating pension in line with earnings, prices, or 2.5%, the so-called triple lock.
1725314	1729101	so that pensioners have been protected from some of the difficult decisions we've had to take.
1729301	1730163	Thank you, Prime Minister.
1730203	1732567	Let's bring in Tom Cosgrove next.
1732587	1733088	Hi, Tom.
1733108	1734811	You approached us via the Sky News app.
1734831	1735352	Where are you, Tom?
1736714	1737015	Hi, Tom.
1737035	1738337	What's your question for the Prime Minister?
1738738	1742885	It has been argued that we haven't seen anything yet in terms of cuts to public services.
1743406	1746732	How intense will these be for the majority Conservative government?
1747268	1771745	What I'd say is that we have had to make difficult decisions, and I didn't... A lot of those decisions I didn't want to have to make, but I became Prime Minister at a time when the economy was close to the brink, when our budget deficit was forecast actually to be higher than Greece's, and we had to make important decisions to get the deficit down, because a big deficit means higher taxes, it means higher mortgage rates, it means lost jobs, it means an economy in chaos, and I wanted to stop that.
1772185	1776752	Now, what we've done so far has got the deficit down by half, as I was saying to Jeremy,
1776732	1781558	And what we need to do in the next two years is basically similar to what we've done so far.
1781638	1788987	We've got to find one pound out of every hundred the government spends and save that, rather than putting up people's taxes.
1789407	1796856	So if you think of the department spending changes, it's similar to what we've had to do in previous years, and similarly for welfare.
1797016	1798318	It is achievable.
1798298	1801042	I wouldn't stand here and say that if I didn't believe that.
1801342	1808873	I really want to do this without putting up taxes on hard-working people, because you don't tax your way to growth, you don't tax your way to jobs.
1809514	1821671	We want to keep the strong economy, make these savings, and make sure that we do put aside money for a rainy day, so that when the next crisis hits, and crises do come from time to time, we don't get pushed over the edge.
1822071	1824154	And that would be so irresponsible.
1824134	1831402	Because in the end, we've got to make sure we're not just doing right for this generation, we're doing right for our children and grandchildren.
1831422	1834105	We don't want to load debts on their heads that they won't be able to pay.
1834586	1847139	So what we're suggesting is manageable, it's doable, it will require efficiencies, but we can also make important commitments, like saying the NHS is special, that will get extra money every year as long as I'm Prime Minister.
1847159	1852285	Presumably, Tom, you would want a specific example, would you, of where the Prime Minister is going to save money, where the cuts might be?
1852265	1854168	There you go.
1854388	1861198	I think a good example of saying, look, you know, benefits, in-work benefits, things like unemployment benefits should be frozen for two years.
1861258	1862700	That will save £2 billion.
1863040	1874577	That isn't an easy decision to make, but I think it's important people can see it's better off, you know, that people are better off in work and we try and keep on creating those jobs as we've done.
1874557	1877041	And we find savings, including from efficiency.
1877081	1882328	This Parliament, we've saved something like £20 billion by just being a bit smarter.
1882829	1887796	We still don't have one company that owns all the government's buildings and makes sure we use them efficiently.
1887816	1888878	So let's do things like that.
1889399	1891662	Businesses have to do this every year.
1891682	1895147	They don't get more efficient and then say, that's it, I've finished.
1895127	1897850	They think every year, how can we save money?
1897970	1901695	How can we provide a better service without spending so much money?
1902155	1905379	OK. We've had to do that in... One example, just quickly, policing.
1905519	1905900	Very, very good.
1905920	1907001	The police have done a brilliant job.
1907081	1907422	I'm glad you are.
1907522	1912428	We have had... Prime Minister, while you're talking about policing, let me bring in Zaid Malik, who is a police officer.
1912948	1914210	It's almost as if we planned it.
1914330	1914890	Very good.
1914991	1915491	And we didn't.
1915611	1916372	He's from the West Midlands.
1916392	1916633	Where is he?
1916653	1919256	You've been a police officer for 22 years, haven't you, Zaid?
1919276	1919716	Where are you?
1919736	1920938	I have, Kay, thank you.
1921118	1923801	Prime Minister, my question to yourself is,
1923781	1936137	Would the Conservatives reverse their decision and come back to the police service, which is now more than ever overburdened and walking a tightrope without a safety net?
1936505	1940290	I was about... First of all, Zane, thank you very much for your service in the police.
1940530	1947179	I know that you put your lives on the line every day to keep us safe, and I have huge respect for what the police do for us.
1947620	1951125	But I was about to say what a brilliant example the police have been.
1951185	1958735	Over the last five years, we did have to make reductions in spending on the police, so police budgets came down by some 20%.
1959556	1964082	But at the same time, the police have done such a good job that crime has come down.
1964062	1965163	by almost 20%.
1965904	1970551	We managed to get officers out from desk jobs onto the streets.
1970891	1973454	We put more civilians into some of those roles.
1973815	1980564	We made sure, and the police did this themselves, they combined, forces were combining and ordering equipment and things together.
1980944	1990677	So I think there's still some more efficiency that we can get out of that, but in the end, we've got to back the British police, who are the best in the world, who do a great job, and they'll always have my support.
1990859	1996606	As far as Lincolnshire police are concerned, though, Prime Minister, the chief constable there said that it's on the verge of collapse.
1996626	1997887	He said that last December.
1998648	1999650	Well, I just...
1999670	2000511	I don't accept that.
2000531	2002393	I mean, I think, you know, I understand... Is he wrong?
2002413	2003274	..that they're under pressure.
2003294	2003594	Is he wrong?
2003714	2015969	Well, I think if you look at Lincolnshire, in that county as well, you know, crime has come down because the police are doing a great job, and there's more we need to do, using modern technology, to make sure that crime continues to fall under this government.
2015989	2019313	And if we do that, then we should be saving money as well.
2020576	2021238	Let's bring in...
2021559	2022563	Thank you, Prime Minister.
2022723	2024088	Were you happy with that response?
2025654	2026537	No comment.
2026557	2030009	OK. Rosemary Fraser is joining us now.
2030029	2031093	Hello to you, Rosemary.
2031113	2031494	Where are you?
2031534	2032678	What's your question?
2033249	2034851	Good evening, Prime Minister.
2035191	2036893	Hi, Rosemary.
2036913	2036973	Hi.
2036993	2045382	It's 20 years this year since the passing of the Disability Discrimination Act in the UK, yet if you're disabled, you're still twice as likely to be unemployed.
2046083	2053130	It's getting harder year on year to get vital social care support and attitudes towards disabled people are hardening and hardening.
2053551	2059257	I'd just like to know what you would do going forward to change that for Britain's 11 million disabled people.
2059237	2070412	Well, I have a very simple view about this, which is we should do everything we can to help disabled people face as few disadvantages as possible and to get genuine equality in our country.
2071073	2082409	The Disability Discrimination Act was brought forward by my good friend and colleague William Hague 20 years ago and I think it has led to some really good changes, but you're right, the job isn't done.
2082389	2087296	One of the things I think we need to focus on is, as you say, getting more disabled people into work.
2087536	2088858	This year has been a good year.
2088918	2092823	We've got, I think, 140,000 more disabled people have got jobs.
2093104	2098912	But the gap between the disabled unemployment rate and the unemployment rate for the whole country is still too big.
2098952	2101815	I want to see that cut in half over the next five years.
2101836	2107824	And I think we can do that, but we need a culture change from employers as much as from anybody.
2107844	2110287	There are some employers who are absolutely brilliant,
2110267	2117500	who really go out there and want to recruit disabled people because they know if they don't, they're missing out on some of the brightest, best talent in our country.
2117880	2126095	But not all employers are that good, and that's why we've established something called Disability Confident to try and encourage all employers to take this approach.
2126135	2130823	So I would say we've done some good work, we've got more to do, but in the end,
2130803	2134631	It all comes back to the bigger picture of a strong and growing economy.
2134651	2139461	If we keep the economy strong, if we keep creating jobs, we can keep solving some of these issues.
2139742	2142347	Asking your specific question, we'll come back to the economy.
2142427	2144531	Are you happy with their response, Rosemary?
2144772	2149963	I'm partially happy with the response, but I still think there's an awful lot more that needs to be done.
2150404	2151546	You mentioned employment.
2151526	2157302	Social care is vital to help people get into and flourish in employment.
2157743	2159869	Year on year that's becoming more and more difficult.
2160290	2163198	You know, the Independent Living Fund was closed.
2164060	2167830	That really helps a lot of people stay in employment.
2167810	2170374	that local councils have the resources to do this.
2170394	2175021	We've just established this new fund, the Better Care Fund, that starts on the 1st of April.
2175041	2180529	It's got £5 billion in it to try and bring health and social care together more in our country.
2180910	2183293	And that could help with some of the issues that you're raising.
2183313	2184515	But thank you for the question.
2184535	2187279	Let's bring in Cara Montero now.
2187319	2188361	Hello to you, Cara.
2188381	2188861	Good evening.
2188962	2189783	Good evening, Prime Minister.
2189803	2191245	Just behind the camera there, Prime Minister.
2191265	2191826	Hello.
2191846	2197294	How are you going to convince the British public to not opt out of the EU?
2197696	2203686	I think the best way, first of all Cara, thank you for the question, we were just getting into it with Jeremy back there.
2204467	2211699	Look, I think Britain is at its best when we're out there trading and cooperating and working with others in the world.
2211879	2221375	We are an open country, we're a trading nation, we're part of all the most important networks, whether it's NATO or the G8 or the European Union, and we need them to work for us.
