start	end	text
145975	147977	We got 2 million votes.
147957	149199	in the European elections.
149440	153307	In 2015, we got one MP off over a million votes.
153347	154389	That's not a fair system.
154509	161602	Catherine, is this answering... Is this answering your question?
161622	163806	Do you feel like you have to play games with your vote?
163853	169501	Yeah, I feel like people are forced to vote tactically if they don't want someone to keep their seat.
169922	173186	Whereas I feel like people should be able to vote for who they want to vote for, who shares their views.
173747	174949	And that should be reflected.
174989	176831	So do you like the idea of alliances?
176851	179775	Do you like the idea of parties coming together like this?
180036	186705	Do you like the idea of, perhaps we'll get to it just now, of parties standing down huge swathes of candidates to help other parties?
186837	196533	Well, I feel like that wouldn't have to happen as much if we had proportional representation, because then people would be able to vote for who they want to, and it would be reflected.
196814	203064	And yet, Nigel Farage, you started this campaign saying you were going to stand candidates in every single seat.
203144	204306	You bottled it, didn't you?
204438	205379	No, it's a political decision.
205419	210725	I didn't want Jo Swinson to win lots of seats in the south and the southwest of England, which, indeed, she would have done.
211125	212086	No question about that.
212507	219134	So we got the Conservative Party dragged, kicking and screaming, into talking about something that nearly resembles Brexit.
219154	221676	Were you offered a peerage in exchange for that?
221696	222297	Good God, no.
222657	224960	I am not for sale, unlike most people in politics.
224980	227142	But I'm pleased you've asked me that, because that links in.
227162	227603	Hang on a minute.
227643	232588	You did say in the Mirror, excuse me a moment, you did say in the, quoting to the Mirror newspaper and others,
232568	236494	When asked if you'd been offered a period, Nigel Farage said, I was offered one on Friday.
236534	238357	That was three days before you stood down those...
238377	238618	Repeatedly.
238818	241162	Repeatedly for us to stand down across the entire country.
241182	242063	By the Conservative Party.
242083	243846	And I would not countenance any such thing.
243866	244708	By the Conservative Party.
244728	244948	Yes.
245309	246811	But this gets to the heart of the question.
247071	249936	Because it isn't just our voting system that's wrong.
249916	250537	I'm with you.
250557	253822	I think millions of people say, what the hell is the point of voting?
254243	255345	I'm living in a safe seat.
255645	259351	What it also leads to is parties saying, don't vote for them.
259391	260072	They're awful.
260493	261514	We're not quite as bad.
261935	265781	I think a degree of proportionality would lead to us saying, look, this is what we stand for.
266182	266943	Please vote for us.
267384	270709	And I, in the history of UK politics,
270689	274636	I'm the person that achieved the most votes as a party leader for the least reward.
274736	278123	Four million votes in 2015 and one seat in Parliament.
278403	279485	So that needs reforming.
279806	284935	But getting back to what Emma was talking about, the idea that the upper chamber
285083	294640	The amending chamber that has legislative power in this country is filled with 600 people who were put there by Cameron and put there by Blair.
294921	298046	We should abolish the House of Lords and make that elected too.
298086	300731	Let's modernise our whole democratic system.
300972	302755	It'll be a better, more positive country.
302775	305239	Nigel, would you rule out here and now?
305259	305640	Would you rule out?
306532	308297	ever taking a seat in the House of Lords.
308597	310041	I've done that, and I've done it again.
310061	310823	You'll never take one.
310843	311946	No, and I've done it again.
312107	313330	I want the place abolished.
313550	319867	I want real, genuine, radical... Yeah, but you want to get out of the European Union, but you're still happy to go and take the salary as an MEP.
320148	323196	Well, if I wasn't doing it... Well, hang on.
323216	323376	Hang on.
324183	334037	They go to Westminster and take the salary applied go to Westminster and take the salary It's nothing unusual in being in a parliament you want to come out, okay?
334057	341888	And you know what I have been the turkey that has voted for Christmas year after year after year And I'm very pleased with that Robert Jenrick
343218	344701	We'll get some more questions in just a moment.
344721	346003	Can I just get some clarity?
346404	350131	Did the Conservative Party offer Nigel Farage a peerage like he is saying?
350913	353037	Are you accusing Nigel Farage of lying on the stage?
353217	360231	Well, I don't know what Nigel Farage is, where he's coming from on this, but I know that the Conservative Party has not offered
360211	365959	anyone in the Brexit party, any of these peerages and inducements that he loosely says.
366000	373090	Even Anne Widdicombe, you can like or dislike Anne Widdicombe, but when she says she was offered a job by your government, I think we all know she's telling the truth.
373110	374632	Sorry, just very briefly, who offered it to you?
374652	376134	Single answer.
376154	377016	I'm not naming names.
377396	378298	Okay, Angela Rayner.
378318	381342	But I may well do so to the Metropolitan Police when we get the inquiry.
381912	384697	Angela Rayner, could I come to you on this?
385498	391388	In terms of the way people feel, a lot of people don't feel like it's worth it, perhaps, to go out and vote.
391408	396196	Of course, the people in this room, I hope, are at least a bit into politics, otherwise they wouldn't be here.
396216	398700	But in terms of Labour, we've heard it all before.
399061	404089	This time in your manifesto, you say you're going to abolish the House of Lords, just one of the electoral reforms.
404390	405151	When are you going to do it?
405331	408233	If you get the keys to power, how long is it going to take?
408894	411136	Well, we'll put it in place as soon as we possibly can.
411156	414719	But I'll tell you that our priority would be to deal with the poverty on our streets at the moment.
414739	415400	Sorry, when was that?
415620	417001	As soon as we possibly can.
417021	419824	We have to have legislation through and we do that.
419904	423167	And we said that we would abolish the House of Lords and we're absolutely clear on that.
423467	427471	But our priority has to be to fix the four million children in poverty and everything else.
427491	434397	So we will do it, but we'll also make sure we end tuition fees and do all the other promises that we've said and we'll do it through our legislative programme.
434377	435759	But one thing I would say...
435779	441446	It's just that parties, just to stick to this for a moment, rarely prioritise electoral reform.
441466	444830	They get the keys, they run in and they forget about the campaign.
445270	457205	We have a commitment to it, but I'm not going to say that we're going to do it on the first day because our priority has to be to deal with the cuts that have happened, you know, the infrastructure... Usually you don't have a commitment to electoral reform, you have a commitment to look at it in a round...
457225	458146	The infrastructure...
458186	460249	This is important to clarify.
460229	462131	is damaged and we need to fix that.
462151	469861	But one thing I would say that I think is really positive about this general election is more people have registered to vote and young people are engaged.
469902	481056	It's fantastic that we've got so many young people here tonight that are engaging in this question time and whether you're in what's considered a safe seat or not, you can engage and change what happens in your local community.
481036	484565	Not just with a vote, but by being active and get your voice heard.
484826	492807	Just like we found with the students with the broken promise by the Lib Dems on tuition fees, they will make their voices heard and they will make it count.
492827	493830	Okay, let's just bring in...
498299	499921	Good evening, what would you like to say?
499941	513374	I think the problem we've got here though is that all these parties here, whilst they may say we want people to register to vote, aren't you solely focused on Westminster when we're in an area of the country which is underrepresented?
513555	518159	You know, we're in Yorkshire, Yorkshire's as big as Scotland, doesn't have devolution, doesn't have independence.
518199	523665	Surely that should be at the forefront of the agenda, not being all about Westminster and serving your little
523645	526633	Westminster Village, shouldn't it be about the greater area, the greater country?
526673	528337	Devolving of power, a good opportunity.
529500	534212	Perhaps a good opportunity to go to the SNP, Homs or Yusuf.
534412	535133	Well, absolutely right.
535613	537655	The gentleman has got it nailed on the head.
537915	543740	I mean, north of England is the most disenfranchised part of the United Kingdom.
544000	545402	Look, I want Scotland to be independent.
545442	547183	I'm not here to advocate for Yorkshire independence.
547203	549165	I'll leave you to do that if you wish.
549605	556631	But look, I absolutely see the benefit that Scotland has had, even with the limited powers of devolution that we have.
556651	560375	So yes, of course, the people of northern England, I think, have been the most disenfranchised.
560695	564418	I just want to touch upon one or two things that were said by Katrina, and I think the question
564398	567404	was exceptionally important.
567424	569108	We're believers in a proportional system.
569128	573217	In Scotland we have a hybrid proportional system which works well in the Scottish Parliament.
573237	575020	It's designed not to have a majority.
575562	580733	There's only been one majority in the history of devolution and that's because we literally broke the system.
580753	584280	But it's never been, it's not designed for a majority and it forces
584260	588727	the SNP, who's the government at the moment, to work with other parties to find a compromise.
588747	590810	So we definitely would support that.
590891	593314	Also support, I should say, the abolition of the House of Lords.
593334	596079	We've never taken a peerage, never ever will.
596539	601948	But I want to say to you... And yet the abolition of the House of Lords never seems to happen.
601928	606315	vote SNP MPs in and we will support any party that looks to abolish the House of Lords.
606335	607817	You may not have all your voters here.
607837	608839	I promise you that.
608859	609740	Just finish that one point please.
609760	616411	Let me just make one point, it's exceptionally important that voting is absolutely one part, one way that you can take part in the democratic process.
616891	621859	Can I say I'm really proud in the party to have somebody like Mary Black, the youngest ever MP in the House of Commons.
622180	626787	Don't just use your vote, get involved, get yourself elected and sit down in Westminster because you can make a difference too.
627228	628189	Jo Swinson, you've
631966	634330	You've got involved from a very young age.
634691	640500	Do you feel that you have let people down who can't vote for Lib Dems wherever they would like to?
640540	645709	There may be people in this room who looked at their ballot paper and they cannot vote for your party because you're playing games.
646731	653502	Well there's a huge amount at stake in this election and I'm proud that we've worked with Plaid Cymru and with the Green Party
653718	658327	to try to maximise the number of Remain MPs elected in this new Parliament.
658347	663757	But I would love to have a system where that wasn't necessary, where catching your vote would count no matter where you were.
664278	665761	It's important for people's votes to count.
666362	669448	It's important because the very concept
669428	677699	that there is a safe seat, that any politician does not get held to account, that will be voted in time after time, no matter what they do.
678080	681485	That is fundamentally a broken part of our politics.
681785	692820	And when you look at what is happening right now, it sometimes feels like a slightly geeky thing to be interested in electoral reform, but actually, it has a massive impact on the politics we get.
692800	694764	But sometimes you get coalitions, don't you?
694784	699854	You've had that experience, and it didn't necessarily work out so great for the Lib Dems and their record.
699874	704022	And maybe it didn't, but I'm very proud of many of the reforms that we put in place.
704042	709613	And we did try to abolish the House of Lords, and Labour refused to vote for it and to make sure that we had the time in Parliament to do it.
709713	712378	You voted for the Benton Pacts nine times, are you proud about that as well?
712358	713980	And I've said sorry for that, Humza.
714000	715522	We can say sorry all you want.
715542	718206	See if these guys made a mistake nine times in their career.
718226	720689	But on that pattern question on electoral reform, right?
720810	730523	And the reason that we are in this Brexit mess right now is you have a Conservative Party that is divided, that has been kicking out one nation Conservatives, Churchill's grandson.
730543	732986	You have a Labour Party that is divided.
733026	737893	And the reason that those parties actually stay together, if we were in a country and elsewhere in Europe,
737873	742200	Those parties would not be single parties, because the breadth of views is so wide.
742260	746107	They would be different parties, people would have genuine choice, and people would work together.
746127	746828	And there it is, the B word.
746848	748792	I have a feeling we'll be coming back to Brexit.
748812	749873	Emma, can I just ask one quick question?
749913	751636	Could I just take another question, please?
752197	753199	Man on the front row here.
753179	757084	I think we've got all the evidence that we are living in, frankly, a democratically corrupt country.
757464	759307	I mean, we don't have proportional representation.
759407	762150	We're living under an undemocratically elected House of Lords.
762711	764473	We don't have devolution in the regions of England.
764493	767217	We're living in the EU, which is fundamentally anti-democratic.
767837	771882	And when we have a vote on direct democracy, we don't have the opportunity to do that ourselves.
771902	777189	But when we're given the opportunity to vote on something in a referendum, five of the seven of you don't even listen to us.
777830	781414	So, you know.
781434	781554	Right.
781574	782055	So, thank you very much.
784060	785202	More hands going up.
785222	788128	Emma, Emma, if I may say... No, no, I'm sorry, I really have to bring...
788268	790552	Sorry, very patiently, Adam Price has been waiting there.
790793	804499	What a fantastic opportunity to put your question to the leader of Plaid Cymru, who, as far as I can see from your manifesto, have ignored the will of Wales, who would like to leave the European Union, and you've told them they need another vote.
804479	809786	Look, I think the fundamental imperative, right, the first commandment in politics is to be honest.
809806	817015	And when people ask me honestly whether I believe Brexit will hurt Wales or help Wales, I have to be honest.
817255	818116	It will hurt Wales.
818156	820859	You know, it'll rip the heart out of the economy in Wales.
821440	823883	And that's what we sincerely believe.
823943	828529	And I respect people, actually, that sincerely disagree with us.
828509	834261	But I can't say something that I don't believe, even if it might be politically more convenient for me to do so.
834802	836926	In terms of the broader question, I agree with you, right?
837027	838029	And I agree with Catherine.
838169	842017	There is a deep dysfunction at the heart of our democracy.
842518	845344	Brexit, if you like, has brought it to the fore.
845444	848029	It's thrown it into sharp relief, but it was already there.
848049	849893	I mean, when I got elected,
849873	875383	to Westminster, you know, in 2001, I couldn't believe what I saw, you know, men in tights opening doors for you, you know, it felt like a gentleman's club, and I used my words very advisedly, you know, I say instead of spending five billion pounds on refurbishing, you know, that crumbling pile on the banks of the Thames, shut it down, turn it into a museum, it's full of dinosaurs anyway, move the Parliament, move the Parliament, move the Parliament to the north of England.
875403	876825	I don't know if you've noticed, but MPs
876805	884172	England and then maybe you see a different kind of politics because it exists in a hermetically sealed bubble at the moment.
884252	887856	It doesn't actually represent the people of any of the nations of this island.
887876	891239	Adam, thank you.
891259	896083	I was going to add, I don't know if you've noticed, but MPs can't even agree on whether to move out or not or restore it.
896103	898746	So we'll look for agreement perhaps on other political issues.
898946	902289	I'm going to take a few in turn now and get a few comments in.
902389	904011	The lady on the front row, hello.
904227	914101	Hi, I just wanted to say I think the dysfunction is also alongside Katrina's thoughts on the fact that we're not getting our votes heard.
914462	920110	It's the fact that we're not getting listened to either, young people aren't getting listened to, and you're all not listening to each other either.
920130	923996	I mean, the problem is that you can't work together.
924016	928482	We don't work together as a community and how do you expect a solution to come from that?
928582	929423	Okay, we'll keep going.
929504	932668	Just to the lady here with her hand up, we will come to you now.
933069	933289	Thank you.
933269	939936	Hi, we're supposed to be a democratic union, but why are you trying to stop Brexit when there's 52% of the vote trying?
939956	942399	Okay, we'll definitely be coming into that later.
942419	943841	Sorry, mine was for Jo too.
944141	950948	The people voted, so why is it your saying people's vote matters, but why are you going completely against what people voted for?
951709	956034	Okay, let's actually find now in the audience, where's Michael Wigram?
957696	959918	Hello, please could you give us your question?
961265	966151	How can it be democratic to have a second referendum on EU membership for implementing the result of the first?
967293	974122	Right, it's come up.
974142	975804	Angela Rayner for Labour.
976285	980010	The question there from Michael reiterated in other parts of the room.
980771	982513	Let's just start very, very clearly.
983742	995218	What percentage, because we've done a bit of math here at question time, do you put out that the shadow cabinet will support leaving the European Union with Jeremy Corbyn's deal?
996180	999184	Well, I've not had a straw poll myself of the shadow cabinet.
999484	1002949	It's 94% will support remain.
1003047	1006333	Well, I never took part in that poll.
1006353	1007114	Or haven't declared.
1007455	1010821	Well, I haven't took part in that poll, so I don't know which of the Shadow Cabinet members did.
1010841	1011262	It's not a poll.
1011282	1018555	We've gone through what you've all said in public, and we're trying to figure out is Labour the party of remain, or Labour the party of leave?
1018675	1020258	Your leader has said you'll be neutral.
1020599	1021881	How will you vote?
1022102	1023925	He said he'd be an honest broker in it.
1023905	1030216	One of the things that I found very frustrating is that people think that we're trying to stop Brexit.
1030236	1031338	That's not what we try to do.
1031759	1032861	We've not been in government.
1033161	1034384	We've tried to work with government.
1034604	1039753	They put their red lines from the start, which we've been pragmatic and said we'd have to have close alignment with Europe.
1040014	1041897	We'd have to have a customs union.
1041877	1043098	and the singles market.
1043358	1048903	We've said that because unless we do that, our trade with Europe and the Northern Ireland border will still be an issue.
1049123	1051165	We haven't had the opportunity to do that.
1051525	1055669	People feel that they were lied to, slogans on the bus and everything else.
1055689	1059372	Now, I don't personally subscribe to people didn't know what they were voting for.
1059412	1060173	I think people did.
1060493	1062315	And I understand people's frustration.
1062655	1065798	But we've said that we would have a close alignment with Europe.
1065878	1068060	We'd get a Brexit deal and we put it back to the people.
1068120	1071883	And how will you vote personally or here with voters who've turned out
1071863	1073906	I'd like to see what the deal is that we get.
1074086	1081677	But if we get a deal that protects our economy and jobs then I would vote for Brexit because that's what people wanted and I represent my constituency.
1081697	1089889	But it has to be a deal that doesn't put jobs and the economy at risk in my constituency.
1090130	1091712	That is my red line.
1094645	1113683	Robert Jenrick, we're only in the position that Michael has outlined here where even the idea of a second referendum has gained traction because of the chaos and mess the Conservative government has made for three and a half years of failing to execute a referendum the Conservatives called.
1114490	1120336	No, more than just the Conservatives, 90% or so of MPs at the time voted to hold a referendum.
1120656	1121997	I was one of them.
1122138	1124140	Angela, I think, was one of them as well.
1125020	1130186	We voted for it and we gave the question to the people to vote in the referendum.
1130226	1134330	As it happens, I voted remain, but the majority of people in the country voted to leave.
1134850	1143619	And I've always felt that it is absolutely essential if we're going to respect our democracy, that we carry out the wishes of the public
1143599	1144520	in that vote.
1144560	1148925	And going back to Katrina's question earlier, why does one's vote not count?
1148945	1154372	Well, this was an opportunity for every person's vote to count in the country.
1154792	1157595	And now we're suddenly told, actually, your vote didn't count.
1157615	1163562	You know, Jo is saying that she's now, well, she was in favor of revoking Article 50 altogether.
1163602	1168969	Then she says she wants a second referendum, but she would ignore the result of the second referendum as well.
1169129	1172813	What we want to do is get Brexit done.
1172793	1174855	and then move on with the life of the country.
1174916	1188632	Robert, could you take now, in front of 18 to 30 year old voters, some responsibility as the Conservative government for creating chaos and mess of executing a plan that you instigated?
1188973	1192577	Could you take some responsibility without throwing it to the left or the right?
1193318	1198925	I wish that we had managed to get Brexit done a long time ago.
1198945	1200927	I voted on every opportunity
1201058	1206327	to get a deal done, a good deal, get out of the European Union in March of this year.
1206547	1207949	We weren't able to do that.
1208029	1208510	Is that a yes?
1208590	1211054	Parliament voted against it time and again.
1211074	1211535	No, you had a deal.
1211595	1212897	Parliament, it passed it.
1213018	1213999	It passed that deal.
1214079	1215321	That was later in the year.
1215341	1216023	You didn't want the amendments.
1216043	1217064	Parliament voted for it.
1217084	1217986	But you had a deal.
1218006	1219388	Fifteen minutes later,
1219368	1222352	Parliament voted against getting it done to a sensible timeframe.
1222372	1226519	No, you wanted a programme, Olsen, within two weeks where we couldn't debate the motion, which is not usual process.
1226759	1229543	Everybody is fed up with the arguing in the House of Commons.
1230084	1230785	I'm fed up with it.
1230825	1233990	It's virtually the only House of Commons I've known in the very little time that I've been there.
1234110	1234731	Do you take any responsibility?
1234751	1235672	Very quick, sharp yes or no.
1235692	1237495	Do you take any responsibility?
1237475	1242121	No, this, Parliament, at every turn, Parliament has blocked Brexit.
1242141	1242842	Your answer is no.
1242922	1244284	We now want to move forward.
1244565	1248130	The good news is, Emma, we have a deal, it's ready to go.
1248450	1252676	If only we can get a majority Conservative government, Brexit can be done by the end of January.
1252696	1254398	Robert Jenrick, shall we hear from the audience?
1254418	1255900	Shall we hear from the audience?
1255920	1256581	Yes, sir.
1256601	1267296	Yeah, no, I've got to completely disagree with what you said, Angela, because I'm from a constituency which voted to leave, but our MP, a Labour MP, has voted to remain every single time, every single opportunity she's had.
1267563	1275961	Yeah, part of the problem with the deal that we've got at the moment, which was Theresa May's deal, which Boris Johnson couldn't even agree on, he didn't vote for it.
1275981	1278948	His deal now is 95% of Theresa May's deal.
1279209	1280531	It's not a good deal for us.
1280872	1283057	We haven't had the opportunity to, like I said,
1283037	1285881	honestly, that we have to have close alignment with Europe.
1285901	1288645	We haven't had that opportunity to put that deal forward.
1288665	1296255	The deal that the Conservatives have put forward is a withdrawal agreement, which means years of years of still trying to negotiate the future relationship.
1296275	1298138	It hasn't dealt with the Northern Ireland border.
1298438	1302063	So most Labour MPs actually have said, we can't vote for that deal.
1302304	1304707	That doesn't mean to say we don't respect the result.
1304727	1308252	It's just that I can't vote for a deal that is really bad for my area.
1308232	1311878	I'm going to bring you in in just a moment.
1311898	1313520	Let me take a few comments from the floor.
1313540	1314562	Let's take a couple here.
1314882	1316104	First at the back there.
1316124	1317005	There's one for Angela.
1317426	1322935	You've said your deal would include single market and the customs union and would protect jobs and services.
1323355	1325418	Is there any way in which it varies from Remain?
1325859	1331267	Okay, let's hold that thought.
1331287	1331888	We'll come back.
1331908	1332349	Yes, sir.
1332599	1336187	Just to say, as a Scottish person, my voice hasn't been heard on Brexit.
1336368	1338933	Scotland voted no to it, yet we're still getting dried through.
1338953	1340256	That's not democracy.
1341760	1342602	Another one here.
1343123	1343424	Thank you.
1343965	1349798	Is it not Parliament's job to challenge the government and to prevent the government simply sweeping things through?
1350605	1351988	as the role of Parliament there.
1352109	1364620	OK. Joe Swinson, in terms of the original question, and then obviously feel free on any of those, Michael asks, how can it be democratic to have a second referendum on EU membership before implementing the results of the first?
1365102	1367668	Well, you just wish to ignore the whole thing and revoke it, don't you?
1367648	1369130	Well, I want to stop Brexit.
1369190	1376879	I'm not going to apologise for that, because remaining in the EU is better for our jobs, for future opportunities, for our public services, for our environment.
1376899	1377320	How do you know?
1377360	1378381	We've not Brexited yet.
1378401	1393039	Well, I know because we'll be losing crucial environmental protections that the Tories will then want to rip up, because all of the economic analysis shows that when you pull up massive barriers with your closest trading partners, that will hit business hard.
1393059	1393960	Answer the question.
1393940	1395263	Is it anti-democratic?
1395303	1400634	You're the only one here which says revoke liberal Democrats.
1400834	1402718	In a democratic event, right?
1402738	1406425	So it's giving people the choice in an election.
1406546	1407848	But then you'll ignore the result.
1407908	1408229	No.
1408309	1409832	You said that you'd ignore the result.
1409852	1410614	No, I didn't.
1410694	1412117	There's a difference, Robert.
1412097	1417165	Between saying that you're not going to change your beliefs because I'm not going to change my beliefs.
1417265	1425799	I'm pro-european I think it is better when we work with our closest neighbors, and I'm not going to change my beliefs What's the point in having a second referendum if you'll always ignore the result?
1425919	1427862	It's different
1427842	1431308	I'm sorry, you're saying I ignore the results, which is just not true.
1431468	1434493	I'd answered a question, you know, will I suddenly change my belief?
1434513	1435474	And no, I won't, right?
1435535	1439561	And you know, when I first got elected to Parliament, the Labour Party had a majority.
1439621	1443508	I didn't suddenly go, well, I'm going to stop arguing for Liberal Democrat policies and just agree with Labour and everything.
1443528	1445631	You did originally say you'd respect the outcome of the referendum.
1445898	1448321	after the referendum, you said you would, and then you changed your mind.
1448341	1449643	Okay.
1450043	1450704	Final point for you.
1450845	1453969	I just don't think people can trust you if you're continually changing your mind.
1453989	1455250	Robert, thank you very much for that.
1455290	1456091	Jo, can you finish?
1456192	1467246	I just want to point out that Angela sat there and told us the most amazing amount of fudge, because the gentleman at the back said, look, what is the difference between Customs Union, Single Market and Remain?
1467346	1474656	Well, a key difference is that we would be having the Single Market regulations, but we would lose our voice on them.
1474636	1481730	The basic bottom line is there isn't a Brexit deal that protects jobs, that is good for our economy.
1481790	1487461	And the people that are trying to say that that is the case are trying to peddle something that is simply not true.
1487581	1490006	And then people wonder why there's a problem with trust in politics.
1490026	1491649	We argued this at the referendum.
1491629	1493253	I think we'll be better off.
1493273	1494295	You think we'll be worse off.
1494455	1495838	What we think is irrelevant.
1495858	1505620	The country voted and your party, I remember the late Paddy Ashdown saying we will respect the voters and we will implement the result and you have broken your word.
1505640	1507765	You've broken your word.
1507745	1516798	Don't you talk about what people said during the referendum, all of the lies about Turkey being about joining the EU.
1516818	1520042	You've told us lies for 50 years.
1520062	1521605	You stood in front of that breaking point poster to stop racism and division.
1521625	1524128	I will take no lectures from you about your behaviour in the referendum.
1524148	1525710	You lied for 50 years about this, all the way through.
1525750	1530097	When you both talk at the exact same time, it is rather hard to hear.
1530297	1532520	Nigel Farage, just a question to you on this.
1532500	1543548	Is the Brexit Party, if the Tories get a majority on Friday morning, is the Brexit Party going to die on its sword because Brexit's on its way, it's oven ready, to use the Prime Minister's phrase?
1543889	1549463	If the Prime Minister and the Conservative Party pass the new EU treaty,
1549443	1554491	as it currently is, unamended, will be back in crisis within six months.
1555132	1557155	It is not Brexit.
1557535	1559258	It doesn't free us from the institutions.
1559879	1565648	If the Prime Minister is wise enough, if he wins, to make some amendments to it, then maybe we're talking.
1565868	1567030	I sense
1567010	1572180	I mean, what we've got here, we've got five parties that have broken their promise.
1572200	1575506	They promised during the referendum and after it they'd respect the result.
1575967	1581057	Now they want people to vote again because they don't like the result and they're re-rehearsing the arguments.
1581077	1585626	What the Conservatives have done with Mrs May's deal and now with Boris's deal,
1585606	1587288	Which you hated.
1587569	1593596	You went out and said you hated and then you stood down more than half of your candidates and disenfranchised people.
1593636	1599344	Because Boris said he would negotiate a Canada-style deal and I thought that was going to be your campaign.
1599844	1602407	I heard him on Friday night talking about it being oven ready.
1602908	1606312	Either way, we must not have a second referendum in this country.
1606693	1609116	It would be disastrous and the main reason
1609096	1613743	I stood those candidates down was to stop the Liberal Democrats in the south and southwest of England.
1614164	1624501	If we don't implement the result of the referendum, leave the single market, leave the customs union, then trust in democracy in this country will never be the same.
1624561	1629409	Angela, just one minute.
1629449	1631312	Can I just say why I think... No, no.
1631332	1634597	Can we just get in these two women here, please, first.
1634577	1638865	You say that we have voted on this issue, but some of us here have not voted on this issue.
1639226	1647421	How can you justify giving my grandparents two votes on the matter of the EU whilst I myself, who is going to be affected by this, has not had one?
1648122	1651128	Well, it should have been implemented a long time ago is the answer to that, but it wasn't.
1651308	1652991	And just another one here.
1653697	1660608	I also additionally adding to that is 16 year olds should also get the vote because they're going to be lasting with it a lot longer than any of you will.
1661069	1673089	And secondly, I think there should be a second referendum, not for remain or to leave, but because our elected representatives are unable, even though we have elected you as experts, to come up with a deal that everyone is happy with.
1674622	1680075	Let's just bring in Adam at this point, for Plaid Cymru.
1680476	1680938	Adam Price.
1680958	1690280	To quote David Davies, who's just as much a Brexiteer as you, Nigel Farage, you know, in a democracy, the people are entitled to change their minds.
1690341	1692546	When you've implemented the first one.
1692526	1692826	Yes.
1693087	1695769	You've got to implement the result, and then they can decide again.
1695789	1702195	I remember you on the day, before the result was coming out, when you thought it was going to go the other way, you said that you wouldn't have changed your mind.
1702215	1704998	You'd have continued the next day and the next day afterwards.
1705018	1707520	There would never have been a second referendum.
1707740	1708261	Ever.
1708641	1708902	Ever.
1709062	1710443	You would have still have campaigned.
1710463	1711344	The establishment.
1711364	1712985	You would still have campaigned.
1713005	1713706	There would have been no point.
1713786	1716489	When you talk of these at the same time, trouble to hear.
1716509	1716949	Yeah, exactly.
1716989	1718611	This is what Brexit has done to our politics.
1718651	1720172	It's about to do the same to our economy as well.
1720192	1722094	Well, they respect the result and implement it then.
1722074	1728173	I think there was a fatal flaw at the heart of the Brexit referendum and that is the responsibility of the Conservative Party.
1728454	1732126	They put forward a proposition in a referendum and they had no plan.
1732527	1735898	There was no plan behind it and that's why we're doing it.
1736620	1746371	I think Brexit could have happened, and to go to the point that you were making earlier, if there was, if politicians were prepared to compromise, right?
1746391	1748273	We're a passionate Remain party, right?
1748293	1752337	But we actually voted in favor of a soft Brexit, right?
1752357	1756442	But what happened was, and I think that would have reflected the narrowness of the results.
1756462	1761067	So you find a compromise, okay, it's Brexit, but it should be a soft Brexit because it was a narrow result.
1761367	1766593	Instead of, what happened is, the Conservative government took it ever further towards an extreme,
1766573	1770058	Sorry, sorry, Adam, Adam, Adam, Adam.
1770498	1773822	What evidence do you, what evidence, Adam?
1773843	1775565	Hello, over here, hello.
1775845	1777968	Let's just agree to disagree respectfully.
