start	end	text
1326467	1328290	Jonny, I think it's all about balance, isn't it?
1328310	1345259	That's what I don't think that you should be faced, Jonny, with the stark choice of either cutting too much, George Osborne and David Cameron's plan is for £50 billion of cuts, way beyond what's needed, or borrowing too much, which is Ed Balls and Ed Miliband's plan.
1345279	1348144	They want to borrow £70 billion more than is necessary.
1348124	1350668	That's a dismal choice, cutting too much or borrowing too much.
1350708	1360945	It's a balance, and it does mean, yes, you need to reduce spending, but you also need to make those with the broadest shoulders the wealthiest to pay a bit more through the tax system to balance the books.
1361206	1374047	That's the way you can balance the books, do it fairly, also then, of course, put money into public services, perhaps most especially the NHS, which does need more money because of the fact we've got an ageing population.
1374027	1376797	So the Liberal Democrat plan is a very simple one.
1377258	1380951	We'll cut less than the Conservatives and we'll borrow less than Labour.
1382276	1383239	Thank you very much indeed.
1383319	1384122	David Cameron.
1384321	1388167	Well, first of all, what I'd say is that we've got a plan which is working.
1388207	1393997	We've taken 3 million of the lowest paid people out of tax, and we've got almost 2 million people back into work.
1394457	1400187	But I think what's absolutely crucial here is recognising that what our plan involves is balance.
1400387	1407038	We're going to go on investing in the NHS every year, as we have done under this government under the last parliament.
1407058	1409181	We'll go on doing that in the next parliament.
1409161	1413886	We're going to find savings of one out of every hundred pounds that the government spends.
1414286	1418110	And we need to do that for two more years, just as we've done for the last five years.
1418611	1422295	But the alternative to that plan is actually putting up taxes.
1422635	1424057	And I don't want to do that.
1424477	1434928	I think that if we go back to the tax, the waste, the spending and the debt, all the things that got us into a mess in the first place, we wouldn't help working people, we'd hurt working people.
1435229	1438392	That's what Labour did last time and we mustn't let it happen again.
1438777	1440502	David Cameron, thank you.
1442152	1448320	Under our plans, the deficit will be cut from £90 billion to £30 billion by 2020.
1448420	1454808	We see no reason to put arbitrary deadlines on cutting the deficit.
1455308	1457431	The austerity experiment has failed.
1457511	1463819	We were told that the deficit would be eliminated within this Parliament, yet debt has gone up.
1464400	1470387	We've faced all of these cuts, so much pain for so little gain.
1470367	1485388	The banks have had a bailout, it's time now for the people to have a bailout and it's time for us to invest in public services and job creation and to see an end to austerity and cuts.
1485368	1488893	the question is right, how can anybody believe these promises on cutting the deficit?
1488913	1493781	Because this coalition was put together to reduce the annual deficit to zero.
1494202	1496245	That's why these two guys got together.
1496545	1500031	It is still running at 90 billion sterling every year.
1500511	1504137	More remarkably, and what no-one talks about, is the national debt
1504117	1512388	which has been going on for hundreds of years and in this five years the national debt has doubled from £850 billion to £1.5 trillion.
1512408	1514690	We need to make cuts and there are some places we can start.
1515131	1518495	We could easily cut £10 billion a year from the foreign aid budget.
1518916	1524042	We could save another £10 billion a year by not paying over money to Brussels every single day.
1524383	1526125	We could end vanity projects
1526105	1532837	like HS2, that will only benefit a tiny number of people, thus saving, by the end of this Parliament, £4 billion a year.
1533258	1542095	And we need to revisit the Barnett formula, because, frankly, English and Welsh taxpayers are getting a rotten deal, and we could save £5 billion a year in doing that.
1542475	1544800	There's a plan and a promise that could be kept.
1545080	1546883	Nigel Farage, thank you very much indeed.
1546904	1547725	Ed Miliband.
1547823	1552169	Johnny, we'll cut the deficit every year and as I said in the opening, we will balance the books.
1552650	1556796	But we'll do it in a fairer and better way than has been tried over the last five years.
1557077	1559801	David Cameron promised to eliminate the deficit and he failed.
1560361	1562885	So what we'll do is first of all, we'll have fair taxes.
1563266	1569595	So we'll reverse the tax cut that he gave to millionaires, £43,000 for every millionaire in Britain.
1569575	1578084	Secondly, we will have common sense spending reductions, so outside key areas like education and health, spending will fall.
1578924	1580386	But thirdly, we'll do something else.
1581067	1590977	Because your living standards have fallen over the past five years, and that hasn't just been bad for working people, it's also meant that government hasn't had the tax revenues coming in.
1591377	1594300	That's why this government failed on the deficit.
1594280	1602530	So what we'll do is by boosting living standards, that's the third part of our plan, to live within our means, get the deficit down and balance the books.
1602811	1605741	It's a fair way, it's a better way for our country.
1606008	1607109	Ed Miliband, thank you.
1607309	1607930	Natalie Bennett.
1608450	1612594	Well, Johnny, I think what we're offering is not cuts.
1612874	1619179	We're offering the reversal of austerity, investing in your future and the future of everybody in this room.
1620300	1623283	And what we've been doing in looking at the deficit is looking at this the wrong way round.
1623483	1625825	We've been slashing away at essential public services.
1626605	1629328	And let's really think about what austerity actually means.
1630188	1635593	Probably somewhere near you, there's a children's centre or a library that's closed.
1635573	1638137	Think of a worker in, say, that children's centre.
1638698	1641944	She used to be providing an essential public service to your community.
1642545	1644568	She used to be paying tax and national insurance.
1645009	1648535	She had a modest amount of income to bring to spend in the community.
1649376	1651860	Now that essential service is gone,
1651840	1655224	She's on jobseekers allowance and everybody is much poorer.
1655765	1661532	So what we're saying is we do need to raise taxes on those who aren't currently paying their share.
1662053	1673207	Multinational companies in particular and rich individuals, if they pay their share in the world's sixth richest country, we can afford to have a decent society and accord to have decent public services.
1673525	1674707	Natalie Bennett, thank you.
1675128	1676110	Nicola Sturgeon.
1676130	1682321	Johnny, cutting the deficit is important, of course it is, but economic policy shouldn't be an end in itself.
1682401	1685126	It should be a means to people living better lives.
1685186	1689053	And the fact is, austerity is pushing people into poverty.
1689033	1693981	It's undermining our public services and it's holding back economic growth.
1694001	1698088	And when economic policy is doing all of that, that policy needs to change.
1698448	1702916	So I don't agree with the cuts proposed by the Tories, Labour and the Liberal Democrats.
1702956	1704057	I take a different view.
1704077	1707924	We should have modest spending increases over the next Parliament.
1708004	1714855	It will take slightly longer to eliminate the deficit completely, but the deficit would continue to fall in each year
1714835	1716177	of the next Parliament.
1716237	1730399	But crucially, that alternative plan would mean that we had resources to invest in infrastructure and skills and innovation, the things we need to get our economy growing, resources to invest in our public services and in lifting people out of poverty.
1730800	1740555	That kind of alternative plan must be better than a blind commitment to austerity that doesn't take any account of the damage being done to our society.
1740535	1742098	Nicola Sturgeon, thank you very much.
1742218	1745464	So you've made your opening statements on the first question tonight.
1745524	1749070	It's time to open the floor for you to contest one another's arguments.
1749150	1751655	And Nick Clegg, perhaps you could start the debate for us tonight.
1751675	1756924	Well, actually, I have a question for David Cameron, because he's just said to all of us that he wants to stay the course.
1756904	1759450	But of course, that's not what the Conservative Party want to do at all.
1760011	1768130	Remarkably, the Conservative Party have said they're not going to ask the richest in society to make a single extra penny of contribution to balancing the books through the tax system.
1768471	1773242	They want to impose ideologically driven cuts on schools.
1773222	1786404	When I hear the Conservatives talk about a choice between competence and chaos, just imagine, David Cameron, the chaos in people's lives, the people who in the NHS don't know whether you're going to find the money, the people who don't know whether their nursery or their college or their schools are going to close.
1786724	1787766	That's why Johnny's right.
1788066	1789970	You need to take a balanced approach.
1789990	1794177	You do need to reduce spending, but you also need to ask the richest to make a contribution.
1794377	1796901	It's the only fair way of finishing the job.
1796881	1811970	Well Nick is wrong about our plans because of course we are going to raise five billion from tax evasion and aggressive tax avoidance as we've done in this Parliament and that's part of the balance plan that also involves putting more money into our NHS and cutting taxes for working people.
1811950	1814875	The very wealthy include some of the tax avoiders and evaders.
1814915	1815777	But here's the point.
1816118	1819223	We've got to understand why the deficit matters and why we got here.
1819283	1826516	And the problem in the real choice is with Ed Miliband, who still thinks the last Labour government didn't tax too much, borrow too much, and spend too much.
1826817	1831866	And if you don't understand the mistakes of the past, you can't provide the leadership for the future.
1831846	1836370	I think not for the first time tonight, David Cameron's going to want to talk about the past, but he doesn't want to talk about the future.
1836611	1839313	But, David, you just said that you were tackling tax avoidance.
1839694	1841135	Let's look at the reality on this.
1841495	1843898	You haven't acted on the tax havens.
1843918	1845699	You haven't acted on the hedge funds.
1846120	1852626	We've shown how you can raise over a billion pounds as part of our £2.5 billion Time to Care Fund for the NHS.
1852926	1859052	It'll hire 20,000 more nurses, 8,000 more doctors, 5,000 more care workers and 3,000 more midwives.
1859032	1863098	You have to ask yourself at home, why won't David Cameron act on those hedge funds?
1863339	1865202	They fund his party, he won't act.
1865362	1869348	You need leadership that will stand up and act to tackle taxable... David Cameron... Once again, he's wrong.
1869408	1877140	Just this week, we've introduced a diverted profits tax to go after these companies that make money in Britain and don't pay tax in Britain.
1877160	1879143	But here's what Ed Miliband isn't telling you.
1879444	1886254	Because he doesn't support any of the spending reductions and efficiencies we've had to make, he wants to make a very big cut.
1886234	1895694	He wants to put up taxes and cut your pay, going into your monthly pay slip at the end of the month and taking your money out because he thinks he can spend that money better than you.
1895734	1901627	That would be a great mistake for our country.
1901607	1910504	It's really ironic, isn't it, hearing Nick Clegg and David Cameron argue when they've been hand-in-glove imposing austerity on the people of this country for the last five years.
1910804	1916215	David said in his opening remarks that everybody apart from him had been proved wrong over the past five years.
1916235	1917557	That's actually not the case.
1917537	1922470	David Cameron has missed his own borrowing targets by £150 billion.
1922891	1926019	His policies are pushing children into poverty.
1926039	1931413	There's a million additional children estimated to be going to be living in poverty in this country by 2020.
1931453	1933037	That is not right.
1933057	1934601	So what I want to do, I back Ed,
1934581	1937045	on raising the top rate of tax.
1937065	1941052	I also want to see us invest in the future of our children, not in nuclear weapons.
1941092	1942395	But I take a very clear view.
1942755	1946161	This country cannot afford more cuts in the next Parliament.
1946201	1950008	We need to see spending rise so that we can invest in the things that matter for us.
1949988	1958785	I'm sorry, I'm hearing half the panel saying that we have no economic problems with debt at all, and the other half of the panel saying that they've been prudent in government.
1958805	1965077	Look, there's no question that spending got completely out of control under Labour, and there are many that thought this coalition
1965057	1966378	would bring it back under control.
1966799	1970081	We have doubled the national debt in the course of the last five years.
1970362	1976647	Our debt repayment is bigger than our annual defence budget, and that's with interest rates close to zero.
1976907	1983894	We have a massive problem here, and it seems to me that nobody's prepared to admit that what we've done is we've maxed out the credit cards.
1984194	1989218	Yes, there's growth in the economy, but actually, at some point, we've got a dreadful debt repayment problem.
1989459	1994423	We've got to get real, and we can cut budgets like foreign aid with, I think, popular public support.
1994403	1996161	Let's turn that to Nick Clegg.
1996613	2003143	Well, I don't actually think making the poorest on the other side of the planet poorer still is necessarily the best solution to our problems.
2003183	2008511	But, look, it comes back to the simple issue of how do you balance the books but do it fairly?
2008852	2014340	I don't believe, unlike David Cameron and George Osborne, that you do it by just letting the very richest off scot-free.
2014380	2018226	Their plans don't involve a single extra contribution through the tax system.
2018486	2023995	I don't equally think it is fair to do what the Labour Party want to do, which is actually to increase borrowing.
2024035	2025557	That doesn't help the future generation.
2025537	2026940	Let's put that directly to Ed Miliband.
2026960	2031950	The way that you've done it so far, you've been balancing the books on the backs of the poor.
2031970	2034635	79,000... No, we've actually done it in a balanced way.
2034655	2035918	79,000 people...
2035958	2036839	The books aren't balanced.
2036860	2037601	We've got a £90 billion deficit.
2037621	2038042	79,000...
2038062	2039124	I mean, what's going on here?
2039144	2040747	Can we get real, please?
2041028	2041749	The deficit's halved.
2041769	2042591	The deficit's halved.
2042611	2043052	79,000 people...
2043072	2044976	It's doubled!
2045056	2046178	Thank you, Ed Miliband.
2046158	2051407	30% of young people in my constituency are unemployed.
2051507	2055895	I just want to say to people at home, you're going to hear a lot of scaremongering tonight from Nick Clegg and from David Cameron.
2056255	2057798	That's because they're scared you're going to kick them out.
2058579	2060803	Now look, I think there's a big decision for our country.
2061184	2064149	David Cameron wants to double the cuts in spending next year.
2064209	2066373	At home, you've got to make a decision.
2066613	2068977	Is that really a balanced plan?
2068957	2072685	I think that would put at risk the NHS, which has gone backwards under David Cameron.
2073005	2081342	I think it's much better to have a fair plan which says those with the broadest shoulders should bear the greatest burden, and we will make reductions in spending in order to balance the books.
2081362	2081703	Thank you.
2081723	2082344	Natalie Bennett.
2082364	2084148	There's been two issues covered here.
2084508	2086813	One is the issue of the debt.
2086793	2094780	And it's worth saying that over the past 100 years, about half of it, Britain ran a higher debt-to-GDP ratio, and no-one worried about it very much.
2095261	2097743	Because the question you have to ask is, why are you borrowing?
2098103	2111255	If you're borrowing, say, to build the new council and homes for social rent that we so desperately need, you know you're going to get a return far into the future if, as we want to, you end right to buy that asset is there for the future, for future generations.
2112076	2114438	And the second point about the nature of the cuts,
2115093	2119579	This has been borne overwhelmingly by the most vulnerable in this society.
2120340	2121281	The bedroom tax.
2121842	2125726	Two-thirds of the households affected by that have at least one disabled person in them.
2126327	2127609	Independent Living Fund.
2128069	2133556	18,000 of the most disabled people, the most vulnerable people in our society, their support slashed away.
2133616	2137061	We have to be a humane, fair, decent society.
2137361	2138803	We have to support the most vulnerable.
2139043	2139924	Natalie Bennett, thank you.
2139944	2140425	David Cameron.
2140405	2149982	The truth about this is we have cut the deficit in half, we need to clear the rest of it and we will do that in the coming years but only if we stick to the plan and the plan that is working.
2150002	2154530	But it is worth remembering as we debate cuts, why did these cuts have to happen?
2154590	2155933	What is the truth about cuts?
2156394	2157756	I have got the truth about cuts
2157736	2166808	here, this is a copy of the letter that Labour left in the Treasury when we arrived in government five years ago, and it says, I'm sorry, we've run out of money.
2167309	2169332	That is the truth of what happened.
2169372	2178664	So when people talk about cuts, we had to make these decisions because the British economy was on the brink, people were worrying about whether we'd be able to pay our debts, and the
2178644	2185272	The brunt of these cuts and the changes we've made, the top 20% have paid more than the reigning 80% put together.
2185653	2187896	But that's what happened when Labour were in power.
2187916	2191941	And my fear is if they got in power, they'd do it all over again.
2192101	2196486	You've increased national debt more in five years than they managed in 13 years.
2196606	2197387	Isn't that the truth?
2197428	2198629	We have cut the deficit.
2198649	2201833	The amount we borrow every year has come down.
2201813	2202454	Thank you.
2202474	2203454	There you go again.
2203515	2208439	You can't talk about the present and you can't talk about the future, so you want to talk about the past.
2208739	2213123	I think people at home will want to know what are we going to do for them in the next five years?
2213403	2214324	Not talking about the past.
2214484	2219209	You backed our spending plans until 2008, it so happens, but let's talk about the future.
2219529	2222311	Let's talk about the choices for working families in the future.
2222792	2227156	Are we going to have fairer taxes so that those with the broader shoulders bear the greatest burden?
2227176	2231820	Are we going to have common-sense reductions in spending or are we going to splash and burn as David...
2231800	2233322	as David Cameron wants to do.
2233382	2234424	Let me talk about the future.
2234444	2236587	We are going to train 3 million more apprentices.
2236607	2239470	We're going to build 200,000 houses for people to buy.
2239791	2244297	We're going to keep on with this reduction in unemployment that sees 2 million more people in work.
2244638	2248343	But we won't do it if we go back to the debt, the welfare, the spending and the taxes.
2248663	2250686	David Cameron, thank you.
2250726	2251547	Nigel Farage.
2251527	2252028	cut the deficit.
2252048	2253531	You have said what you are going to do and that is fine.
2253812	2256698	The question we started off with, how can they believe your promises?
2256998	2259864	You have failed in this government to eliminate the deficit.
2259905	2260626	That was your promise.
2260847	2262089	It is running at £90 billion.
2262149	2266238	Tell Johnny who asked the question, what are you going to cut?
2266298	2272050	We are going to find £1 out of every 100 that the government spends and save that in each of the next two years.
2272030	2281025	We've done it for five years, and if we do it for two more, combined with the extra taxes in terms of tax avoidance and tax evasion, we will eliminate the deficit.
2281045	2286874	But we'll do it without reaching into working people's pockets and taking their money, which is what Ed Miliband is recommending.
2286894	2289398	Let me put the point on the size of the deficit to Leanne Wood.
2289378	2294706	The deficit can be cut, but setting arbitrary deadlines is irresponsible.
2295347	2297591	Labour have voted for more austerity.
2297631	2303560	They voted for the austerity charter, which means another £30 billion worth of cuts.
2303580	2310331	And in the valleys where I live, we've yet to recover from the recession before last, let alone this one.
2310391	2313175	And your party, Ed, represents
2313155	2316200	many areas of Wales at all different levels.
2316501	2326739	Do you accept that you've failed people in Wales because we represent some of the poorest communities in the whole of the EU and your party is presiding over those communities?
2327079	2333070	No I don't Leanne and let me tell you about the differences between me and David Cameron because you've raised this point and it is an important point.
2333050	2337916	He refuses to have a mansion tax on the most expensive homes above £2 million to fund the NHS.
2337976	2339577	Instead, he chooses to keep the bedroom tax.
2340098	2341359	I'll have a mansion tax.
2341660	2345024	I'll also have a banker's bonus tax, put our young people back to work.
2345384	2359480	I will make fair choices, much fairer choices than him, and he wants to go much further on the deficit, he wants to go much further on spending cuts, and that will mean not just that we balance the books, but go further, and that will mean a crushing impact on public services.
2359460	2361243	And that's the choice for working girls.
2361463	2362885	Thank you, Nicola Sturgeon.
2362945	2369415	Our funding has been disadvantaged in Wales since 1978, when the Barnett formula was first invented.
2369755	2374502	When your party was in power and had an opportunity to sort that out, you didn't do it.
2374883	2375263	Thank you.
2375283	2380511	We deserve an additional £1.2 billion in Wales to take us up to parity with Scotland.
2380952	2383956	If you get into government, will you give £1.2 billion to Wales?
2384016	2387762	Let's just bring in Nigel Farage on that point, and then I'll come to Nicola Sturgeon.
2387742	2393789	I mean, the Welsh negotiated a very bad deal back in 1978, and the canny Scots negotiated a very good deal.
2394430	2407646	But this all has to be rebalanced, because, frankly, English taxpayers are a bit cheesed off with so much of their money going over Hadrian's Wall, giving people no prescription charges and no university tuition, whilst in England they're charged.
2407666	2413753	So there needs to be a rebalancing, and in the future, Scotland should receive less money per capita than it currently does.
2413813	2414374	That would be fair.
2414354	2423248	The Canny Scots have paid more tax per head of population to the Treasury in every single year for the last 34 years, that is the reality.
2423288	2435907	The question for Ed Miliband, Ed talks the language of anti-austerity but it is only a few weeks since Ed Miliband tripped through the lobbies of the House of Commons with Nick Clegg and David Cameron to vote for £30 billion of cuts over
2435887	2437048	the next two years.
2437349	2438710	I take a different view to that.
2438870	2442114	I don't believe you can simply cut your way out of deficit.
2442134	2443555	I think David Cameron has proved that.
2443575	2445938	He's missed all of his borrowing targets.
2445958	2449342	We need to invest and grow our way out of the deficit.
2449362	2453806	We've got experts saying that austerity has held back economic growth.
2453826	2459673	So let's have spending increases, modest spending increases, that allow us to invest in the things that matter.
2459853	2462676	We'll come back directly to Nicola Sturgeon.
2462716	2465539	Why did you vote for £30 billion of cuts, Ed?
2465519	2474775	that wasn't what the vote was for, in fact just two weeks ago we had a vote against Tory authority, your SNP MPs didn't turn up.
2474875	2480845	Let me just say to you Nicola, you've got a plan to cut six
2480825	2487092	billion pounds in Scotland for fiscal autonomy plans, and you need to explain what that will mean for the people of Scotland.
2487312	2491156	The reality is the SNP can't do just the same as Tory does.
2491176	2495761	On the point of the anti-austerity motion that Ed Miliband talks about...
2495902	2496662	Thank you, Nicola Sturgeon.
2496682	2498024	Nicola Sturgeon is absolutely right.
2498604	2504571	You have a choice in the two largest parties here between austerity heavy and austerity light.
2504551	2513303	and I think we need to, we've been talking, David Cameron's been talking a lot about the jobs he's created and let's think about the state of employment in Britain today.
2513363	2519211	One in five workers, more than 20% of workers is on less than a living wage.
2521074	2528324	People have been forced into self-employment not by choice because there's nothing else, 80% of people in self-employment are living in poverty.
2528725	2528905	We've
2536799	2539322	Austerity heavy or austerity light, Nick Flagg?
2539342	2540183	Well, just back to Johnny.
2540203	2542826	Look, of course you need to deal with debts and deficit.
2542846	2550275	If you don't, you simply make Johnny's generation and our kids and our grandkids pick up the sort of... ..pick up the bill for this generation's mistakes.
2550476	2551957	It's how do you do it?
2551978	2553599	And you've basically got the following option.
2553620	2558085	You either borrow too much money, which is Labour's plan, or you cut too much, which is the Conservatives' plan.
2558125	2562250	And when you cut, of course you do need to make savings, and no-one should deny that.
2562230	2563812	But it's very important why you do it.
2563832	2569960	And the difference between David Cameron and myself is, I believe you need to make the necessary cuts because you have to.
2570341	2575468	George Osborne and David Cameron make much further cuts than is needed because they want to.
2575568	2576990	And that's a huge difference.
2577010	2578192	That is just simply wrong.
2578292	2580795	What we've had is a balanced plan that's put more money
2580775	2581957	then don't depart from it.
2581977	2588987	It's also put more burden on some of the richest people, for instance, through having a stamp duty on expensive properties.
2589208	2595618	But what I'm hearing in this debate is that whereas I want to save one out of every £100 the government spends... Where do you...?
2595638	2606294	..to not put up taxes, what I'm hearing is more debt and more taxes, more debt and more taxes, a lot more debt and more taxes, some more debt and more taxes... May I ask a direct question to David Cameron?
2606334	2607355	..and definitely more debt and more taxes.
2607375	2608277	May I ask a direct question to David Cameron?
2608297	2609078	You're proposing, David...
2609058	2613330	You're proposing an additional £12 billion in welfare cuts.
2613350	2615255	Where are those cuts going to fall?
2615275	2616820	Who is going to pay the price of those cuts?
2616840	2624080	In the last Parliament, Nicola, we found £21 billion of savings in welfare because everybody knows that welfare
2624060	2626664	was overblown and needed to be properly dealt with.
2626724	2629628	Now, what is the alternative to making reductions on welfare?
2629929	2632372	It is putting up taxes and cutting people's pay.
2632392	2633053	But let's explain...
2633073	2635677	I don't want to see that happen, and that is what happened under the last Labour government.
2635697	2636378	Let's explain what that means.
2636398	2643989	One million people on disability benefit across the UK are going to lose £1,100 of their benefit.
2644009	2646333	That's not the kind of economic plan I want.
2646493	2650118	I want an economic plan that gets the deficit down but protects the vulnerable.
2650098	2653304	as I say, I think we should reprioritise government spending.
