start	end	text
289717	296106	But the Institute of Fiscal Studies today has been looking at all three parties, their views on these and other matters.
296086	301011	They say that 70% of people will benefit from our local income tax proposals.
301412	304375	The big winners, let's be honest about this, will be pensioners.
304435	308079	Six million pensioners will be taken out of local tax altogether.
308379	311543	But there will be losers, and we've been quite honest with people.
312023	319992	You've got two parties on offer at this election, Labour and Conservative, applying different forms of sticking plaster to council tax.
320573	322735	We say you've got to do something about the wound.
322715	323777	you've got to heal the wound.
324117	330488	And at least we've been honest enough, and I think brave enough, to come forward with a new local tax proposal.
330668	341026	We argue it's favour, it's fairer, but we don't try and pretend, whatever system you have, that some people will be better off as a result, others will be worse off, but the vast majority will be better off.
341046	344672	But you hit people on modest incomes, couples on modest incomes, quite hard.
344652	347636	The average... Is it a way to go into an election?
347656	350019	25% of the population are going to pay more tax?
350039	353283	75% unaffected or better off.
353363	355265	But do remember, it is part of the package.
355465	367119	It is also related, going back to the first question, to what many of those households also gain in terms of if they have students at university, no fees, if they have elderly parents, help that is not available at the moment.
367260	368181	It is a deal.
368201	370103	The lady with spectacles.
370623	377493	If you went onto your website and I worked out, in my area, a Band D property, double income, would be £33,000.
377814	379937	You've only got to earn that and then you would pay more.
380298	384464	That is not a lot of money in the South East when you're already saddled with high mortgages.
384924	391815	No, as I say, the typical figure...
391835	394639	APPLAUSE ..£33,000 is an awful lot less than £42,000.
394872	400797	Now, 42 is the typical figure for across the country as a whole, and this has been looked at by outside experts.
400817	402038	But what about in the South East?
402138	406002	The ladies from the South East, the economics of the South East are different.
406222	408484	What percentage of people in the South East will pay higher tax?
408504	410546	It varies from one local authority area to another.
410566	413308	Of course, but on average in the South East as a whole?
413328	419354	Well, the average figure for the country as a whole is £450 savings per household.
419374	420975	But you're right to look at our website.
420995	424238	That's why we've made all this available, and I'd encourage people to watch it.
424218	424679	Mr. Kennedy.
424699	425160	Yes, I do.
425200	425922	Let's make your point again.
425942	430492	Ordinary families are going to have to pay a lot more, and that's an awful lot more families than you're saying.
430692	432817	No, it's a quarter of households.
432857	434180	Now, that is the official figure.
434200	437667	In the whole country, if you're in the Outer Hebrides, I can believe you probably pay less.
438208	439130	No, it's not.
439150	441315	Have you worked out the geographical effect of this, Mr. Kennedy?
441295	443778	It's all detailed on the website.
444238	445260	Can you give me the answer?
445280	451206	I have the south-east income figure for you, which is the one you can base it on.
451267	455311	The average salary in the south-east is an awful lot lower than people imagine.
455411	457454	It's £27,000 a year.
457874	458735	The woman here.
458755	469007	By charging a higher rate of income tax on higher salaries,
470776	471257	No?
471277	471657	Done?
471797	472599	OK, come to you instead.
473039	473680	Come back to you later.
473921	478347	Keeping with the theme you started off with, congratulations, you've just had your first child.
478427	479048	Thank you.
479068	489463	Are you aware that a CBBC survey of children found that 95% of them state that they've suffered bullying in our school system?
490044	494691	And would you support the idea of a national anti-bullying centre for children?
494992	496394	Well, that's a different question.
496414	497295	Do you want to answer that briefly?
497336	500020	What I'd say, the bullying problem is a terrible problem.
500280	502103	You need more playground supervision.
502503	504346	You need more involvement of the parents.
504787	508873	I think there's no compulsory set-up inside our school system.
509153	510255	It's left down to the heads.
510275	513921	Hold on, let's not go to that, because I want to stick on the question you were asked originally.
514001	515122	Anybody else got a point on that?
515143	516465	Yes, the woman there.
517045	523395	Do you think another percentage tax on our earnings could possibly put people off earning a higher salary?
523882	525844	No, I don't think it will, in all honesty.
525905	534896	Nobody's talking about a return to the days in the 1970s in this country when the top income earners were on 90 plus, 95% plus levels of tax.
534916	535637	That was crazy.
535657	539181	That caused a brain drain, a loss of talent and money to the country.
539642	546430	And do remember that the people you're talking about here, those top rate taxpayers, 1% of people,
546410	549055	They've got children that they want to put through university.
549215	551420	They've got elderly parents that they're caring about.
552121	556069	They benefit from the wider policies that we're putting forward.
556089	557592	So I think it's a fairer system.
557812	562782	There must be something wrong, surely, that after eight years of a Labour government, and let's face it,
562762	566388	They've had a pretty benign economic backdrop over those eight years.
566849	578730	The poorest people in our society, with direct and indirect tax, now pay, still pay, a higher proportion of their household income in tax than do the very top earners.
579031	582597	Now, I don't think that's a fair society.
582617	582677	OK.
584969	586194	We'll move on to another question.
586214	587982	Daniel Shaik, please.
588464	589146	Daniel Shaik.
589930	594810	If you were to go ahead with plans to withdraw British troops from Iraq, how would you guarantee the security of Iraqis?
595297	597179	First of all, yes, we are the only party...
597480	599422	Your plan is to move out by Christmas?
599462	599882	That's right.
600143	606190	The UN mandate, the current United Nations mandate for the occupying forces expires at the end of this calendar year.
606210	614399	And we have argued, we're the only party arguing this, obviously in the election, that we believe there should now be a phased withdrawal of British troops with that deadline in mind.
614980	620106	I think, obviously, we profoundly disagreed with the decision to go to war in Iraq.
620266	621667	And I think everybody knows that.
621687	623970	We were the only party that opposed it in Parliament.
623950	625092	We are where we are.
625592	631039	We have got 8,000 British service personnel still out there in Iraq.
631320	635365	And I'll tell you what made me angry today, because this issue has been, as you know, in the headlines.
635786	647882	When the Prime Minister said this morning that the published advice of the Attorney General, which had to be absolutely dragged from him, we've been calling for this for the last year and a half, represented a damp squib.
647862	658665	I say to Tony Blair, go and describe these findings as a damp squib to the families of the British service personnel who gave their lives in Iraq, and to the innocent Iraqi citizens who were killed.
663657	670167	The question was how you would guarantee the security of the Iraqis if the elected Iraqi government asked British troops to stay.
670828	675414	Would you pull them out and say, to hell, we are not interested, wash our hands of all this?
675434	684788	I am afraid that amongst the many principled arguments we put forward against the war, it was the fact that one sovereign country, without international
684768	690016	mandate could go and invade another sovereign country and regime change that sovereign country.
690036	693301	We're all pleased to see the back of Saddam, but this was never the way to go about it.
693701	710126	Therefore, it is becoming a sovereign state, it has the right to take its own decisions, and I personally now don't believe, nearly two years and more after the event, that the continuing presence of occupying troops offers the Iraqis a better long-term solution.
710366	711568	I think we should come home.
711548	713511	Of course, Saddam would still be there if you had your way.
713531	714572	Not necessarily so.
714612	736099	The Iraq survey group said, when they looked at the country at the time, that the military, the ethnic breakdown, and the financial circumstances or such, that had he been exposed, had the weapons inspectors been given time, and we'd found out, in Iraq and outside Iraq, he didn't have weapons of mass destruction, his biggest club to maintain his power base would have been gone.
736380	737401	That's the tragedy of the situation.
737421	737902	Do you believe that?
737922	738923	Do you believe he'd have gone?
738903	745517	I think the Iraq survey group, who are closer to this than any of us, said that the conditions were there for an implosion of the regime.
745737	746920	The woman at the back.
746940	748403	You talked about sovereignty.
748423	749886	Do you think sovereignty is absolute?
750427	755578	Do you think whatever someone does to their own people, they're allowed to do that?
755558	761765	Well, I think that under the United Nations Charter, if our country is attacked by another country, we have a right to defend ourselves.
762045	769414	What we don't have a right to do under the United Nations Charter is simply, without UN authority, go into another country and change its government.
769634	774179	Because if we didn't like governments, and there's many around the world we don't do, where do you stop?
774520	779625	Are we going to start a war in Zimbabwe, for example, because Mugabe is a murderous dictator?
779926	781588	Are we going to invade North Korea?
782048	782969	Where does it stop?
783069	784671	The world order breaks down.
786035	791877	We went into Kosovo.
792515	794577	We did, but there was... And you supported that?
794597	796579	We did support the entry into Kosovo.
796659	797960	Isn't that an illogical position?
797980	800662	No, we supported the government's action over Afghanistan.
800983	803665	We're not viewing this from some...
803685	805527	But you said without the United Nations agreement.
805547	806768	There was no United Nations agreement in Kosovo.
806788	812473	Well, the issue about Kosovo was the position of the Russians at the time, and although the Russians couldn't bring themselves to vote for that...
812493	814635	The position of the French on Iraq, exactly the same.
814655	815215	What's the difference?
815235	821781	No, the position was not the same, because the international community was so shattered, not just at Security Council level, but within the UN generally.
821841	822522	OK, you, sir.
822502	831273	So, you're honestly saying that if the Iraqi government come to you at Christmas and say, we need British troops to stay in Iraq, you will just disregard what they say and pull them out?
831293	840885	I'm afraid to say I think the responsibility for a British government at this stage, two years after the event, with the loss of life we've suffered, with the amount of innocent civilians in Iraq, that we have been...
840905	844429	But surely more innocent civilians will die if you pull the troops out.
844709	846832	Well, we don't even...
847272	847733	I have to say to you...
849603	862085	I don't think that will be the case because I think that the occupying troops, the Americans more than the British it has to be said, but the very presence of occupying troops is acting as a force for the insurrectionists within Iraq.
862306	874227	But do remember when you say, wouldn't more Iraqis died, we can't even turn round as a country and say how many innocent Iraqis did die because we've never bothered to do the body count.
874207	888790	When I say not in my name, Mr Blair, it's not just that I disagreed with the government on the policy, I'm ashamed of what the government did in the name of our country.
890288	894112	I do actually agree with you, but what if the UN want people in there?
894373	895034	What are you going to do then?
895054	896415	Are you going to refuse with the UN?
896736	898157	No, not necessarily so.
898458	904665	If there's an international consensus which involves the United Nations, then of course that changes the whole picture at the moment.
904945	910472	But at the moment, the UN mandate for those occupying forces expires at the end of this year.
910772	913335	Now, nobody knows at this stage whether it will be renewed or extended.
913355	914777	Yes, but what if they want peacekeepers in?
914977	916198	We can't answer that.
916218	919502	Therefore, we should be working responsibly to bring our forces home.
919482	923068	I'm talking about peacekeepers, it's a different thing.
923088	923969	That's different completely.
923989	942179	We've always said that actually, instead of having the flag of the United States flying in so much of Iraq, have the flag of the United Nations and have forces particularly drawn from other countries, other than our own and the United States, Muslim forces in particular, from other countries in Iraq.
942199	944342	But not British even wearing blue helmets?
944322	946808	British by all means wearing blue helmets.
946828	947850	That's a very different commitment.
947870	949654	The man up there and then I'll come to you.
949775	955328	If you win the election and George Bush says to you, let's go to war again without the authority of the UN, you will definitely say no?
955608	955989	Correct.
956350	957994	And I've said that to George.
958413	974363	and what's more President Bush knows that because when I met him in London during a state visit a year and a half ago we had this very discussion and I confirmed that was a view and interestingly although we disagreed
974343	985541	Rather revealingly, he remarked to me during that discussion that he'd enjoyed it, although he didn't see eye to eye on Iraq, because, as he put it, you're one of the few guys I'm meeting on this visit that actually doesn't agree with me.
985581	989668	He was only allowed to meet people that were singing from his hymn sheet.
989688	990529	OK. You, sir.
990678	998549	As Mr Kennedy frequently says, the Liberal Democrats were the only party to take a stance against the war, which I was an advocate of.
998930	1002095	Do you feel that you've made enough political capital out of that view?
1002115	1005720	Because when I look at the opinion polls, I quite frankly don't see them changing.
1005760	1007482	I don't see that it's made an impact.
1007502	1014933	I don't see that the public have realised that the Liberal Democrats were on the majority of the public side, yet they don't seem to be voting for you.
1014953	1020381	Do you think that reflects, to a certain extent, the lack of charisma and dynamism you show as a leader?
1020361	1026675	Well, I think that if you look at the level of support... That's all right.
1026695	1029421	You're being much more generous than Michael Howard is about Tony Blair.
1030543	1032588	That's not an insult at all, I can assure you.
1033510	1037639	I think, first of all, if you look at the level of support for the Liberal Democrats, it was a distinctive position.
1037739	1039062	It was taken on principle.
1039042	1056683	and people forget two years on, it was actually quite courageous because popular opinion at that point amongst commentators, political opponents, I was being called Charlie Chamberlain in the House of Commons by Conservatives, betraying a distinct lack of knowledge of history of their own party, incidentally.
1057003	1058084	But we took the stand.
1058705	1060968	Labour support has gone down over Iraq.
1061248	1062870	That support is transferred to us.
1063250	1064712	And in this campaign, sir,
1064692	1069725	We went in at our highest ever level for an election campaign that we've ever fought as a party.
1070106	1073795	And as we speak tonight, we're at a higher level than we've ever achieved.
1073875	1074938	And we're moving up.
1076015	1082863	that you have any opportunity, no matter what anyone claims, that you'll be the real alternative or even, in fact, the national opposition.
1083164	1084685	It's just absolute rubbish.
1084705	1088590	With a week to go, let's see what's going to happen.
1088630	1094097	The one thing people have concluded so far in the campaign is the Conservatives can't win this election.
1094517	1098322	They don't like the idea of Tony Blair back with another three-figure majority.
1098702	1101846	Therefore, what are they going to make their minds up over these next few days?
1102287	1105971	Increasingly, they are looking at us, and it's up to us to make the case.
1106221	1108165	The man there.
1108345	1112994	If there was a hung Parliament and you were offered a coalition... We'll come to that later on, I think.
1113175	1114557	It's about this issue.
1114697	1115719	Can we just hold it?
1116020	1119407	We've got a question about that and I don't want him to go off on that at the moment.
1119487	1120970	You, madam, over there, and then we'll move on.
1121150	1123234	Yes.
1123214	1137247	You mentioned Mr. Bush, and given that you differ on a number of issues with him, you have different views on a number of key issues.
1137769	1141678	So how would that impact relations between Britain and the U.S. if you were to be
1141658	1160463	I don't think that is... Whatever the outcome of our election here, it would be no different from when President Bush defeated Vice President Gore, and you went from a Democrat administration that Prime Minister Blair was very close to, to a Republican one, which at that point we all thought he'd be much further away from.
1160503	1163127	How wrong you can be in your historical judgements.
1163107	1168033	But no, I think we respect our democratic traditions on both sides of the Atlantic.
1168053	1170896	And remember, this is not about anti-Americanism on our part.
1170917	1174160	I had one of the happiest years of my life as a student in the United States.
1174481	1181389	This is about disagreement with an American administration, which, remember, half the citizens of America don't agree with either.
1181710	1182030	All right?
1182050	1183091	Lauren Cox, please.
1183171	1184473	Question from Lauren Cox.
1184825	1192273	what's your views on claims that your policies of free long-term health care for the elderly and abolishing tuition fees are pandering to the middle classes?
1192493	1213414	Well, my view about this is that if you're running a fair society in this country, and if you are taxing that very small percentage at the wealthiest end that bit more, the way in which we achieve a sense that we're in it together in this country, whatever our income or backgrounds or aspirations, is that you spread the benefits right across the board.
1213394	1217663	somebody kindly mentioned about us becoming a family within the last couple of weeks.
1217683	1226501	Now my wife and myself are lucky in the sense that academically we got the opportunity to go to university and we got degrees and that's helped both our lives and careers subsequently.
1226862	1229547	But that same night in that same hospital
1229527	1246724	There were people without, perhaps, university degrees, perhaps not aspiring ever from their backgrounds to have had that opportunity, but they benefit, just as we did, from the clinicians, the consultants, the doctors that, as a society, we've invested in to give that knowledge and that skill base.
1246744	1255874	But isn't Lauren Cox's point that these things are, at present, means-tested, and by making them a universal benefit, you're helping people who can actually afford to pay something towards them.
1255894	1256755	They suddenly won't have to.
1256795	1258116	Is that your point, Lauren?
1258096	1258837	partly.
1259578	1269469	It depends on whether you think that both of those aims could actually be achieved solely by the 50% tax.
1269509	1270390	The figures add up.
1270911	1277498	Tony Blair might disagree with me as he does regularly in the House of Commons about the policy and he is doing something different.
1277578	1280762	What cannot be denied is that the money that comes in
1280742	1284089	more than makes up the money that would go out for those policies.
1284149	1299983	Now, I think it's fairer to treat society on an equal basis, because if we go down the other route, as we are at the moment with pensions, say, more and more means testing, more complexity, more pensioners in genuine need who don't actually get the support that is there for them.
1299963	1315085	Or, worse still, you have an increasingly divided society, where those of us who are that bit better off can increasingly opt towards private provision, and those who are less well off are dependent on a shrinking quality of state support.
1315386	1318010	Now, that is not in any of our long-term interests.
1318070	1320974	But you said in Scotland you were going to abolish these fees, didn't you?
1321074	1321274	Yes.
1321715	1322376	What happened?
1322474	1323616	Well, we abolished the fees.
1323636	1325278	You don't pay for tuition in Scotland.
1325379	1326260	And what happens now?
1326621	1330206	And what happens now is that the rate of application from Scots...
1330226	1330747	Hang on, hang on.
1330767	1331829	What happens financially now?
1331849	1332129	Oh, I see.
1332149	1333992	Well, what happens... Everybody pays... No.
1334093	1335154	..£2,000.
1335355	1336837	You only pay... Graduate tax.
1336857	1338940	It's not a graduate tax, and let me explain why.
1338980	1340202	Let me be quite clear about this.
1340643	1345090	Once your income, beyond graduation, goes above a certain level,
1345070	1353782	you have a £2,000 which kicks in to pay, not for the tuition you received, but it sets up an endowment fund of new money.
1353822	1355965	What's the difference between that and top-up fees or tuition fees?
1355985	1356987	I'll tell you what the difference is.
1357107	1358329	From the point of view of the person who's paying it?
1358349	1361032	If you allow me to answer the question, David, I'll tell you exactly what the difference is.
1361313	1362094	The difference is this.
1362474	1366540	The money doesn't go to the Scottish universities for their tuition costs.
1366861	1374992	It goes to an endowment fund which enables students or potential students from poorer Scottish backgrounds to get the chance to go to university in the first place.
1374972	1376815	I think that's a reasonable payback.
1376835	1377896	Sorry, let's just get this straight.
1377936	1383684	The very poorest still now pay £2,000, whereas before means-tested they'd have paid nothing.
1384365	1385166	Is that true or not?
1385266	1386208	No, it's not true.
1386228	1396322	What we're saying is that if you get your degree, you graduate, you go into the labour market, once you're above a certain level of income, you have a £2,000 contribution to make.
1396302	1398566	over phased installments.
1399007	1407542	That money sets up an endowment fund, it doesn't go to the universities, and it goes to widen the net of poorer students who can come in as the next generation of students.
1407862	1408644	Now I think that's good.
1408884	1413151	And can I come back to what the lady who asked me the question was pointing out about this?
1413492	1414654	What has been the implication?
1414975	1419222	The implication in Scotland, the subsequent events have shown,
1419202	1432255	that the rate of increase of application for Scots wanting to go to Scottish universities is now significantly higher than it is in England and Wales for English and Welsh students wanting to go to English and Welsh universities.
1432275	1442225	And you can't tell me that isn't because people look at the appalling prospect of £12,000, £20,000 worth of debt and say, I can't afford it, my family can't afford it.
1442245	1442945	That's terrible.
1442965	1444947	That's absolutely terrible.
1444967	1445648	Let's move on.
1446725	1449343	Christian, Christian Sanderson, please.
1449509	1456539	If there were to be a hung Parliament next week, would the Liberal Democrats be prepared to go into a coalition with Labour?
1456979	1457059	No.
1457139	1458622	And would they support Tony Blair?
1458642	1458822	No.
1459022	1460945	OK, you've answered my question.
1460965	1461025	No.
1461045	1461365	Hang on.
1461385	1462767	No, there are two questions.
1463088	1465010	The first question was, would you go into a coalition?
1465050	1466693	The second part was...
1466713	1469256	In that coalition, would they support Tony Blair as Prime Minister?
1469376	1470718	But it's answered by the first one.
1470738	1471299	It is, yes.
1471319	1472961	Yeah, all right, well, let me put a supplementary.
1472981	1473242	All right.
1473342	1474043	You don't go into...
1474063	1474604	I know you love this.
1474724	1475385	You don't go...
1475405	1475925	I love this issue.
1475945	1477007	You don't go into a coalition.
1477027	1477508	Correct.
1477528	1479330	Would you support Tony Blair?
1479310	1481272	No, I mean, we wouldn't support Tony Blair.
1481392	1486158	If you have a Parliament where there's no overall majority next time, a government's got to be formed.
1486598	1491023	Now, let's not speculate which party's the biggest single party but without a majority.
1491424	1504338	But that party, which has the first opportunity to form a government, is going to have to conduct itself in Parliament by taking account of opposition parties' viewpoints, also dissenting voices in its own party.
1504719	1507782	Now, I think that's a much healthier way to proceed.
1507762	1529881	than what we've had over the last four years in particular, which is a government with a big majority riding roughshod, not just over opposition opinions, but over the substantial opinions of its own members of Parliament, which is why you get student fees when they said they wouldn't, which is why you get a war in Iraq, which is why they say they're not putting up tax, and then they turn around and increase national insurance.
1530201	1534785	No wonder, heavens almighty, people are so cynical about politics in this country.
1536567	1537768	If politicians had to listen a bit more, it would be better.
1537748	1541937	Yes.
1542625	1545248	So if they had a different leader, would the answer still be no?
1545328	1564207	The answer would still be no, because the six years I've been leader of the Liberal Democrats, I'm, the last time I counted, on my third leader of the Conservative Party, and I don't base my political activity by who happens to be leader of the Tory Party, and I'm certainly not going to base my future activity by who may or may not be leader of the Labour Party.
1564527	1569072	I'm confident about myself and about the Liberal Democrats, and the other two can look after themselves.
1569052	1570788	Who would you prefer to have as Prime Minister?
1571070	1571756	Charles Kennedy.
1571938	1573088	Apart from Charles Kennedy.
1580729	1595257	I looked at your map where you said if everybody who was thinking of voting Liberal Democrat voted, this is what the picture of the country would look like.
1595518	1600307	It was 100 short of a majority, so even you don't believe you're going to form the next government, you don't believe you're going to be Prime
1600287	1602070	You don't believe you're going to be the biggest party?
1602150	1613548	What we absolutely acknowledge is that the one thing you've got in British politics is no party, Labour, Conservative or Liberal Democrat, under whatever voting system, can say we speak for the majority.
1613748	1614429	None of us do.
1614750	1616473	We are competing minorities.
1616773	1621921	And we've got a very perverse voting system, which I think is going to throw up a very unpredictable election result.
1621941	1625106	So who emerges as the biggest is anybody's guess right now.
1625126	1626328	OK, you, sir.
1626308	1633180	If Gordon Brown takes over midterm, would you consider a coalition party?
1633660	1642275	No, because I don't think that if you are in the serious business of politics, and whether you agree with me or not in this room or watching this programme,
1642255	1647730	What you do want from your politicians, I think, is a consistency of principle and values.
1648171	1656934	And you can't, by definition in my view, be consistent and principled about your values and your approach if you're willing to shuffle around with them.
1656954	1657716	What do you do in Scotland?
1657696	1672738	In Scotland, the difference is you have a voting system which recognises that in Scotland... Why not jump out of the voting system in Westminster and start doing exactly what you do in Scotland, negotiating, make conditions, do deals, why not?
1672878	1676143	What purpose is the Liberal Democrat Party if you don't do that?
1676123	1677225	if you're in a hung Parliament?
1677305	1679869	Well, I'll try and answer if you stop asking so many questions.
1681130	1689904	The issue is this in Scotland, you have a voting system which does reflect the minority nature of each of the parties and that means there's an obligation on the parties after an election to cooperate.
1690224	1696073	There is no such obligation at Westminster because we've got a thoroughly perverse, unjust voting system.
1696233	1697575	One more brief point from you.
1697555	1699658	I agree with you about the electoral system.
1699678	1705167	So if you did get into government, would you work to bring a proportional representation system in for Britain?
1705308	1706209	You bet I would.
1706570	1707992	And you bet I would.
1708333	1715344	Not just because if we were in a position to do that on our own, we'd have won under the existing system.
1715324	1717769	but that doesn't justify the existing system.
1717789	1718871	So you would do a deal on that?
1719071	1719312	No.
1719953	1721096	We would put forward...
1721116	1723681	I hope that all politicians would recognise something.
1723961	1734362	There's one thing that's a bit more important than the self-interest of our parties, and it is the equal value, whatever constituency, whatever political persuasion they may be,
1734342	1737266	of voters where their vote is concerned.
1737286	1741312	At the moment, too many people's votes are corrupted by having to vote tactically.
1741672	1752126	I want people at this election, and I believe they are, going to go out there and vote for values and principles and a bit of hope in our country.
1752146	1753028	Charles Kennedy, thank you very much indeed.
1753048	1753248	Thank you.
1753268	1753448	Pleasure.
1753468	1753869	Thank you very much.
1753889	1754089	Thank you.
1764802	1766044	All right.
1766064	1766905	All right.
1767045	1773613	Now we hear from the man who took over the leadership of the Conservative Party from Iain Duncan Smith just 18 months ago, Michael Howard.
1783866	1786570	Mr Howard, your first question comes from Gary Horsman, please.
1787931	1792277	If your family were still in the country of their origin, would you let them into the UK?
1799665	1803355	I would do what I do on every question that faces me.
1804317	1805561	I would do what's best for Britain.
1806543	1814805	Now what I think is best for Britain is that we have a system of immigration control which works, which is fair.
1815342	1816845	and which has limits on it.
1817827	1819771	I think that you need those limits.
1820392	1827808	Immigration has increased three times since Mr Blair came to office without anybody being consulted or asked about it.
1828349	1832016	Now, my father came to this country as an economic migrant.
1832036	1833840	He came to do a job.
1833820	1840308	and we would make provision within our limits for people whose skills were needed in this country who come to do jobs.
1840388	1846956	And we'd do that after consulting with the employers' organisations to make sure that we get people with the necessary skills.
1847316	1848678	That's the right thing for Britain.
1849059	1849719	That's what I would do.
1849960	1853884	And it would depend on whether they'd reach the limit that you wanted, whether they got in or not?
1854045	1854525	Yes, it would.
1854906	1855667	So they might not get in?
1855847	1856407	That's possible.
1856528	1857749	Gary Horstman, does that answer your question?
1857769	1858670	We've got to do what's right for Britain.
1858690	1860132	Mr Horstman, does that answer your question?
1860213	1866242	I think the question wasn't necessarily designed to have an answer that I had an opinion about, it's really just opening up the debate.
1866262	1869888	The reason why I asked the question in the first place is because I think there's a lot of posturing about it.
1869908	1880545	It was very interesting the question time a few weeks ago when you added an independent journalist on here, who gave a whole different set of statistics and opinions about what's going on with the immigration debate.
1880565	1884190	I don't think we really get that kind of real debate about immigration going on.
1884210	1885593	I think there's a lot of posturing going on.
1885613	1887115	OK, the man there, can I ask a question?
1887095	1892151	What you're really saying is that the only way in which you would let people into this country is on whether they're good for this country.
1892192	1894599	What about those people who'd be murdered if they went back home?
1894860	1896987	The people who'd be tortured if they went back?
1900814	1908863	that the people of Scotland say, and I've read the Scotsman three times on this subject, that they'd like some of those immigrants up there and this government isn't sending them up there.
1908883	1910665	You aren't even talking about filling that gap.
1911226	1915931	Well, I was in Scotland yesterday actually talking about precisely that, but let me answer your question because it's not the case.
1915951	1916712	What did you say to them?
1916732	1917633	That I would...
1917813	1918233	I said...
1918293	1918994	In Scotland, that is.
1919014	1921357	Right, I said I'd deal with Scotland, but I must deal with the other point as well.
1921377	1923379	Well, you just said you were up in Scotland and you were talking to them.
1923359	1924101	Sure, I was.
1924441	1936667	And what I said was that when, first of all, when we have our point system to decide who comes into the country with the skills that we need, we would give extra points for people who want to go to Scotland if their skills are needed in Scotland.
1936928	1942600	The problem Scotland faces is that a lot of their young people are leaving Scotland.
1942580	1944746	with unlimited immigration, uncontrolled immigration.
1944806	1952767	The reason they are leaving Scotland is because the Scottish economy is doing much less well than the economy of the rest of the country, the rest of the United Kingdom.
1953208	1956477	David, please let me answer the first question the gentleman posed because it is a very important one.
1956818	1958783	We have never said
1958763	1962952	that the only people we'd let in would be people with the skills that are needed in this country.
1962972	1963893	That's not the policy.
1964314	1966379	There would be three groups of people we'd let in.
1966739	1975978	The first are those people whose skills we need, the second are those people who want to come into the country for family reunion, and the third are refugees, genuine refugees,
1975958	1979601	We'd have more genuine refugees come into the country than come in now.
1979902	1988830	The problem now is that we have a very unfair, inhumane system which rewards those people who pay the people smugglers who traffic people across the world.
1989090	1990512	And I want to put an end to that.
1997058	2003704	Do you think if your quota had been reached it would be good for Britain if valuable doctors and nurses were not allowed into the country?
2003954	2013561	Well, I believe that our limit for those with the skills that we need would include proper provision for doctors and nurses who we need to come into the country.
2013581	2015065	But let me say something else about that.
2015446	2016770	We have a problem at the moment.
2017211	2018976	We have a problem because
