start	end	text
224992	239406	I think it's just in terms of foreign policy, you know, are you going to look the other way if there's any military intervention that is needed in that area to support the coalition that are fighting IS?
239588	248486	Well, the coalitions that are dealing with IS in Syria are complex and they're sometimes fighting each other as well.
248987	256382	My whole point is that we have to cut off the funds for IS, cut off the arms for IS, cut off their
256362	280977	publicity as far as we can but also bring about a peace process in Syria by reconvening the Geneva talks including all the neighboring countries as well as Iran but also bring about a constructive dialogue in Libya so that we don't have huge areas of that country with all its oil wealth underneath it ungoverned and a prey for this kind of thing.
281177	282960	There are desperate people in Libya
282940	284322	living in refugee camps.
284643	289492	Let's give them something positive and some hope by bringing about stability in that country.
289552	301573	It's up to all of us to engage with that because if there is ungoverned spaces around the world then actually everybody's under threat.
301553	305969	The horrific events in Manchester are not the first time this nation has faced terrorism.
306972	310425	You and two of your senior colleagues openly supported the IRA.
311328	313656	How can we really trust you in stopping terrorism?
315053	319037	I wanted dialogue in Northern Ireland during the 1970s and 1980s.
319117	327667	I did make contact with Sinn Féin when they were not allowed to travel, their leadership was not allowed to travel to Britain, for example.
327687	329669	I wanted there to be a process.
330169	342883	And that peace process came about by the actions of people such as John Hume, such as Gerry Adams, such as David Trimble, who eventually brought about the ceasefires with
342863	347087	both governments, both the Conservative and later with the Tony Blair-led Labour government.
347107	355436	And that brought about the Good Friday Agreement, which respects all the historical traditions of Ireland, which is obviously fundamental to bringing about peace.
355776	361502	And I think we should all be pleased that we've achieved a great deal through the Good Friday Agreement.
361522	362123	And do you know what?
362543	371993	That Good Friday process, recognising those differences, has become a bit of a model for peace processes around the world, where people who were
372867	383609	not talking to each other, worse than that, now travel the world together in order to promote peace and dialogue in the Middle East, in Colombia and in the past in South Africa.
383629	385733	I think we should be pleased about those achievements.
385753	389380	Is it worth clarifying for Callum, did you vote for the Good Friday Agreement?
389561	390302	Yes I did.
390856	392540	Absolutely.
393322	394586	Let's talk about something.
394967	397794	Callum talks about can we trust you on stopping terrorist threats.
397814	398917	Let's talk about something practical.
399478	400441	Armed police officers.
400922	402787	Do you think there should be fewer?
402887	404471	Do you think there should be more?
404672	405053	The same?
405334	405895	None?
405875	411181	I think there should be what is necessary in order to save and protect life.
411762	414105	I want to live in a society that is safe and secure.
414505	417308	Ideally, nobody wants to see armed police officers anywhere.
417649	421734	The reality is, at the moment, they are there, and they have been necessary.
421754	423095	Just a quick comment, Callum.
423115	426059	With all due respect, Mr Corbyn, you didn't actually answer my question.
427260	429703	You have openly supported the IRA in the past.
430163	431205	And I can give you an example.
431886	435730	Attending a commemoration for the eight IRA men who were killed at Lochgoll,
436857	439922	Now, in your words, it was to honour them.
439942	443569	Maybe you can share with the electorate why those IRA men were actually killed.
444310	452345	The commemoration I think you're referring to was a meeting I was at in London where there was a period of silence for everyone who had died in Northern Ireland.
454008	457093	Mr Corbyn, the event was actually to commemorate
457985	459387	The people who were killed in Lough Gale.
459767	465553	The reason they were killed in Lough Gale was they were on their way to kill British policemen.
465714	472401	The contribution I made to that meeting was to call for a peace and dialogue process in Northern Ireland.
472801	487738	It's only by dialogue and process we brought about the peace in Northern Ireland and I think that is a good thing and I think going forward we need to make sure that in the Brexit negotiations there is no return to any kind of hard border between Northern Ireland and the Republic.
487718	488980	OK, thank you, Callum.
489000	489501	John Dare.
490082	490302	John.
490903	495450	Mr Corbyn, like many voters, I approve of many of the policies in your manifesto.
495470	500578	The problem I have is that I don't see you as someone who could effectively run this country.
501039	503803	How can you convince me that you're the man for the job?
504526	520752	We wrote this manifesto, which I'm glad you approve of, by consensus within the Labour Party and our affiliated groups and organisations and from the contribution of hundreds of non-affiliated political groups who have very important views to communicate to us.
521613	523817	We put those forward.
524540	526803	In government, we will carry this manifesto out.
526903	529587	This manifesto is about investing in our future.
529707	543527	It is about investing in our young people for the future, so that we don't have supersized classrooms, we don't have massive waiting lists in hospitals, we don't have a million people waiting for social care, we don't have thousands of people sleeping on our streets.
543988	545510	The choice is quite clearly there.
545750	551138	This manifesto, investing for the future, taxing more, a bit,
551118	568596	for corporation tax and for the very wealthiest, 95% will pay no more, or you can go down the road of continuing austerity, continuing cuts in all areas of public expenditure and an ever-widening gap between the richest and the poorest in our society.
569117	578307	I am very proud of this manifesto, proud to lead this party, and you know what, I'll be very proud to put this manifesto into action by legislation and by government.
578867	580669	And I'm looking forward to the chance of doing it.
581577	588670	Mr Corbyn, John's question was actually, he likes the manifesto, but it was your own leadership he was questioning.
588690	589671	Could you just address that to John Corbyn?
589691	594300	Well I'm sure when John and I get to know each other we'll get along fine and we'll get to like each other, I'm sure we will.
594760	598868	John, people have perceptions about each other, but do you know what?
598968	600210	In life,
600190	601752	I meet lots of people.
602293	606539	Some I agree with, some I disagree with, some I profoundly disagree with.
606900	608763	But I always want to get to know them.
609163	613009	Because everybody I meet, and everybody you meet, knows something we don't know.
613069	620220	You should never be so high and mighty you can't listen to somebody else and learn something from them.
620480	624466	To me, leadership is as much about using this as using this.
628653	628893	OK, Roxanne.
628913	629334	Moving on to Roxanne.
629354	629674	Where's Roxanne?
630295	643070	Hi Mr Colin, I'd like to know for people like myself who voted to leave the European Union and have voted Labour in the past, how are you planning to deal with immigration?
643110	646274	The Conservatives have pledged a number, why won't you?
646334	657147	When we leave the European Union we accept the results of the referendum, it's taken place, it's happened, we accept it.
657751	664847	The priority has to be negotiating tariff-free trade access to the European market to protect jobs in this country.
665428	666169	That we will do.
666230	671742	It also has to be about the future relationship with Europe because they are, after all, our very close neighbours.
672503	676452	On the issue you mentioned of immigration, the free movement
676432	681823	is implicit in membership of the European Union, it obviously stops when we leave the European Union.
682324	693506	In the future, there has to be managed migration and it has to be based on the needs of this country and our economy and of the rights of family reunion.
693727	696432	I'm not going to stand here and put a figure
696698	701709	Our Prime Minister has done that now in the third election running and has got nowhere near meeting that figure.
702270	714838	I would say we have to have managed migration, we have to have protection of EU nationals living here just as much as there should be protection of British nationals of which there are very many living in other parts of Europe.
714858	716462	But we should also remember
716729	724717	And if people hadn't migrated to this country, we would have a much worse health service, education system, and transport system than we have.
724978	729663	The contribution that's made to your living standards and mine by people who have come here is huge.
729883	731104	But I'll tell you what will change.
731405	745099	We will not allow companies to bring in whole groups of very low-paid workers in order to undercut often fairly low-paid workers in this country, thus destroying their working conditions.
745079	748888	And so that is part of that managed process.
748968	754440	At the moment we have some disgraceful undercutting and we have huge impacts on different communities.
754681	760253	The other point I just make in finality on this, go and see Faisal's moving his hands, is that
760402	773553	We would also reinstate something that Gordon Brown introduced when he was Prime Minister, which was an impact fund for communities that had had an influx of new residents and needed support on vital local services.
773814	775879	And so we accept the result.
775859	780948	We negotiate with Europe, we have a good relationship with Europe, and we manage our own future.
781028	786377	To just help Roxanne out here, you won't give a number, but the current net figure is £248,000.
787038	787318	Higher?
787539	787839	Lower?
787859	789061	The same?
789722	794831	I would have thought, under a managed migration system, it certainly wouldn't go up any more.
794851	795572	It would probably
795552	811633	probably, but I don't want to be held to this, come down, that's a probability, but I would say we have to recognise that we do have serious skill shortages in this country because we have not invested enough in education and training for a very long time in this country.
811673	816700	We need to turn that around.
817608	819010	Hi, hello.
819411	821134	Hi Miranda, how are you doing?
821154	826843	By contrast, I'm a Remain voter and I feel that the Labour response to Brexit has been lacklustre.
827724	833573	I don't really see a big difference between the Tory and Labour responses, but it's a really big issue for me.
834415	839042	Can you tell me why I should vote Labour instead of Lib Dem as part of the 48%?
839630	844336	because we have to accept the reality of the result of the referendum.
844876	845417	It happened.
845477	846759	It was a democratic choice.
847159	851344	More people voted in that than any other recorded vote in our history.
851645	852886	And so it's there.
852906	853487	It's a decision.
854328	857171	That doesn't mean we're leaving the European Union.
857191	859674	It doesn't mean we're leaving Europe as a continent.
859694	862758	It's still there, obviously, and we're going to have to have a relationship with it.
863239	867544	I've said, in answer to our friend over there, I said that
867524	872070	We would guarantee the rights of European Union nationals in Britain to remain here.
872310	878799	And indeed, within days of the referendum, Andy Burnham, who was then our shadow Home Secretary, proposed that resolution in the House of Commons.
878819	884366	And it was, in fact, carried by a huge majority, because the Conservatives chose not to take part.
884786	886769	There's going to be a relationship with Europe.
887129	890333	Our universities must have a close relationship with Europe.
890634	896181	We will defend working rights, such as working time directive, paternal leave, maternity leave.
896161	899485	all those very important things we've gained from the European Union.
899666	911081	We'll protect those in the future and we will also remain part of a number of very important agencies such as policing and intelligence sharing as well as environmental protocols.
911181	915747	It's no good one side of a sea polluting it and the other side not.
915787	917950	You've both got to agree not to pollute the sea.
917970	919973	You have to work together to achieve things.
919993	921595	So what I say to you is
922216	923157	The result is there.
923197	924039	It happened.
924780	929407	Let's build a sensible, good, tariff-free trade relationship with Europe.
929427	936377	Every car that's made in Britain or made, most of the cars that are made in Germany, the parts come from both sides of the channel.
936577	938019	You could say the same with aircraft.
938200	941404	You could say the same with an awful lot of other manufacturing industry.
941745	943888	That's going to carry on, and it will have to carry on.
944168	946852	Otherwise, we'll destroy our own manufacturing industry.
946872	948595	But I'll tell you what we won't do.
948575	956865	We won't threaten Europe with turning this country into a sort of corporate tax haven with low tax, low wages and low investment.
957145	972203	We want high wage, high investment, growing economy with good relations with our neighbours and indeed of course with the rest of the world.
972571	980899	I'm a proud Mancunian and a small business owner brought up in a Labour voting household by salt-of-the-earth parents who've gave me their best.
982080	1001278	Why have you made it impossible for me to vote Labour in this election with your ruthless, short-sighted policies such as 26% corporation tax, the abolishment of zero-hour contracts, £10 an hour minimum wage, and now you want to put VAT on my children's school fees?
1008413	1011357	Corporation tax was 28% in 2010.
1011998	1016885	This government has reduced it and proposes to reduce it further.
1017826	1019709	We're going to put it back up to 26%.
1021051	1021832	And why are we doing that?
1022613	1028001	Because this country is badly divided between the richest and the poorest.
1028622	1034069	You put corporate tax and tax at the top end down, the division gets greater.
1034570	1035872	Are you happy
1035852	1043022	that so many of our children are going to school with supersized classes, so many of our children are going to school hungry.
1043502	1049670	Are you happy with so many people waiting for hospital operations, a million waiting for social care?
1050411	1053375	You don't address these problems by ignoring them.
1053816	1062147	I appeal to you, as obviously a traditional person who supported our party, recognise that we're all better off
1062970	1064512	when everybody is better off.
1065013	1069078	And your children want to get a home of their own in the future.
1069478	1074084	If we build the homes for them, both to rent as well as to buy, then they've got a better chance.
1074525	1077488	Your children, I'm sure, would like to go to university.
1077889	1086520	I do not believe we should charge fees for our students to go to universities because we all benefit from them graduating and becoming well-qualified citizens.
1086760	1090024	So what we're proposing in this manifesto is
1090004	1100645	transformational because for the first time for many years we're saying this younger generation should not be worse off than we are or ones that went before.
1100806	1102108	They should actually be better off.
1102168	1105215	This is about rejigging the way that we run our economy.
1105375	1108401	But I also say to anyone running a small business
1109613	1114041	I work with small businesses, I talk to them, I listen very carefully to what they have to say.
1114242	1121796	They are often very badly exploited by much bigger business who delay on payments, often don't pay at all and force them out of business.
1122036	1129591	We want a society and an economy that invests and a legal system that protects those that are working really hard.
1129951	1131975	Surely a £10 an hour
1131955	1143765	minimum wage, a living wage, a real living wage by 2020 would mean we actually spend probably a bit less on working tax credits, but it would also make an awful lot of people a lot better off.
1143825	1144266	And do you know what?
1144406	1146467	They'd spend the money in the local economy.
1146568	1148890	It would be something that would be good for all of us.
1149130	1150671	I appeal to you, think again.
1151071	1153193	How did we get our welfare state in Britain?
1153413	1155095	How do we get our National Health Service?
1155115	1161000	We got it because the Labour Party was bold enough in the post-war period to invest in the future.
1160980	1162662	Our Labour government will do the same.
1162782	1169450	We're just trying to get one more... David Gerrard.
1169470	1169891	David, please, David.
1169911	1169971	Hi.
1169991	1170171	This way.
1170191	1176599	Given your long-standing support for nuclear disarmament, would you be prepared to use the nuclear deterrent, and if so, in what circumstances?
1178301	1182786	I want to live in a world that's free of the danger of a nuclear holocaust.
1183487	1187832	Any nuclear weapon used anywhere in the world is a disaster for all of us.
1187930	1198671	And I've spent my life working with peace organisations, working with the United Nations over the Nuclear Non-Proliferation Treaty in order to bring about global disarmament.
1199172	1205044	I would see my responsibility as our Prime Minister to contribute to a world of peace in the future.
1205227	1222769	That means being very serious about the dangers, very serious about promoting what China is trying to achieve in Korea with the six-party talks, be very serious in what President Obama achieved with his agreement with Iran, but also look at the other threats that we face as well.
1223309	1225051	Cyber attacks are very serious.
1225232	1230458	We saw that with the attack on our National Health Service only a couple of weeks ago.
1230438	1234990	Random acts of terror, such as we saw in Manchester, are a real threat as well.
1235631	1242950	We have to defend our way of life, our society and our country, by an intelligent engagement with the rest of the world.
1243552	1247502	And I want to bring about our contribution to a more peaceful world.
1247482	1257414	Can I just keep to the practical implication of David's question, which is in 11 days' time you could be Prime Minister and you would have to write those letters of last resort to the Trident submarine commanders.
1257514	1258315	Are you going to write those letters?
1258335	1265323	I will write the appropriate letter to our commanders, who are obviously very responsible, very loyal naval officers.
1266024	1270830	OK. Well, that brings us to the end of our first question and answer session of the evening.
1270890	1272212	Thank you very much, Mr Corbyn.
1275235	1275435	Thank you.
1275455	1275936	And thank you very much.
1280843	1307880	Coming next, Mr. Corbyn, head-to-head with Jeremy Paxman.
1315319	1319024	Jeremy Corbyn, in 11 days' time you might be Prime Minister.
1319164	1321467	People are entitled to know about you, aren't they?
1321788	1322829	Yes.
1323169	1324491	I'm looking forward to it as well.
1324631	1324872	Good.
1325593	1332402	Are you frustrated that so many of your core ideas, your basic principles, didn't make it into this manifesto?
1332922	1334324	Oh, come on, this is a really good matter.
1334344	1335446	I'm glad you got it, by the way.
1335846	1336728	It's a really good...
1336748	1338610	I've had to read it, too.
1338590	1339972	Well, I helped to write it.
1340673	1343698	Yeah, but it doesn't include key things that you believe in, does it?
1343718	1354994	Listen, this manifesto is a product of the views of the Labour Party, of party conference decisions, and of the views put forward by individuals in the Shadow Cabinet.
1355014	1359801	But this manifesto fundamentally... You couldn't persuade the Cabinet, the Shadow Cabinet... Can I finish this?
1359962	1360262	No.
1360542	1362085	Oh, come on.
1362345	1367753	Couldn't persuade the Shadow Cabinet to accept your basic principle
1367733	1371111	which you have adhered to for the whole of your adult life.
1371327	1372969	that there should be nuclear disarmament.
1372989	1375592	You're promising this to renew Trident.
1375612	1383621	It was a conference decision by the Labour Party, and as the leader of the party, I accept the democracy of our party.
1383902	1385043	Is that morally right?
1385463	1396156	In answer to the questions put earlier, I made the point that as Prime Minister, I will do all I can to bring about a nuclear-free world because I'm horrified at the very idea.
1396816	1399039	You promised to renew.
1399019	1400401	of a nuclear attack.
1400421	1401883	He promised to win you a nuclear weapon.
1402384	1403926	Is that morally right?
1404647	1408112	Listen, it's there in our manifesto because our conference voted for it.
1408412	1410075	I have to accept that decision.
1410095	1410996	Do you think it's morally right?
1411016	1411457	Can I finish?
1412078	1412538	Can I finish?
1412799	1413600	What I want to see...
1413620	1416364	I'm asking you perfectly simply, do you think it's morally right?
1416384	1419408	What I want to see is a nuclear-free world.
1419869	1421591	Of course everybody wants to see that.
1422012	1423233	But is it morally right?
1423434	1424335	I'm not so sure about that.
1424315	1425176	I'm not so sure about that.
1425196	1428539	If that's what you believe, is it morally right to renew a nuclear deterrent?
1428559	1430380	That is the decision that's been taken.
1430560	1433823	We will work for a nuclear-free world.
1433843	1434364	I note you don't answer.
1434384	1438928	We will work through the Nuclear Non-Proliferation Treaty to achieve that.
1438968	1441310	That surely is something well worth doing.
1442251	1446154	A number of your other core beliefs do make it into this manifesto, don't they?
1446174	1451318	About nationalising the Royal Mail, for example, or the railways, or energy companies, or water companies.
1451799	1453140	Why not banks?
1453525	1456289	Some of our banks aren't publicly owned, as it is, actually.
1456309	1461778	You said you have always believed that banks should be publicly owned.
1462298	1465283	There are some banks that are publicly owned.
1465443	1476761	We will be promoting building societies, cooperatives, and we will be promoting a national investment bank, which won't be a lending bank, it will be an investment bank.
1477021	1478423	And that is an important part of it.
1478463	1480326	You believe in public ownership of retail banks?
1480306	1485613	an important part of directing investment in this country.
1485974	1490200	Of the retail banks, RBS is largely publicly owned.
1490220	1492583	There is a public stake in most of the banks.
1492744	1496028	I would always favour banks being in public ownership.
1496248	1497430	You said that in 2013.
1497771	1499052	You do.
1499072	1499854	Well, I did say that.
1499874	1502297	But it doesn't get into the manifesto, does it?
1502277	1507845	Jeremy, what we seem to be struggling with here is an understanding of a process that brings about a manifesto.
1507865	1508025	No, no.
1508125	1511690	What we're struggling here with is how much this represents what you believe.
1511710	1514754	I am not a dictator who writes things to tell people what to do.
1514995	1517518	This is a product of a process in our party.
1517779	1524027	That's why I was elected leader of our party, to give a voice to the members and those that are affiliated to our party.
1524047	1525830	All right, let's take another aspect of it.
1527873	1530116	You say you'll freeze benefits for three years.
1531057	1531778	You will?
1532348	1538841	Now what we've said is we will put two billion into the benefit system per year in order to... That's tax credits.
1539602	1548720	In order to reduce the effects we will also end the indignity of the... Will you freeze benefits for three years then?
1549342	1551884	Benefits will be paid, of course.
1552285	1555988	Benefits will be uprated, and will be uprated, of course.
1556749	1574086	And there will be a higher living wage, as I've outlined, which will of course mean that those benefits that are paid for people in work, and indeed the majority of benefits go to people in work, not out of work, will probably reduce.
1574106	1576108	I'm asking you whether they'll be frozen.
1576088	1579573	No, they're not going to be frozen because they'll be uprated every year, as they should be.
1579593	1579914	Thank you.
1581436	1583719	What about money for the security services?
1583820	1595477	How can we take that seriously when your Shadow Chancellor was photographed holding a letter which called for the abolition of MI5, the abolition of a special branch and the disarming of the police?
1596198	1597540	We've made it very clear...
1598920	1604047	We have made it very clear that we will provide more police.
1604208	1607452	This government has taken 20,000 police officers off our streets.
1607632	1609795	But you don't deny that John Donald said all that.
1609816	1611939	We'll put 10,000 more on our streets.
1612279	1620050	We've also said quite clearly that... How can we believe that when the Shadow Chancellor believes in disbanding MI5 and the special branches?
1620070	1624236	The Shadow Chancellor is the one who signed off that pledge in the manifesto.
1624891	1627515	So he says one thing one day and one thing another day.
1627635	1631621	John McDonnell supports the need for more police officers.
1631821	1634706	Does he still believe in abolishing MI5?
1634726	1641216	John McDonnell also accepts the need for the accountability to Parliament of our security services, which is important.
1641656	1647185	But he also accepts, as I do, the need to have security services that do protect us.
1647285	1648587	Manchester is a good example.
1648607	1654155	And I think when all the inquiries have been completed in Manchester, I think we need to look at those needs.
1654135	1668125	So he signs letters which call for the abolition of MI5 and Special Branch and the rest of it, but when it comes to the manifesto, he's perfectly happy to sign off on more police officers and, doubtless, more money for MI5.
1668186	1671132	What you're going to see with John McDonnell is a Chancellor
1671112	1686790	that looks at the needs of the country, looks at the needs of the people of this country and invests in our future, not hands money away in tax relief to big corporations and at the top end of our society.
1691536	1697143	There is nothing in this manifesto about getting rid of the monarchy, which is another thing you believe in, isn't it?
1698644	1700967	Look, there's nothing in there because we're not going to do it.
1702162	1708015	But you do believe in it, don't you?
1708035	1710360	Listen, it's not on anybody's agenda.
1710380	1711583	It's certainly not on my agenda.
1711703	1712465	And do you know what?
1712485	1713728	I had a very nice chat with the Queen.
1715792	1716835	But you don't like her, do you?
1716855	1718398	You don't like what she represents.
1719273	1723818	We got along absolutely fine, perfectly fine, but I don't think she should be brought into political discussion.
1723978	1730584	Any human being anywhere can have a nice conversation with anybody, but you do not believe in the institution of monarchy, do you?
1730604	1734348	Look, I believe in a democracy, and we live in a democracy.
1734388	1739453	We have a titular head of state as the monarch, but without political power.
1739473	1743978	And when the Queen's reign comes to an end, should we call stumps on the whole thing then?
1744198	1745179	Call it a day.
1745851	1749656	Look, the law is there and that's what will prevail.
1749976	1753681	I'm fighting this election, Jeremy, on something very important.
1753701	1756285	That is the levels of poverty in our society.
1756525	1760170	The levels of children that are not supported properly in our society.
1760190	1762092	The question is how that reflects your beliefs.
1762233	1765437	Jeremy, I'm fighting this election on social justice.
1765717	1768901	I'm fighting this election to give us a stronger economy for the future.
1769082	1775470	There's a whole series of things that you couldn't even persuade your own party to put in the manifesto that you believe in.
1775939	1784113	Jeremy, this manifesto reflects what would be a profound and very good change in our society.
1784314	1790545	Because for the first time you'd have a government that was saying you cannot go on loading our students with debt.
1790745	1793290	You cannot go on overcrowding our classrooms.
1793310	1795654	You cannot go on underfunding our hospitals.
1795894	1800883	You have to invest by all of us for the future of all of us.
1800863	1803448	I don't want to live in a country of food banks.
1803969	1806194	I don't want to live in a country of homeless people.
1806394	1815312	I want to live in a country that actually does seriously care for all.
1815359	1820487	You will have to take this country into negotiations with the rest of Europe.
1821268	1828479	When they look at you and they see a man who cannot get his core beliefs into his own manifesto, are they going to take you seriously?
1828879	1831984	Listen, what they're going to take very seriously is
1831964	1843060	that we would have been elected with a mandate, a mandate to negotiate a tariff-free trade access to the European market, that we will protect European nationals living here.
1843340	1858162	What they will see is a government that is going to protect the protocols, environmental conditions, workers' rights that we achieved through Europe, and a government that wants a serious relationship with Europe but respects the result of our referendum in that we're leaving the European Union.
1858182	1861887	You are prepared to contemplate their no deal?
1861867	1862829	There's going to be a deal.
1863269	1864471	There is going to be a deal.
1864491	1865933	Would you leave Europe without a deal?
1866234	1870621	We will make sure there's a deal, and you know what, we won't start... How much of our money are you prepared to give Brussels?
1870641	1879935	We won't start the negotiations by megaphone diplomacy and threatening Europe with some kind of offshore tax haven on the shores of Europe.
1880216	1884803	We'll start those negotiations seriously, seriously, with respect to them.
1884783	1889208	How much money are you prepared to give to Brussels in order to get a deal?
1889288	1893333	Jeremy, there are going to be negotiations over all of that.
1893834	1896737	I've seen the figures that Michel Barnier has bandied around.
1896958	1898800	I don't recognise those figures.
1899441	1901003	Others may not also.
1901283	1902525	We will obviously negotiate them.
1902565	1905268	Where we have a legal obligation, it must be met.
1905588	1908251	Where the EU has a legal obligation, it must be met.
1908632	1910034	But we have to recognise...
1910054	1911195	So you've done some sums?
1911175	1918050	We have to recognise that we're leaving the European Union.
1918091	1925287	The priority has to be tariff-free trade access because we have a lot of manufacturing industry... Haven't you done any sums?
1925547	1926389	Can I finish, please?
1926690	1926971	Really?
1927251	1928053	Just for a second?
1928084	1929787	No, I'm asking you for a figure.
1930028	1932773	How much are you prepared to give to get a deal?
1932933	1938104	Jeremy, I'm trying to explain the basis on which we propose to negotiate.
1938224	1939887	I'm asking you a very simple question.
1940268	1942192	How much are you prepared to pay to get a deal?
1942212	1942953	And you know what?
1943153	1947782	There is no answer to your question because nobody could answer at this stage what I've said.
1947802	1948624	Well, you don't know.
1949380	1954709	I've said what we would do is pay that we are legally required to do.
1955390	1958275	There will have to be an agreement on trade access.
1958315	1971777	Now, it's not a one-way street because all of our manufacturing industry relies on supply chains across Europe, as indeed many European manufacturers supply chains from this side of the channel as well.
1971757	1977565	Would a Corbyn Brexit mean lower immigration to this country from outside the EU?
1977585	1980228	We had that discussion with the audience earlier on.
1981309	1982711	Free movement... You said probably.
1983152	1986736	Free movement ends when we leave the European Union.
1987578	1988719	We will, as I've said...
1988739	1991262	So you're not giving any guarantee on immigration?
1991282	1999173	I've said we'll protect the rights of EU nationals here and we want the same for British nationals across Europe because these are people, they're families...
1999193	2001055	I'm asking you about immigration.
2001035	2007069	Yeah, and we will stop the undercutting that goes on by importation of low paid workers.
2007109	2012742	There will be migration of managers necessary to sustain our economy.
2012782	2014826	I'm not going to sit here and make promises.
2015067	2019938	Theresa May has done that for the third election running and hasn't got anywhere near meeting her promises in the last two
2019918	2023322	So you're not making any promise about whether you would reduce immigration?
2023342	2028167	I suspect it would probably be slightly less or less, but...
2028367	2030249	Probably is hardly a commitment, is it?
2030269	2032171	Do you think there are too many immigrants in this country?
2032191	2037757	Listen, we require migrant workers to maintain our health service and much of our industry.
2037978	2043544	We have a skills gap because we haven't invested enough in skills training.
2043564	2045706	Let's look at the security of the state, then.
2046547	2052722	The primary duty of a prime minister, the overwhelming duty, is the protection of the state.
2054306	2060761	And yet the only time in recent history that there has been an invasion of British soil was the invasion of the Falklands.
2061724	2064370	And you recall what you said then, don't you?
2065565	2074723	I wanted there to be a UN-brokered plan of a ceasefire at that time, which President Terry of Peru was trying to pursue.
2074783	2083860	You said that young unemployed men were being sent to the South Atlantic to die in pursuit of a Tory plot.
2085275	2088339	What I wanted was a stopping of that war.
2088500	2093427	I didn't want any young men, British or Argentinian or anybody else, to die in that war.
2093828	2097994	And as... Did you not think the Argentines should have got out of the Falklands?
2098134	2107447	I don't think they should have gone in there, but I also think there should have been an opportunity to prevent that war happening by the UN, which was being attempted at that time.
2107468	2108369	So you do think it was a Tory plot?
2108389	2109190	That was my point to you.
2109170	2110832	No, I think it was important.
2110892	2111693	Why did you say so then?
2111793	2117579	I think it was important that there should be a negotiated solution to that through the United Nations.
2117819	2118440	That surely...
2118460	2121643	If you didn't believe it was a Tory plot, why did you say you thought it was?
2121924	2128851	Jeremy, Margaret Thatcher made a great deal of the whole issue, as everybody could see at the time.
2129552	2137320	I felt that she was exploiting the situation, but there has to be, at the end of every conflict, there has to be a peace process.
2137300	2144873	Why don't we start with the objective of trying to get a peace process and use our councils through the United Nations to achieve that?
2144893	2160861	Because it's quite possible that in a couple of weeks' time, if you're sitting in Downing Street, the Chief of the Defence Staff could come to you and say, we have eyes on a man in Iraq or in Syria or in Afghanistan who is plotting a bombing campaign in Britain.
2161178	2166575	you have 20 minutes to make up your mind as to whether we take him out with a drone strike.
2167278	2171391	Now, if you think, do you think that's a Tory plot as well?
2171928	2175475	I would want to know the circumstances, the evidence and what would happen.
2175495	2176276	It's happened before.
2176336	2181466	And also what the effect it would be on innocent civilians around.
2182348	2185193	You would be prepared to take such a decision?
2185213	2187838	You would be prepared to take such a decision?
2188319	2191585	Killing somebody actually happened outside Parliament a month ago.
2191645	2192467	Yes.
2192487	2194611	And I think you have to
2194591	2196153	look at all the evidence that's there.
